"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
82993,120903,105339,2073.9,0.222679
123950,182813,100639,2319.42,0.225596
55139.8,86850.1,91312.9,1840.47,0.37729
125716,174520,101338,2002.29,0.593162
183520,212407,121163,3224.31,0.715684
166457,169869,95149.1,2269.2,0.772083
122534,162519,104284,2199.45,0.891688
142920,169515,98176.5,2576.1,0.966563
191265,179189,95309.8,2284.08,1.15132
88532.6,140718,107309,2062.74,1.34191
81472.3,132370,99328.8,1912.08,1.38956
137549,142568,93489.6,2039.49,1.55973
118804,115884,94023.6,1878.6,1.60154
139454,168819,110854,2085.06,1.61126
92291,87990,81500.9,1823.73,1.7085
149381,216932,106970,2490.54,1.70947
170559,176707,95996.6,2090.64,1.78338
141906,170625,96803.6,2208.75,1.94577
195735,190746,109609,2600.28,2.10718
167787,161899,97444.3,1924.17,2.10913
167823,181183,110473,2446.83,2.27249
159846,174388,105318,2266.41,2.38043
146921,144319,89383.1,2413.35,2.51267
151123,142366,95229.2,2306.4,2.56324
96935.8,111958,97975.1,2105.52,2.66826
131422,147127,100195,2324.07,2.72757
113198,112573,89065.4,1872.09,2.88121
145982,143975,96415,1834.89,2.90844
144629,132935,90904.7,1922.31,3.00276
128994,109218,92957,2010.66,3.02221
120175,175441,105039,2231.07,3.22058
140489,107727,87809.1,1856.28,3.24878
131898,159792,101626,2194.8,3.39658
142980,152142,94566,1867.44,3.45396
145064,144120,95190.4,1803.27,3.45784
148711,142482,97880.2,2075.76,3.53855
152740,146688,99314.2,2163.18,3.7272
96579.4,101470,90701.5,2000.43,3.81666
135526,151360,100624,2065.53,3.86139
204978,193938,107172,3858.57,3.87792
118938,98277.5,88082.9,2029.26,3.90709
95172.5,124633,96139,2072.97,3.90904
162483,175920,104255,3280.11,4.16089
126611,146283,96070.1,1844.19,4.21437
155906,117662,85331,2098.08,4.31453
175846,192103,107258,2510.07,4.37968
149936,142782,91626.8,2171.55,4.4565
144264,156726,94061.7,2094.36,4.51581
89867.5,145787,103523,2092.5,5.06619
188793,184314,103082,2581.68,5.10217
109176,113338,80442.2,2277.57,5.17218
98848.8,120467,100135,2040.42,5.17315
148166,129363,87741.2,1971.6,5.69922
188013,189972,98998.1,2254.32,5.78576
85471.9,104325,90680.3,2213.4,5.848
171881,168812,96349.9,2310.12,5.883
126706,106787,88861.4,1857.21,5.90926
117775,151471,95422.7,2341.74,6.30794
185607,168204,98566.9,1999.5,6.34198
138354,139461,93665.7,1925.1,6.45186
207882,167821,99419.9,2635.62,6.49075
107877,182677,104010,2274.78,6.50145
181601,179832,97648.5,2072.97,6.81456
106276,130305,97369.2,2012.52,6.96139
145106,167968,90343.9,2200.38,7.21324
161831,184829,110217,2566.8,7.43592
105858,77392.6,83064.5,1804.2,7.76654
131000,190530,100419,2455.2,7.78307
122021,137617,87208.9,2086.92,7.99894
202236,146575,88243.6,2350.11,8.00283
168472,152441,94144.7,2544.48,8.02325
148635,175422,98075.2,2182.71,8.10104
143849,128102,91907.3,2157.6,8.14772
124331,103680,79755.1,1811.64,8.31983
152497,180545,100248,2221.77,8.38887
151487,153201,96726.1,2140.86,8.98884
133345,98988.1,88103,1889.76,9.13276
175083,144575,87374.2,2031.12,9.22708
108859,109576,92603.2,2108.31,9.25236
86429.5,80742.5,84111.5,1868.37,9.56936
141857,131201,88526.6,2192.94,9.6277
184362,192390,106659,2407.77,9.96707
150299,151949,91492.6,2035.77,10.0857
103591,111553,90888.7,1824.66,10.1197
173409,150094,91489.1,1984.62,10.2238
142538,177961,110900,2131.56,10.2316
185575,178512,102109,2457.99,10.3366
133290,154908,105583,2142.72,10.3512
134022,119723,90531.1,1845.12,10.4786
181676,169489,97592.2,3311.73,10.5087
125508,173299,100472,2338.95,10.5369
138560,164627,103300,2032.05,10.5388
114921,131109,91719.3,2056.23,10.5593
117158,187853,115029,2270.13,10.711
165299,144112,88014.1,2446.83,10.7129
142723,147115,99731.4,2232,10.7547
82012.3,129783,93631.9,1774.44,10.8461
149226,169299,94346.2,2120.4,10.9745
155357,160849,92626.9,2141.79,11.0153
189192,165743,103037,1983.69,11.0445
210266,173441,95337.5,3615.84,11.0766
103375,129066,105467,2079.48,11.0785
182141,189244,95799.7,2351.04,11.3401
50842.8,73101.8,81806,1966.95,11.4597
107307,126507,91759.3,1819.08,11.4733
102427,136674,97181.9,2050.65,11.8049
170449,153221,100524,2114.82,11.8973
199040,173983,94325.6,2365.92,11.9371
152044,177594,95087.7,2198.52,12.0208
227431,239656,117104,3291.27,12.1744
66564,67590.6,77679.9,2530.53,12.1861
146930,139363,90622.3,2006.01,12.2221
200617,155780,92129.8,2148.3,12.2289
116603,128996,96563,1911.15,12.2629
148821,123151,85913.6,2218.98,12.2639
149596,153386,97454,1975.32,12.293
128858,180275,116144,2158.53,12.3271
123983,136424,96387.9,2084.13,12.4428
160456,139921,89601.3,2158.53,12.5488
140510,132320,95355.6,2173.41,12.5507
125989,79038.1,80291.4,1838.61,12.5614
111809,149235,101249,1983.69,12.6237
168964,144357,91377.1,2171.55,12.6412
123605,139989,89159.9,1941.84,12.6441
140990,119745,88377.6,1823.73,12.6451
166915,184308,112953,2279.43,12.8279
111149,117518,94252.3,1899.99,12.9134
109061,166265,98200,2277.57,12.9446
174545,174979,92958.1,2203.17,13.0398
185653,225600,117072,3494.01,13.0457
98294.4,142765,104418,1894.41,13.0962
120028,173725,105293,2241.3,13.1886
137689,130814,90285.2,2100.87,13.3063
167110,157458,100590,2051.58,13.3063
119241,165939,99774.4,1905.57,13.3899
130481,114547,88433.9,1939.05,13.4035
63905,97107.4,82294.9,2139,13.4181
134490,159448,102094,2247.81,13.4444
121157,122864,91849,1853.49,13.494
161516,189443,117681,2339.88,13.494
98527.7,124267,95291.2,1899.06,13.4998
144370,130893,92899,1894.41,13.6262
118813,173568,105586,2032.05,13.7555
219609,210089,106903,3517.26,13.8761
103897,178205,95235.7,2224.56,14.0706
172009,146903,92707.6,2161.32,14.1591
106949,121313,89861.9,1809.78,14.2048
133743,115199,88615.6,2044.14,14.2203
241001,199760,106848,4110.6,14.2797
74081.5,127363,100724,2065.53,14.3409
106636,144796,99173.7,2057.16,14.3448
123256,173431,96808.9,2509.14,14.3506
172387,191965,103062,2263.62,14.6501
143686,128834,89780.1,2034.84,14.6589
147555,130817,90583.6,2034.84,14.7221
204903,198392,110338,2554.71,14.76
71869.7,114148,96839.3,2110.17,14.7824
172601,190336,108423,2301.75,14.7834
183683,152021,94347.6,2835.57,14.7843
121631,149449,97058.4,1986.48,14.9526
148610,96927.6,83328.9,1969.74,14.9817
124758,150198,96967.5,2102.73,14.9856
117133,146970,101643,2061.81,14.9866
164106,194348,118566,2368.71,15.0294
173544,148302,90524.9,1992.99,15.0323
162287,143558,89486,2001.36,15.0994
145719,147192,100086,1899.99,15.149
161364,110413,92456.6,2088.78,15.1529
136673,161031,100306,2087.85,15.1713
98005,93676.8,84098.7,2046.93,15.2345
119388,132354,104226,1979.97,15.2443
138424,114091,95531.9,2124.12,15.4115
161580,83411.2,78098.6,1761.42,15.4631
138186,152477,104425,2294.31,15.4708
139555,171799,97567.9,1929.75,15.4738
146908,182007,108553,2344.53,15.6128
177698,147458,90029.8,2324.07,15.6361
159415,166425,90787.3,1939.05,15.9084
182871,182137,96795.6,2697.93,15.9172
154094,178776,104379,2032.98,15.9366
147041,183537,105904,3631.65,15.9395
194802,164541,99483.8,2291.52,15.992
167897,139271,96795.9,2066.46,16.0358
138709,125321,86222.7,1902.78,16.0465
167276,153667,96896.3,2223.63,16.1292
183519,226661,101852,2317.56,16.2449
194451,148547,96275.6,2501.7,16.3547
121584,129692,93676.8,2087.85,16.3703
82280.2,98800,88058.7,1889.76,16.452
184863,197404,114634,2582.61,16.4841
156375,138849,87599.6,2103.66,16.488
149461,174329,99039.5,2141.79,16.4967
131293,146556,93964.1,1841.4,16.5823
171541,205351,113743,2938.8,16.6786
124906,132859,90429.7,2004.15,16.7398
134870,155256,113309,2084.13,16.8108
127695,117871,86178.9,1833.96,16.8886
148938,171708,116810,1858.14,16.9236
80989.2,125341,98345.1,1782.81,17.0325
213371,188625,98962.5,2778.84,17.0578
192984,174024,99289.7,2531.46,17.1064
54884.2,60479.2,80305.6,1915.8,17.3291
106672,175689,100542,2035.77,17.4108
154475,116138,88548.2,1925.1,17.4127
91196.6,117880,105420,1871.16,17.4205
97904.9,100132,88447.4,1809.78,17.4361
99731.5,128236,93434.7,1881.39,17.6091
155280,164086,96854.1,2092.5,17.7151
108523,115368,91782.5,2069.25,17.7219
150693,121339,89825.4,2019.96,17.8328
174534,169592,94335.9,2248.74,17.8396
118782,171341,96807.4,2035.77,17.8445
114243,131419,100638,1887.9,17.8552
81573.1,54463.9,79552.2,1763.28,17.8746
139227,132627,100885,2184.57,17.897
154199,160738,97031.6,2116.68,17.9018
141631,207662,110465,2482.17,17.9417
160508,159928,94902.8,2214.33,17.9689
139032,120729,91819.6,1872.09,18.0263
140532,103948,82689.3,1947.42,18.0389
74924.6,112274,104414,1849.77,18.0963
137830,183677,95239.8,2454.27,18.2966
130059,132430,99317.4,2250.6,18.355
115798,151173,94988.3,2049.72,18.4162
208116,206076,109305,2626.32,18.4347
128219,158491,98793.8,1944.63,18.4542
188477,207715,99311.5,3627,18.458
105804,158658,109514,2184.57,18.4619
117756,135987,101186,1979.97,18.4726
157051,148432,95278.5,2002.29,18.5144
179770,127524,89691.9,2102.73,18.5261
84883,148530,103021,2040.42,18.5825
175992,151804,91482.4,2541.69,18.5825
136530,123077,87314.8,1790.25,18.6379
152924,139772,90462.8,1948.35,18.6992
221677,239555,111191,2656.08,18.706
119379,113817,92088.2,1803.27,18.7692
112806,190390,98835.7,2478.45,18.7789
146853,121703,87646.3,1946.49,19.0298
199184,173358,97366.1,2069.25,19.0765
157064,168038,96715.6,2009.73,19.1164
