"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
122028,88660.3,88854.2,3609.33,0.00103192
92309.8,100103,92082.7,2341.74,0.00103192
94653.4,91780.9,96416.7,2509.14,0.00206385
83844,56750.4,81021.1,2046,0.00206385
77310,64162.6,87001.5,2061.81,0.00619154
121273,110652,97149.9,3219.66,0.0103192
109480,78109.9,80663.9,1778.16,0.0123831
162055,102730,87113.1,3797.19,0.0175427
117381,160069,108842,3454.95,0.0196065
127953,135794,102300,2892.3,0.02683
98523.4,140590,103930,3466.11,0.0299258
217417,135246,91541.2,3703.26,0.0309577
168371,140141,87857,3141.54,0.0319896
149030,118868,95706.9,2389.17,0.0340535
141616,134051,97983.4,3308.94,0.0361173
149242,117722,87741.4,1926.03,0.0361173
115462,125595,104800,2351.04,0.0371492
156263,91661.6,83283.2,3201.99,0.0381812
87917,113199,101939,2672.82,0.0381812
116267,87309.6,83810.7,1808.85,0.0381812
153809,111520,95069.7,2968.56,0.0433408
147851,111513,91328.2,3588.87,0.0443727
98758.8,137929,94552.4,3042.03,0.0454046
142569,80890.3,78212.3,2057.16,0.067075
120554,99911.3,87937,3611.19,0.0773942
114924,83586.7,82845.9,2513.79,0.0784261
152506,83055.8,79142,1780.95,0.0815219
149134,73994.8,79139,2329.65,0.0825538
84276.7,64118,83973.6,1825.59,0.0825538
97395.8,64895.9,80891.2,1871.16,0.0928731
103856,77552.2,83122.8,1834.89,0.093905
103459,82021.8,84687.7,2648.64,0.0949369
140687,76084.7,78573.7,1978.11,0.0949369
114587,88956.8,83584.8,2135.28,0.0959688
163565,90186.6,81316.2,2042.28,0.0970008
106777,97283.8,86668.4,2456.13,0.0970008
146399,115555,91669.3,2862.54,0.0970008
109566,97383.7,89275.7,1761.42,0.0980327
117809,83397.7,81541.3,2653.29,0.0990646
115856,93016.6,84706.9,2213.4,0.0990646
68167.4,73086.7,84385.6,1951.14,0.100097
83385.4,63552.7,82455.5,1846.98,0.101128
135068,83246.5,80976.7,1919.52,0.10216
133224,90378.1,83394.6,3168.51,0.10216
98112.2,78214.1,90154.7,2702.58,0.10216
117545,61292.3,78354.6,1920.45,0.10216
108433,123577,92130.9,2431.02,0.104224
154154,100128,84771.5,3100.62,0.104224
109842,96684.8,87266.6,3040.17,0.104224
136989,128121,99319.1,2872.77,0.105256
125441,120393,97984.2,3187.11,0.105256
130558,116188,86097.9,1892.55,0.105256
102696,64382.6,79933.7,1849.77,0.106288
110465,105624,94009.2,3005.76,0.10732
104297,108751,98812.9,3165.72,0.10732
186327,146966,91090.9,2154.81,0.10732
203818,136363,89223.3,3783.24,0.10732
126770,66983.3,77568.2,1943.7,0.10732
142443,111917,89909.7,3563.76,0.10732
114300,89838.8,90668.9,3667.92,0.108352
147771,107380,93034.7,3164.79,0.108352
170676,169075,96736.7,3737.67,0.109384
113716,74782.7,84548.8,2422.65,0.11248
142678,144427,96373.9,3137.82,0.113512
148711,107301,93445.6,3644.67,0.114543
74291.8,70597.8,89316.8,1874.88,0.114543
136542,103842,88807,3263.37,0.114543
135654,137421,103206,3636.3,0.120735
103392,125994,99674.7,2146.44,0.121767
87608.2,101019,93509.7,2437.53,0.125895
146033,112142,95649.4,2549.13,0.126927
122532,72494.5,77367.8,1798.62,0.130022
137931,106082,90208.4,3446.58,0.13931
125837,101788,91728.4,3593.52,0.13931
102749,77129.6,78921.6,1977.18,0.143437
111488,77933.5,82390.2,2451.48,0.145501
101358,66844.7,80256.7,1844.19,0.150661
97037.3,79009.6,86810.2,3371.25,0.150661
101351,79096.9,87342.6,2005.08,0.164076
154529,94096,80782.2,2807.67,0.167172
124774,114673,90849.3,3766.5,0.172331
126756,86137.8,81632.4,1831.17,0.176459
129724,78554.3,88227,2695.14,0.179555
133721,113048,93354.6,3322.89,0.179555
59565.6,80221.7,86991.3,1843.26,0.179555
180120,88589.8,80882.4,3666.06,0.183682
110385,73141.3,80296.7,1965.09,0.183682
126456,88643.5,79755.9,1862.79,0.183682
115484,105451,90878.3,2069.25,0.191938
139293,96613.4,85084.6,2004.15,0.221863
137926,108078,89799,3132.24,0.227023
132595,110287,86626.5,1851.63,0.229087
104247,57758.4,77587.4,1785.6,0.23631
63614.9,72636.5,95061.6,1911.15,0.238374
100525,89279.4,88840.2,2253.39,0.240438
164252,107696,84998.1,3081.09,0.249725
96752.9,59641.7,82222.2,1900.92,0.271396
122891,93369.4,80926,1896.27,0.276555
130314,93532.3,86490.2,2195.73,0.292034
183974,109867,84771.5,3394.5,0.29513
39731,75227.9,93126.8,1954.86,0.302353
106927,67190.8,81448.2,1791.18,0.318864
44604,64761.5,85861.3,1980.9,0.320928
139802,87822,81754.3,1805.13,0.325056
160073,102096,86966.9,3172.23,0.325056
85335.8,71272.3,79007.1,1863.72,0.326088
142615,87643.1,78859,1979.97,0.326088
