"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
170438,155297,98612.1,4502.68,0.202259
90008.1,119579,89988.3,4267.9,0.204261
181349,134966,88326.1,2375.1,0.208266
119381,101277,84610,2325.05,0.210269
134287,119384,93702.1,4627.35,0.213273
128314,103721,84893.9,2704.52,0.216276
131310,128858,89141,3720.08,0.227291
103052,89895.6,83429.9,2283.19,0.229293
144547,111636,89664.4,2902.9,0.230294
144880,151155,96597,4636.45,0.230294
134904,109058,82087.7,2224.04,0.244312
114512,96350.5,86183.8,2249.52,0.253324
144503,132744,90414.3,4110.47,0.257329
158816,101297,89250.4,3711.89,0.257329
110797,106904,87268.1,2153.97,0.259331
115575,169754,116723,4118.66,0.259331
119007,84706.5,84364.1,2683.59,0.261334
110999,147915,100234,3111.29,0.358458
120579,100236,88162.2,2373.28,0.377483
126697,99562.6,87173.5,2616.25,0.380486
136654,111077,90553,4284.28,0.380486
89660.9,95900.7,87064.8,2340.52,0.384492
160605,118780,92659.3,4347.98,0.390499
132372,95629.3,83434.2,2310.49,0.428548
131389,126295,92212.4,2507.05,0.438561
147750,154915,97370.5,4119.57,0.457585
162153,117777,90480.6,4218.76,0.462591
123463,112018,83588.5,3178.63,0.464594
125895,88462.2,85094.1,3751.02,0.466596
186167,131484,90378,4389.84,0.475608
111266,99503.7,88139.3,2595.32,0.478612
150320,112121,93184.7,2917.46,0.481616
142381,138099,98137.5,4266.99,0.483618
131033,142338,100727,4356.17,0.486622
120134,97325,84451.6,2698.15,0.510653
125373,90563.8,82809.3,2070.25,0.513657
133143,136539,95255.7,4342.52,0.51666
96759.5,103558,97894,2588.95,0.528676
145545,127085,96716.8,4415.32,0.528676
98766,66048.9,78796,2166.71,0.550704
143026,130345,90345.8,4297.02,0.551705
136783,100101,83589.1,2353.26,0.553708
124178,85895,82162.8,2321.41,0.55571
144706,114591,82992.4,2358.72,0.556712
127760,126683,87924.7,3825.64,0.558714
134976,125103,89872.3,4271.54,0.560717
143977,140951,97209.1,4225.13,0.560717
100936,149187,90605,4238.78,0.561718
117605,112124,87434.3,4235.14,0.561718
129228,113776,93313.4,4326.14,0.562719
131331,134731,91739.1,3691.87,0.563721
142172,99253.1,85353.9,2972.97,0.564722
117601,100891,88530.2,2334.15,0.565723
177724,126060,84046.2,3006.64,0.567726
112538,114557,98493.7,3680.95,0.567726
121028,134951,96641.2,3695.51,0.567726
106957,89630,82865.4,2046.59,0.567726
162027,130178,88717.6,4295.2,0.572732
