"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
96405.2,93954.3,90169.3,4301.57,0.200012
103615,79660.9,80043.2,2480.66,0.206043
88116.7,94775.2,90830.8,2437.89,0.207048
125239,121552,89730.7,4203.29,0.208053
121458,90275.8,82497.6,2881.97,0.215089
114828,93554.3,88790.7,4054.96,0.215089
59453.3,76834.8,88930.9,2335.97,0.221119
117148,103270,91105,4705.61,0.22514
68578.2,80344,80386.9,2218.58,0.22514
70136.6,42294.3,78392.4,2210.39,0.239211
97226.7,75417.9,82736.4,2373.28,0.242226
59465.3,83873.2,92912.6,2249.52,0.246246
87060.9,66033.1,81548.8,2384.2,0.255292
99344.6,113798,99871,3783.78,0.256297
121007,69561.5,78013.2,2486.12,0.264338
68693.9,46413.6,78986.3,2307.76,0.269363
90758.6,64925.9,77030,3043.04,0.271374
121120,95741.3,84042.2,3080.35,0.28645
97950.9,47311.7,73922.8,1847.3,0.28846
83471.9,71753.5,89606.1,4440.8,0.289465
156000,125508,89071.1,4162.34,0.29047
74293.7,54125.1,76874.5,2375.1,0.291475
95056.2,62453.3,78689.3,2163.07,0.29248
89513.3,113413,102919,4348.89,0.296501
118231,66644.9,79472.3,2760.94,0.298511
76290.9,80324.1,80473.9,2384.2,0.299516
87032.5,43358.4,74015.6,2257.71,0.309567
98806.4,74057.6,85080.9,3414.32,0.312582
142883,90867.6,80944.6,4537.26,0.329669
96691.3,88669.7,90952.7,3072.16,0.334694
116625,98994.1,92544.9,3878.42,0.337709
83519.4,59486.9,76420.9,2278.64,0.337709
156510,127100,85208.9,3387.93,0.340725
109508,96017.7,91036.4,3901.17,0.34173
76528.8,42847.9,76961.1,2244.06,0.34173
72843.9,90134.7,92846.3,2915.64,0.344745
117614,93471.3,85968,4471.74,0.344745
86903.3,49175,76319.3,2326.87,0.344745
133441,139120,89426.9,4637.36,0.353791
114412,72113.7,79213.6,3906.63,0.357811
101343,124299,100627,4302.48,0.368867
73965,74249.3,84646.7,1781.78,0.369872
95354.4,70766.6,80722.7,2254.07,0.371882
130298,89659.9,83018.3,4444.44,0.372887
91888.2,49053.8,73178.2,2193.1,0.376908
100219,78884.9,82430.6,2297.75,0.379923
49020.5,44622.5,83178.1,2704.52,0.392989
114700,79294,83116.6,2285.92,0.393994
88600.2,84717.3,85390.9,2466.1,0.398015
135299,94216.6,79430.1,4117.75,0.400025
120728,89352.8,83670.2,2430.61,0.415101
70227.5,45298.1,74831.9,1840.93,0.425152
101138,97600.5,95231.9,2471.56,0.428167
94011.8,159046,90716.7,4253.34,0.434198
97872.1,87161.6,85909.7,3504.41,0.441233
59556.9,44333.6,75525,2248.61,0.445254
98128.4,62159.5,77506.9,2268.63,0.465355
96584.8,117566,95222.3,4531.8,0.480432
81863.7,56073.1,80570.3,2152.15,0.489478
107050,57494.1,76110.6,3625.44,0.507569
122937,81442.9,81370.9,4333.42,0.51561
99868.6,77805.9,86334.4,2760.94,0.51762
91457.2,71580.9,85902.3,2321.41,0.523651
96560.7,43436.4,75135.2,2718.17,0.530686
93024.9,82180.8,87521.3,2187.64,0.531691
104312,76412.3,76911.1,2494.31,0.539732
62279.1,53989,77655.6,2050.23,0.543752
90990.8,62359.6,76832.5,2350.53,0.564859
