"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
136225,145643,89428.5,2068.32,0.019056
152597,170911,98245.7,2175.27,0.0501475
168767,151644,96464.6,2151.09,0.114336
131362,143223,93176.1,2132.49,0.117345
158450,93800.3,83500.3,2094.36,0.117345
91948.3,153554,98432,2091.57,0.157463
81802.8,141551,100679,2114.82,0.182537
216121,189596,96798.1,2402.19,0.243717
198816,178347,93493.3,2229.21,0.259764
117177,198063,110944,2043.21,0.328967
135421,124403,89552.8,2174.34,0.346018
117827,152303,98040.7,2211.54,0.351032
181853,189935,96850.2,2210.61,0.370088
115845,152852,100654,2169.69,0.388141
160605,97435,80910,2108.31,0.400177
148903,114848,88552.4,3129.45,0.40118
91566.7,78877.7,85731.1,2038.56,0.512507
147077,148661,92795.8,2178.99,0.526548
187798,201110,104421,3407.52,0.531563
129972,115965,86973.4,2263.62,0.536578
73890.7,137148,100420,2090.64,0.546607
153769,142424,85788.5,2133.42,0.546607
138886,108384,83493.9,2091.57,0.620826
154390,115427,88189.4,1929.75,0.700059
140633,109343,86913,2190.15,0.780295
96768,119598,88025.2,2040.42,0.846489
164288,146315,89096,2159.46,0.852507
120395,110183,82940.2,2205.96,0.878584
129070,192053,110606,2477.52,0.990914
155807,154171,94246.2,2152.95,1.06413
139100,201901,116274,2322.21,1.23062
124363,170043,104400,2173.41,1.29982
117828,89675,85176.8,1983.69,1.31286
171149,160623,93648,2281.29,1.31788
71426.9,110431,104665,2205.03,1.4292
115867,148696,94951.2,2189.22,1.45327
110133,65969.4,77971.6,2030.19,1.5656
107248,106630,90850.5,2083.2,1.65788
82195.9,112068,86184.5,2131.56,1.70301
137251,172591,104579,2308.26,1.74613
180134,147150,90310.2,2101.8,1.79026
115599,110166,90133.1,3281.97,1.84141
156971,145095,89770.5,2232,1.87351
200580,238542,102819,3848.34,1.92767
188469,176450,97008.9,2172.48,2.03398
196086,177015,95852.6,3662.34,2.08914
138691,194368,96322.9,2152.95,2.09316
143042,109876,84738.8,2116.68,2.11823
169024,184009,103151,3157.35,2.16737
52600.3,65554.4,78293.1,2046.93,2.22354
163004,110638,86277.7,2082.27,2.22855
224493,212137,97225.1,3759.06,2.26767
137687,111724,81095.6,2006.01,2.27068
201383,159378,87317.5,2051.58,2.27268
151125,130386,92516.5,2220.84,2.28873
109209,160290,102701,2246.88,2.35793
135081,112290,84704.1,2210.61,2.37298
214015,200871,103281,3908.79,2.38401
144028,128156,89080.3,1973.46,2.42313
84444.5,164768,97614.5,2132.49,2.4492
111215,183037,106951,2070.18,2.47528
146924,130346,84726.4,2183.64,2.48431
144334,109648,83318.3,2106.45,2.48531
143291,169889,100668,2188.29,2.48531
121236,107676,91079.7,2076.69,2.48631
143808,157715,95312.9,2077.62,2.51339
137673,114789,88167.2,1986.48,2.51439
201663,155471,88799,2241.3,2.54448
141835,140266,94231.3,2104.59,2.59062
170942,134705,93730.7,3949.71,2.59262
180449,106908,85282.1,2180.85,2.63074
151115,196576,117256,2151.09,2.64377
149340,148727,91937.8,2014.38,2.65882
153091,174830,109484,2185.5,2.72501
144071,168323,113400,2271.99,2.75009
157356,101443,82030.3,2192.94,2.78118
201305,216467,97712.5,2313.84,2.80124
215654,217295,104633,2321.28,2.81227
84835.4,105560,98655.2,1899.06,2.84737
