"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
166259,109225,84088.9,2264.99,0.202889
85161.7,96124.8,89826.7,2426.97,0.247083
111177,120416,94632.7,2357.81,0.249091
136209,142740,91356.3,2492.49,0.271188
106065,99388.4,92549.1,3195.92,0.288263
150127,151482,93912.2,2416.05,0.288263
202358,199233,102225,4127.76,0.304333
128139,107156,86408.6,4354.35,0.323417
192068,169974,97229.8,4480.84,0.459011
124668,134248,92590.1,2445.17,0.539363
104335,119840,91336.7,2513.42,0.547398
202641,160083,92351.3,4462.64,0.596614
194669,175925,116272,2391.48,0.612684
143857,157844,98783.8,2527.98,0.626746
154504,114884,84087.3,2652.65,0.62775
118135,85579.6,82199.4,2427.88,0.632772
112845,138960,92717.5,2406.04,0.657882
162630,105835,85046.9,3320.59,0.70308
171089,204061,108446,4470.83,0.70308
97473.8,77213.2,82979.4,2340.52,0.717142
66255.8,82217.3,96548.8,2183.09,0.743256
166457,114469,85818.4,3685.5,0.749283
150593,122775,91155.4,4590.95,0.754305
196554,149863,94525.9,4442.62,0.809547
155407,137890,89665.8,3310.58,0.815573
96858.2,128321,99848.8,3931.2,0.815573
176497,182258,106080,4577.3,0.839679
92747.3,142678,110491,2316.86,0.847714
109643,86201.3,86355.5,2322.32,0.867802
132256,129929,91830,3484.39,0.868806
127123,150232,92432,2404.22,0.886886
82972.7,98349.2,89786.5,2340.52,0.899943
133168,180901,111590,4467.19,1.03554
62762.6,52768.1,77808.7,2212.21,1.10384
69881.8,121626,98906.4,2109.38,1.13196
113724,112430,89955.1,2355.08,1.14502
188636,204636,106293,4604.6,1.18419
189656,138431,89684.3,4600.05,1.18419
119232,84171.1,80705.8,2287.74,1.19725
109442,138042,102894,4320.68,1.22035
212920,188836,101003,4528.16,1.24244
56380.4,87280.3,86043.5,2259.53,1.27258
211347,139062,91436.2,4427.15,1.27358
129456,101489,92484.2,2535.26,1.28865
91705.7,118367,96003.9,2464.28,1.34389
145491,122032,81688.4,2554.37,1.35494
119617,75571.5,78460.4,2466.1,1.37402
146888,123881,86106.7,2312.31,1.5739
85893.7,117151,106910,3675.49,1.5739
115988,85566.4,83833.1,2463.37,1.60805
82330.9,91870.2,89736.9,2348.71,1.61005
137942,160847,97440.8,4428.06,1.61708
171234,190716,91553.2,4293.38,1.61809
146655,154455,96276.7,4293.38,1.6211
179322,116061,84017.6,2679.95,1.6211
99188.4,107682,85624.9,2634.45,1.68438
101037,103562,83560.2,3342.43,1.68438
170972,205608,107767,4321.59,1.7577
147564,133176,88058.4,4649.19,1.81194
209933,176128,95696,4303.39,1.81194
140890,138667,94417.6,4101.37,1.84508
149016,220356,106948,2428.79,1.84609
163376,193530,102567,3136.77,1.87321
195192,185987,98692.8,4316.13,1.87923
79870.7,112803,83465.7,4709.25,1.90133
108845,90324.8,82037.8,2214.94,1.90334
118870,103513,81498.5,2270.45,1.90334
153883,108089,84787.4,2392.39,1.90736
127518,86925.1,82328.5,2293.2,1.91338
168850,147189,93608.5,4593.68,1.92845
139458,109401,84532.2,4537.26,1.96159
108574,99738.6,84597,2264.08,1.98771
184070,163428,98157.9,4811.17,1.99273
235728,219649,103528,4287.01,2.01081
154337,172569,99522.7,2818.27,2.01483
89217.9,159007,101841,2274.09,2.02487
153520,142980,94292.7,4617.34,2.02688
181336,126008,88948.5,4337.06,2.02788
129238,97072.6,82807.3,2479.75,2.03391
213062,195567,96306.7,3860.22,2.06907
119580,76066.2,77913.7,2311.4,2.07208
107941,145675,98033.1,2096.64,2.08112
138576,131571,89778.8,2476.11,2.08413
124120,89914.7,80086,2299.57,2.11326
192933,157647,95505.1,4389.84,2.11828
147288,141994,95121.3,4314.31,2.12431
124535,175261,108790,2651.74,2.13234
105591,92539.2,79871.6,2078.44,2.14339
100921,99573.4,86756.4,2346.89,2.15946
89979.7,110100,90856.8,2631.72,2.16951
205170,147849,89858.3,4622.8,2.17453
109375,89254.9,87757.8,2348.71,2.17754
157316,194562,104050,2399.67,2.18055
73840.7,94754.5,90018.4,2260.44,2.19261
199891,134049,88702.9,4459,2.21169
122608,101552,86714.3,2451.54,2.2137
174248,180579,86288.2,2487.94,2.22475
185590,189571,100762,2569.84,2.23881
