"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
147433,109533,89945,2024.61,0.0741478
62995,117253,104163,2048.79,0.133266
124551,77051.5,80634.4,2037.63,0.151302
74919.6,100050,96390.5,4412.85,0.151302
97305.1,79342.2,88515.8,3288.48,0.167334
66430.8,124344,103449,2652.36,0.172343
113723,123609,84819,2316.63,0.187373
131327,139716,99217.6,1855.35,0.201401
159485,90324.4,87050.2,3633.51,0.219437
101084,105848,89350.6,1844.19,0.296591
143806,129566,86348.2,3183.39,0.305609
121296,108640,92181.4,3693.03,0.323645
170297,169494,91591.8,3353.58,0.324647
123631,122264,89147.6,2500.77,0.353705
124613,108847,95240.4,3665.13,0.357713
98914.3,88925.8,78924.2,1891.62,0.360719
109179,162007,97627.8,2097.15,0.371741
104738,91599.5,84793.8,1967.88,0.398795
110461,129018,96508.8,3272.67,0.401801
100261,97003.2,91823.3,2065.53,0.403805
77337.4,157606,107695,3429.84,0.405809
102693,99872.6,91193.8,2166.9,0.419837
154089,83871.5,79183.5,2111.1,0.476951
73370.2,97366.9,98447,2287.8,0.481961
94934.2,111723,96213,2055.3,0.498994
111419,135751,101273,2287.8,0.499997
111225,89318,83173,2041.35,0.56713
113592,83053.3,95050.7,2032.05,0.579154
120948,104645,84447.6,2036.7,0.581158
149016,105937,89886.6,3610.26,0.59719
100464,94059.8,86978,2411.49,0.628252
123036,98349.7,87004.2,2684.91,0.630256
63807.8,78853.3,91317.2,2106.45,0.634264
91831,93340.8,88490.7,1785.6,0.658312
153142,95064.5,79942.3,2008.8,0.689374
78169,115768,104330,3036.45,0.69238
132691,143842,85251.5,2553.78,0.696388
119546,114805,84212.5,1915.8,0.720436
157799,117522,88632.7,2078.55,0.774544
87847.9,104862,104112,1822.8,0.778552
100184,76142.6,82098.1,1893.48,0.788572
153083,147357,85873,3231.75,0.79759
195800,225151,105110,5043.39,0.800596
145278,201301,111145,4217.55,0.828651
192580,124862,87753.7,3677.22,0.833661
45924.5,61105,86694.1,2724.9,0.850695
96876.7,87046.7,87772.6,2159.46,0.876747
93801.6,122627,90191.9,3249.42,0.879753
117364,165189,112081,3720,0.881757
145359,102734,88366.8,3285.69,0.896787
127946,87355,81000.8,1971.6,0.897789
127761,134668,93720.8,2903.46,0.899793
117828,185490,118105,4024.11,0.899793
93840.5,71937.6,88850.6,1875.81,0.900795
135177,89279.4,86465.2,3760.92,0.973941
92300.4,85247.4,83583,2043.21,0.975945
103789,108144,91980,2694.21,0.978951
94249.4,108507,98918,2496.12,0.984963
194016,211873,99115,3472.62,1.01502
93288.2,144865,100565,3277.32,1.02003
100534,95551.7,95446.8,3079.23,1.02003
93556.8,103695,86377.3,2494.26,1.03206
149452,90620,79626.7,2045.07,1.03606
106795,127711,102246,2641.2,1.07514
93735.4,108156,99245.4,3501.45,1.08115
55313.3,65569.6,83883.1,1923.24,1.1062
126084,69053.9,76305.3,2015.31,1.1563
148991,122822,96926.7,3415.89,1.16031
104872,160672,101713,2500.77,1.16432
125258,141723,99208.1,3723.72,1.19939
122170,79600.9,76879.4,2077.62,1.21242
148581,145097,93304.6,3652.11,1.27053
125006,119454,92204.5,3954.36,1.29057
89748.7,87634.7,86129.9,2713.74,1.30059
150267,112889,85147.7,3135.03,1.35069
158380,183039,104773,3088.53,1.3547
140850,100661,80031.9,2181.78,1.36171
138732,109599,89643.4,2219.91,1.37073
107881,101984,81626.7,2160.39,1.39779
107250,96346.3,86856.9,2770.47,1.44288
83602.8,161798,105294,3113.64,1.45189
105540,86310.8,80598.3,1945.56,1.45189
106574,107724,86072.1,2119.47,1.4549
133168,131782,103229,3783.24,1.45791
112395,103969,89325.3,2090.64,1.46292
128419,112985,88862.9,2501.7,1.51502
126971,107278,91401.1,3397.29,1.52805
88543.4,115382,93440.2,3636.3,1.53406
103260,105832,86702.3,2098.08,1.54007
128902,88468,83710,1797.69,1.54207
