"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
107894,135568,92004.4,3831.1,0.203761
166223,146491,93651.7,3352.44,0.214802
190669,144714,92970.9,3191.37,0.229859
142564,125669,97711.6,3907.54,0.23287
207121,205103,107689,4043.13,0.249934
166614,215790,114223,4334.33,0.253949
169453,113019,90882,3971.24,0.253949
160413,136177,83956.7,2145.78,0.266997
57380.1,59652.9,72738.7,1809.99,0.270009
109247,141694,102787,2880.15,0.28105
171116,105110,83416.6,2466.1,0.282054
116429,119287,83507.7,2271.36,0.295102
156329,139144,92392.1,3901.17,0.295102
204551,207118,105877,2596.23,0.296106
159285,197014,97832.9,3369.73,0.303132
165816,203933,114920,3423.42,0.304136
127084,112521,89706.6,2268.63,0.308151
131864,156035,101795,4239.69,0.308151
155239,135294,89887,2497.95,0.312166
104619,127779,94965.4,3857.49,0.315177
150693,119576,86846.2,2718.17,0.315177
106375,114723,89569.5,2298.66,0.3212
186802,215275,106803,4509.96,0.323207
149264,127362,88975.4,3520.79,0.326219
184969,140855,91322.7,4083.17,0.328226
122177,130480,97190.9,2731.82,0.330234
181904,174805,100413,3152.24,0.358339
201281,198846,95277.3,4391.66,0.365365
104336,99359.3,93871.9,2177.63,0.380421
196371,132208,83804.7,2746.38,0.388451
157673,142824,89892.1,2299.57,0.396481
165138,131027,88802.2,3114.93,0.4015
144109,119679,84783.3,2651.74,0.402504
109669,154781,106527,3471.65,0.406519
136217,137768,93605.7,2208.57,0.407522
131011,144005,100299,2587.13,0.424586
132932,129047,91762.6,4105.01,0.436631
213605,210670,96401,4218.76,0.438639
149941,134663,92600,3428.88,0.440646
136778,119489,88598.3,3096.73,0.445665
139707,108162,86735.2,2852.85,0.446669
130964,93116.9,84262,2313.22,0.447672
103444,83332.8,80035.5,2648.1,0.456706
174025,153577,98880.9,3538.99,0.469755
88576.8,107211,94501.5,2194.01,0.483807
164889,127560,91673.4,3496.22,0.501875
145750,149552,91955.1,2295.02,0.509905
140414,119065,87061.4,3560.83,0.515927
109548,88990.1,83604.1,2250.43,0.524961
119576,109064,88974.6,2812.81,0.530984
162929,137416,91900.8,2359.63,0.550055
126686,105562,85220.4,2152.15,0.551059
114669,91642.8,81764.1,2301.39,0.55407
102229,82289.5,82745.3,2224.04,0.576152
122282,119147,91494.8,3771.04,0.589201
144525,149636,87039.9,3547.18,0.593216
152248,114288,83734.4,2276.82,0.625336
149263,142106,94791.3,2305.94,0.683554
46380.8,53600.6,80211.1,2719.99,0.711659
181443,190589,97006.2,3948.49,0.743779
91604.9,120902,94692.9,2992.08,0.751809
151771,145018,93160.6,3333.33,0.752812
160637,146830,99425.2,4659.2,0.759839
110757,106726,87198.5,2374.19,0.834116
100799,149561,105554,3296.02,0.847165
161253,147243,91176.9,3964.87,0.862221
156691,190945,101942,2664.48,0.868244
101898,89560.3,82368.7,2082.99,0.880288
141347,121625,90166.5,3056.69,0.8833
198476,182715,94079.5,4202.38,0.895345
132005,119563,90026.1,2219.49,0.896349
152087,141364,96261.8,3733.73,0.89936
141674,183191,115594,4107.74,0.901367
134756,140295,93607.1,3162.25,0.941517
166210,149100,92141.7,2319.59,0.94754
132704,81858.8,80062.9,2412.41,0.949547
128277,150760,93143.8,3247.79,0.95557
136338,125922,88364.1,2342.34,0.959585
103330,147093,110770,3714.62,0.960589
183993,119987,84665.6,4288.83,0.985682
111065,102525,89212.9,2532.53,0.985682
168292,139546,92035.6,4241.51,0.991705
175308,122255,86773,4152.33,0.99572
141552,86915.9,82383,2209.48,0.997727
175951,145482,89416.8,3167.71,0.999735
167074,148119,92945.6,4430.79,1.00174
171724,140106,93151.3,3197.74,1.00676
165150,159528,94434.6,2682.68,1.02583
91721.3,110224,95692.6,3066.7,1.02784
143504,135647,88368.2,2304.12,1.03286
89802.9,147237,112356,3297.84,1.04089
163907,134597,87433.1,2268.63,1.04791
138238,170455,108834,4049.5,1.05193
147762,98953.4,84096.4,2825.55,1.05695
133680,139996,89887.2,2213.12,1.06699
116228,105989,90995.7,2126.67,1.06799
95322.5,116519,91561.9,2379.65,1.08104
172266,128170,88942.9,3582.67,1.08204
151405,118320,90928.6,3061.24,1.08305
134692,103811,82366.8,2399.67,1.08706
111203,80275.9,85673.7,2112.11,1.09108
146543,104869,86018.2,3489.85,1.10513
184215,145893,93644.2,3905.72,1.10914
124987,83359.4,81536.7,2174.9,1.11617
141678,199451,100466,4358.9,1.11717
146482,119126,91725.4,3936.66,1.15331
163526,110164,83226.4,2226.77,1.15532
125034,113678,88100.4,2400.58,1.15833
90584.6,71952.7,83673.3,2338.7,1.17238
187108,151127,88752,3357.9,1.17539
142235,149716,95995.6,2516.15,1.1774
158774,137924,88761.4,4022.2,1.17941
186190,162097,97970.7,2818.27,1.18342
99990,133280,96649.7,3283.28,1.19547
141507,146758,95092.5,2453.36,1.19547
118716,139980,86660.9,3347.89,1.19647
142305,124361,93141.8,3638.18,1.20952
178481,132410,92968.8,3273.27,1.21654
134611,135073,90076.4,3029.39,1.2306
153512,145727,89967.2,3891.16,1.23863
185244,164865,88843.5,2745.47,1.23863
124038,117932,86737.2,2252.25,1.24465
116990,158269,95410.3,2643.55,1.25268
129290,138835,86998.8,3233.23,1.2587
104052,181477,113821,2376.92,1.2587
125047,184672,110279,4196.92,1.30487
95353,120152,94789.5,2396.94,1.30789
147624,129726,90640.4,2313.22,1.30989
141934,162800,94634,3192.28,1.31692
82700.8,129935,100055,2710.89,1.31692
194319,146787,95619,3833.83,1.31993
139373,119106,88526.3,3720.99,1.32194
229300,177570,90133.6,3873.87,1.32194
191882,142574,88450.5,3163.16,1.32896
173865,171600,106224,3970.33,1.32997
111942,113261,92402.2,2213.12,1.36008
140215,137823,101253,4131.4,1.3641
119558,160116,95308.5,2745.47,1.36811
163435,158881,92355.5,3063.97,1.37012
162630,117827,87164.4,3465.28,1.37112
139065,132944,89716.9,2394.21,1.37413
119518,105911,83371.4,2307.76,1.37413
134760,182529,102724,3178.63,1.38317
127966,130684,92654.6,3014.83,1.38819
137450,138730,92106.9,3630.9,1.39722
181484,207650,103024,4039.49,1.40625
185159,139759,88155.1,2825.55,1.40826
169826,192478,96464.1,3130.4,1.41127
99601.6,111697,97370.2,2300.48,1.4193
230784,215093,103786,4520.88,1.42432
231894,164906,87798.4,4578.21,1.42733
147156,137270,94028.7,3273.27,1.42733
169040,173443,92694.3,3232.32,1.43235
183579,200316,105152,4350.71,1.43637
