"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
78696.4,47571.4,73034.9,1808.17,0.246129
97734.3,97538.3,85076,2537.08,0.25319
105160,86656.1,87082.7,3416.14,0.25319
115260,76388.2,84004.7,4540.9,0.285469
105662,77026.5,80347.8,2496.13,0.303626
95191.8,88125.3,87992.3,2482.48,0.304635
81219.7,93951,96657.4,3759.21,0.329853
118067,87991.6,82200.6,2950.22,0.333888
99257.3,91551.5,91760.1,2907.45,0.344984
128942,120651,90311.1,4657.38,0.355071
109030,93215.6,84689.3,4064.06,0.35608
101776,76708.6,79611.9,2326.87,0.382307
127510,86559.9,82484.5,3085.81,0.41156
60938.6,65667.1,85824,2534.35,0.418621
100216,88317.8,83647.6,2711.8,0.420639
104833,84331.3,84619.3,2491.58,0.46704
102036,71387.5,91158.7,2850.12,0.46704
158248,111886,88482,2558.92,0.471075
103254,78629.2,82010.4,2511.6,0.485197
110916,90435.1,87600.1,4627.35,0.486206
90433.4,87961.7,84581.6,2572.57,0.489232
105764,72266.4,74730.6,2532.53,0.496293
86797.5,90367.1,88924.7,3551.73,0.498311
75224.5,87918.6,93280.3,4418.05,0.500328
103030,75891,80471.1,3591.77,0.501337
97116.6,49871.4,74264.3,2503.41,0.510415
72806.9,107423,100551,4155.97,0.594139
185483,167079,94984.3,4479.02,0.618349
83953.9,69783.1,79223,2413.32,0.635497
66906.9,51241.7,77484.5,2460.64,0.637515
83168,72529.5,87128.5,2373.28,0.639532
84605.7,64231.2,78346.1,2487.03,0.651637
132023,80947.4,80622.6,3147.69,0.652646
54003.3,57710.7,90585.6,2249.52,0.655672
113013,98443.8,85793.9,2841.93,0.669794
105783,100308,85345,2539.81,0.696021
83976.7,103482,92392.4,2660.84,0.74444
90877.9,74705.8,81699.4,2461.55,0.747466
85286.6,64093.4,76932.3,2548.91,0.773693
93345.1,69751.5,83515.8,2693.6,0.777728
97525.6,94693.9,89956.9,3362.45,0.779745
89516.1,70270.3,77904.3,2529.8,0.789832
106659,79597,83716.7,2462.46,0.798911
108398,109412,90190.8,4280.64,0.79992
87031.8,86352.4,90473.2,2489.76,0.79992
134986,122443,87845.7,3886.61,0.838251
150623,128219,91724.5,4796.61,0.855399
111126,91388,87658.8,4679.22,0.857417
62123.6,66367.6,82640.8,2421.51,0.883644
131651,102962,85347.4,4759.3,0.909871
