"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
120378,101891,85799.5,2402.4,0.225499
110694,94591.8,93787.5,4622.8,0.243539
213791,155751,88882.9,3783.78,0.255566
203580,166635,96796.6,4448.99,0.265588
173063,145386,89968.5,2448.81,0.337748
139267,93731.1,83777.9,3407.95,0.341756
106631,86605.5,81320.7,1824.55,0.341756
133322,83216.6,82070.8,2365.09,0.341756
100434,89006.7,86016.8,2724.54,0.346768
102182,76951.8,85369.4,2252.25,0.361801
103168,115666,89114,2749.11,0.371823
153974,153386,105496,2427.88,0.376834
131767,112342,89231.1,2234.05,0.386856
101388,147303,103908,3195.01,0.386856
127718,101409,88425.9,4360.72,0.386856
92011.7,49920.3,76412,2407.86,0.388861
184352,133764,87968.2,3397.03,0.389863
85438.6,65915.3,80145.2,2236.78,0.395876
120601,83568.5,79824.4,2197.65,0.435965
125902,103644,88592.6,2610.79,0.443983
156267,131173,88195.2,4223.31,0.455007
114505,87123.4,80692.5,2326.87,0.465029
161874,174024,91146.6,4438.07,0.474049
105808,77701.3,83072,2353.26,0.494094
136331,121527,90264.4,2511.6,0.495096
142022,104147,89366.4,2434.25,0.501109
115300,71361.7,78471.8,2479.75,0.514138
125730,89399.3,86708.2,3283.28,0.526165
117954,89255.7,87126,2224.04,0.536187
109650,99406.6,85837.4,2339.61,0.552222
177548,119657,86823.8,3285.1,0.553225
81346.8,110626,95871.1,2428.79,0.557233
198198,154147,88902.4,4528.16,0.56926
162982,142137,94754.9,4359.81,0.56926
105950,77664.8,81971.2,2499.77,0.570262
66478,93360.9,92634.4,3926.65,0.571265
167632,158171,97318.4,5050.5,0.575273
100301,69536.6,79822.5,2260.44,0.591309
227654,148217,84936.3,4918.55,0.609349
136095,124443,92158.5,3987.62,0.618369
111530,79118.1,84076.5,2351.44,0.624382
101465,85432.7,84450.8,2343.25,0.637411
99001,100852,80192.8,2442.44,0.64142
192269,126765,88425.6,4469.01,0.651442
117424,80889.3,81337.3,2507.05,0.653446
134294,113240,86163.1,3666.39,0.667477
131806,85379.6,81970,2395.12,0.671486
130573,138832,97961,3388.84,0.681508
149500,175718,100686,3030.3,0.689526
120110,127039,95506.9,4630.08,0.70456
137871,102420,89465.7,2951.13,0.706564
90037.2,156434,105349,2639,0.715584
171222,160887,99544,4748.38,0.717588
139071,171073,102839,4646.46,0.717588
97857.2,89950.4,84287.6,2459.73,0.743646
103057,71570.1,80385.5,2397.85,0.768701
104895,113131,91594.2,3666.39,0.783735
162600,171491,100481,4989.53,0.792755
121154,105049,85268.4,3008.46,0.798768
123125,58641.2,73748.5,3417.05,0.805784
154240,115962,87895.1,2489.76,0.822821
192492,127500,87005,4948.58,0.850883
110247,99400.8,89604.4,2378.74,0.858901
127829,107297,90485.3,3319.68,0.867921
146618,105143,91380.5,4083.17,0.875939
187383,138216,87260,4473.56,0.886963
92942.5,54057.1,75963,1963.78,0.88997
163747,149925,96382.8,4493.58,0.909012
91207.3,88582.6,93082.2,4533.62,0.911017
206760,231358,102934,4581.85,0.922041
174668,135660,80125.3,3834.74,0.955114
101676,86546.6,90556.5,2376.01,0.956116
113618,98797.4,86957.7,4370.73,0.958121
101547,68220.2,82016.4,2279.55,0.959123
63442.8,112410,100539,2191.28,0.973154
172564,97697.6,84391.7,4228.77,1.02126
149583,129263,87530.8,3370.64,1.03429
163576,109554,83774.7,4191.46,1.06736
138975,109523,88110.3,2709.07,1.10144
120858,100271,88240.2,2544.36,1.11647
126039,143221,97718.6,3833.83,1.11948
118718,117617,93556.7,2740.92,1.13251
115001,132754,96564.1,2435.16,1.13752
137041,59445.4,80412.3,2121.21,1.14052
88861.5,104174,96693.7,3810.17,1.18562
128310,151717,91789,2455.18,1.18863
141231,132580,93000.6,4383.47,1.20066
135565,114766,87441.6,2950.22,1.20567
139401,140405,99875.2,4481.75,1.20767
129548,132526,90479.6,2536.17,1.21168
142764,155549,98477.5,2865.59,1.21469
137979,102263,82318.2,2507.96,1.22972
116615,90136.3,83602.4,2450.63,1.24876
146285,109908,92416.2,3570.84,1.25177
150098,107603,85455.4,4492.67,1.2658
181098,118822,86482.2,3615.43,1.27683
129320,69715,79932.2,2400.58,1.30389
108254,65528.5,77856.3,2352.35,1.30389
149048,100099,84481.5,2616.25,1.31691
