"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
82830,62167.8,83298.9,2474.29,0.207934
78930,62720.6,80600.4,2399.67,0.213961
96614.7,65824.8,81224.1,2245.88,0.217979
147017,133738,90202.8,4459,0.233046
86218.1,89596,94227.1,4439.89,0.235055
119994,88357.6,78875,2617.16,0.255146
159467,124317,89082,4159.61,0.269209
119262,114456,95132.4,4590.04,0.274231
64002.9,89487.3,94803.5,2414.23,0.278249
96636.7,88468,89421.8,2436.98,0.280258
150918,124626,89632.6,4591.86,0.289299
95142.8,73016.8,83085.5,2365.09,0.292313
101202,77036.4,82389.4,2347.8,0.309389
103257,94737.9,97372.2,4565.47,0.316421
96387.5,83338.6,91654.3,3289.65,0.317425
119044,77304.5,81483.4,3636.36,0.319434
163584,118091,87813.7,4000.36,0.326466
87972.5,64769.9,78114.8,1850.94,0.326466
137234,132016,95065.1,4651.01,0.335507
101925,68301.5,80974.9,2451.54,0.343543
148102,94970.3,84110,4316.13,0.35861
114177,121085,99960.3,4044.04,0.36966
134634,111683,81747.5,2518.88,0.38071
152165,103312,84601.3,5126.94,0.381714
70633.6,60953.5,75406.3,2583.49,0.390755
130101,81053.6,78996.1,4784.78,0.395777
123275,102865,87648.2,4173.26,0.410845
45256.1,48947.6,84385.5,2288.65,0.419885
116538,77721.2,81679.5,2619.89,0.424908
105057,105908,85699.3,4479.93,0.424908
137712,114264,86404,3276.91,0.44098
87068,66118.6,82870.8,2538.9,0.449016
98459.3,67504.7,83435.3,2376.01,0.462075
101103,86652,89537.5,4089.54,0.473124
153633,109558,83834,4745.65,0.490201
109598,94575.2,87668.6,2718.17,0.520336
102394,94217.4,87994.1,2108.47,0.524355
117609,96905.8,85810.3,2460.64,0.527368
117550,73455.8,83254.1,2434.25,0.528373
130925,95315.5,85031.7,3087.63,0.542436
88741.5,78557.8,84253,2328.69,0.542436
133194,100764,88215.2,4425.33,0.54344
106395,72815.9,81430.4,2264.08,0.549467
68078.4,69463.5,90883.6,2213.12,0.551476
164235,111388,87603,4317.95,0.552481
112390,118738,80118.8,3495.31,0.55449
133575,113535,87667.7,4803.89,0.562526
112892,80143.1,81554.3,2376.01,0.56353
96604,91939.9,92225.6,2279.55,0.567548
