"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
143887,99990.9,79495.9,2190.37,0.217746
123283,123498,105935,4346.16,0.217746
93288.3,79489.1,85102.8,2227.68,0.217746
170550,138267,87295.8,2436.98,0.218749
67640.3,94827.5,90422,2347.8,0.220756
108933,79328.1,80173.4,2199.47,0.223766
222527,177083,94516.6,3265.08,0.225773
131687,108751,84096.4,2946.58,0.233801
101679,128450,92107.8,2337.79,0.240825
128713,103655,89877.3,3492.58,0.244839
179549,141168,88942.2,2283.19,0.251863
91887.5,72796.8,79941.2,2279.55,0.252866
101024,76492.8,79730.1,2185.82,0.25387
100163,81670.3,81220.5,3801.98,0.25989
117400,92513.5,79717.1,2151.24,0.263904
120770,79107.3,80058.9,3507.14,0.277952
89411,71328.5,77260.8,2323.23,0.280962
170735,161184,103205,4530.89,0.280962
109418,95616,86843.6,2249.52,0.284976
100342,67852.5,82312.8,2107.56,0.289993
132962,149251,107202,2406.04,0.293004
82051.9,53445.4,74626.5,2180.36,0.297017
121241,100170,85999.3,2371.46,0.330131
133040,120103,94330.7,2371.46,0.337155
169578,100999,83257,4362.54,0.338158
101637,67620.1,75511.6,2082.08,0.339162
150218,146024,100197,4191.46,0.352206
76914.3,86984,88850.9,2185.82,0.367258
99460.3,106408,91961.5,3806.53,0.380303
136264,138195,91413,3134.95,0.380303
128981,139049,95322.3,4428.97,0.390337
143729,106411,90317.2,4231.5,0.392344
119318,103460,91999.7,2865.59,0.427464
114098,97552.4,88270.9,3920.28,0.442516
101263,88024.8,85601.9,2399.67,0.443519
88422,62269.9,78367.7,2229.5,0.464591
184413,170029,94238.2,4539.08,0.464591
98450.7,83194.2,84598.7,2134.86,0.473622
115420,131616,105511,4283.37,0.473622
119575,126508,98346.6,4503.59,0.483657
145536,118030,92018.1,3501.68,0.491684
122359,129515,90306.3,3872.05,0.496701
58154,93185.8,97080.2,2490.67,0.499712
129667,81732.6,82863,2616.25,0.499712
123659,94480.6,86591.2,3664.57,0.500715
118277,80419.5,79906.2,2223.13,0.506736
122469,63841.9,79328.5,2287.74,0.508743
95312.5,115689,99677.6,4232.41,0.509746
159330,115575,85534.4,4098.64,0.512756
165852,159691,106078,3995.81,0.525801
113750,92242.9,90646.7,2204.02,0.537842
103744,92890.3,85287.6,2139.41,0.54587
131059,110979,87075.3,2486.12,0.563932
140655,121178,92430.6,2699.06,0.563932
140593,91524.9,81207.9,2334.15,0.571959
115225,57467.5,75182.5,2287.74,0.615107
91002.1,65921.9,85865.9,2227.68,0.620124
104915,125139,103250,3110.38,0.636179
134725,167748,93005.5,4085.9,0.64521
52437.8,72699.7,85582.2,2351.44,0.655244
107114,86844.6,83180.3,2486.12,0.656248
118001,97388,88802.6,2380.56,0.672303
145439,109148,82505.5,2383.29,0.672303
111834,78303.9,82314.3,2242.24,0.678323
135968,124662,86125.2,4327.05,0.684344
100195,72039,81974.4,2254.98,0.684344
125880,79463.4,79349.6,2323.23,0.695382
146780,161747,94340.2,4033.12,0.698392
128658,112214,86280,2616.25,0.707423
140623,72805.9,77551.1,2164.89,0.707423
135360,137758,94795.5,4210.57,0.729499
152206,112743,88262.6,4459.91,0.730502
109605,156190,102639,3269.63,0.73853
90544.9,74872.6,82154.7,2366.91,0.753581
117966,98495.3,87041.3,2263.17,0.754585
119194,106851,89065.3,3599.05,0.760605
103438,130043,97750.6,3429.79,0.760605
132806,95245,78753.2,2316.86,0.769636
115379,66387.5,76805,2249.52,0.771643
63598.3,97524.2,97122.6,3902.08,0.783684
128075,107332,90843.8,2186.73,0.790708
107410,75331.6,78067.9,2270.45,0.793719
111094,102538,84714.1,2199.47,0.806763
130844,107948,85553.3,4242.42,0.80877
114855,101390,90095.4,2213.12,0.828839
145921,98646.3,81100,3086.72,0.829842
81066.4,98294.4,92855.1,2224.95,0.839877
