"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
139944,100533,87651.8,3687.32,0.203111
97776.9,95788.6,90850.7,2943.85,0.218193
122459,83159.4,82932.8,2124.85,0.229254
122547,91654.4,84095.1,2186.73,0.236292
90264.4,97070.2,87804.2,2007.46,0.237298
125018,113778,97933.5,4004.91,0.239309
145859,157092,106548,3993.08,0.244336
112198,60111.9,78246.9,2113.02,0.251375
122763,126166,96123,3099.46,0.251375
104762,77386.7,83509.5,2042.95,0.251375
156675,114139,88549.5,3981.25,0.255397
164920,148109,98240.3,4027.66,0.26143
151985,141269,94848.2,3952.13,0.26143
148284,90869.2,80668.7,2227.68,0.262435
125221,128135,93161.9,2199.47,0.263441
170155,135444,95102.9,4204.2,0.263441
119076,97145.7,85238.4,2165.8,0.268468
111234,105055,83860.6,2254.07,0.280534
244277,226678,118433,4044.95,0.302655
173946,165036,107161,3330.6,0.346897
81877.9,73722.3,81637.4,2079.35,0.357958
129464,103562,84859.9,2253.16,0.360974
81865.8,89524.6,93671,1991.08,0.367007
149087,127427,89476.2,2054.78,0.369018
120699,84417.6,84334,2786.42,0.377062
163617,98485.3,82694.9,2817.36,0.384101
115305,127290,108250,3888.43,0.389128
180095,147241,89976.3,2791.88,0.389128
99057.1,64037,79312.2,1959.23,0.390134
129216,109566,91374.8,3691.87,0.390134
115955,101503,87232.8,4070.43,0.409238
139222,124239,96811.7,4265.17,0.41326
89347.8,91715.8,83688.7,2095.73,0.414266
161034,82886.3,80163.5,2814.63,0.418288
130698,88024.8,79506,2136.68,0.42231
64978.5,71145.1,86286.3,2149.42,0.42231
101956,121490,98208.3,3165.89,0.423315
92300,86472.7,86713.5,2122.12,0.43337
151574,120556,91479.8,2209.48,0.435381
223470,172744,97967.6,4155.97,0.435381
144526,94940.4,89593.7,3640,0.436387
101623,114914,89946.3,2129.4,0.439403
153554,159382,101356,4136.86,0.440409
144249,115019,87549,2307.76,0.451469
116325,172378,94088.7,4590.95,0.455491
141857,94397.6,85845.3,3833.83,0.464541
136370,132178,95935.3,2069.34,0.466552
177078,152154,97033.6,4030.39,0.491689
154399,129009,90063.4,3979.43,0.492694
99855.8,86376.4,84593.8,2258.62,0.507777
162165,107109,82059.1,2260.44,0.51381
131329,90258.4,84167,2224.95,0.516827
160713,130776,91752.1,2254.07,0.539953
124430,151940,98269.3,4061.33,0.541964
103334,109831,84785.4,2455.18,0.545986
147432,95918.1,83269.4,3187.73,0.549002
147528,109116,85403.7,2146.69,0.553024
103088,141759,92203.4,2285.01,0.555035
138598,101380,85080.3,3984.89,0.555035
138948,117760,87454.3,3859.31,0.556041
86329.6,139351,95943.9,2193.1,0.561068
142967,147629,93525.3,3033.03,0.563079
