"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
69195.9,50819.2,77381.3,2173.08,0.206398
102924,71279.6,79833.5,2183.09,0.213411
110384,97605.5,85297,4175.08,0.215415
105295,126761,95068.9,4115.02,0.226437
110688,95252.5,85736.4,2416.96,0.241466
94007.5,67170.2,78174.2,2120.3,0.246475
83804.1,51132.1,76032.9,2133.95,0.251485
103267,74495,79618.1,2214.03,0.266514
81865.8,81040.4,86064.9,4315.22,0.276533
79213.3,68612.8,86614.8,3224.13,0.285551
82280.5,73828.5,83051.7,2480.66,0.296572
142818,181126,109727,4200.56,0.299578
95586.6,46699.9,74829.5,2038.4,0.301581
93643.3,72843.3,79981.5,2347.8,0.317612
100684,79233.5,83587.8,2219.49,0.318614
59527.8,64404.7,76795.3,1901.9,0.320618
77262.2,58318.3,80181.8,2256.8,0.322622
72037.3,80817.1,86926.5,2940.21,0.325628
106517,77668.9,77923.4,2217.67,0.333643
109318,60116.1,76269.3,2006.55,0.334645
80878.9,87352.5,95616.2,3404.31,0.346668
106785,63309.9,78882.8,2128.49,0.358692
92286.5,118457,105520,4306.12,0.359694
98688.6,129078,107980,4633.72,0.360695
146152,146952,91253.1,4158.7,0.362699
109802,65972.5,74805,2345.98,0.364703
81853.1,69025.3,85558.4,2149.42,0.364703
96765.9,105832,94145.3,4024.02,0.367709
90838.8,66318.7,81561.7,3144.05,0.385744
74692.7,52002.8,80276.5,2133.04,0.406784
85295.1,84449.2,84095,2392.39,0.416804
98343.5,77063.8,83596.1,2962.05,0.436842
98598.4,88573.4,87034.3,4229.68,0.441852
100542,78026.6,78943.3,2219.49,0.451871
65308.6,68203.6,89153.3,2258.62,0.459887
147391,118605,88604.5,4030.39,0.459887
97897.6,90106.5,89861,2316.86,0.459887
79312.7,60936.9,80071.4,2214.03,0.463894
85796.4,61235.7,76069.9,2618.98,0.47191
88723,45939.7,78628.9,1801.8,0.484935
90196.3,60020.6,78263.3,2257.71,0.526014
93065.4,97018.7,86870.4,2296.84,0.527016
94258.2,67791.1,79605,2150.33,0.531024
135065,101545,81735.6,4593.68,0.544049
79655.6,61096.3,74508.4,2184,0.56008
104343,100397,88681.1,4061.33,0.563086
113499,87512.7,81205.7,4398.03,0.605167
72377.4,103674,93713.4,3653.65,0.611178
87983.9,55666.4,74096.8,2348.71,0.629213
62251.4,62675.8,85691.2,2254.98,0.663279
161808,139833,88904.2,4575.48,0.668288
128289,79923.2,79946.4,2656.29,0.670292
108026,62264.1,77896.7,2310.49,0.673298
92336.2,91529.1,87924.2,3469.83,0.680312
86952.3,62059.9,75442.1,2485.21,0.684319
80139.1,70156.6,83951.7,3415.23,0.696343
92720.3,76022.2,76041.9,2424.24,0.70536
72703.3,82005.7,80466,2423.33,0.725399
123466,93285.4,79938.7,2404.22,0.734416
74645.1,66924.6,80009.6,2446.08,0.735418
85981.7,53029.5,77233.3,2189.46,0.735418
88037.2,109673,95606.7,3997.63,0.739426
102449,80124,78360.4,3089.45,0.744435
99926.1,61704.7,78895.7,2250.43,0.780505
117511,76052.9,76478.9,3176.81,0.792528
82596.4,40659.2,73410.2,2501.59,0.794532
100357,75240.3,85839.3,3333.33,0.814571
133448,94200,84461.9,4316.13,0.817576
64324.6,50821.7,75084,2317.77,0.840621
68730.1,54241.3,79792.6,2416.96,0.84563
80651.7,72810.1,94559.9,3671.85,0.863665
56134,59541.7,81357,2324.14,0.869677
94045.9,66350.2,79024.6,2244.06,0.870679
110545,66785.1,77273.2,2742.74,0.880698
100479,116007,90656.8,2163.98,0.884706
110517,83122,86343.3,4431.7,0.890717
157763,106628,81566.9,4450.81,0.894725
63773.6,86745.8,88304.8,2565.29,0.895727
97597.3,69701.7,78841.1,2176.72,0.898733
87839.8,64129.9,83771.6,2346.89,0.900737
105121,90104.8,80201.9,2430.61,0.927789
72448.4,78664.1,79339.6,2370.55,1.00193
51830.7,64522.5,74224.1,2272.27,1.00794
58790.1,72501.3,84751.9,2364.18,1.02598
70761.4,51146.3,81806.1,2418.78,1.04702
89923.6,49926.2,74979.6,1961.05,1.06105
97030.7,86395.5,94117.5,2168.53,1.06305
114348,93242.2,90609.7,4395.3,1.07507
119770,92262.8,81751.9,2223.13,1.07908
89993.2,90605.3,93785.1,2376.01,1.12417
142932,91212,77307.8,2969.33,1.13018
81530.7,66087.9,80601.8,2153.06,1.13218
89921.5,48827.2,76564.6,2123.03,1.1392
81283.6,107014,82971.1,4266.08,1.15022
87872.4,52741.5,76150.4,2134.86,1.16224
119804,104279,87584.1,3478.02,1.16324
93129.3,88556.9,89969.5,2770.95,1.16825
73668.2,40518.9,73791.2,2205.84,1.17927
114263,102132,80178.4,2209.48,1.18428
112331,85741.5,83084.3,4324.32,1.20232
75804.6,50747,77323.4,2275.91,1.22436
90047.2,61164.4,78096.7,2470.65,1.23037
100324,69134.9,81844.4,2177.63,1.24139
104704,97385.6,85036.7,3988.53,1.2454
99721.6,68111.5,76710,2352.35,1.25742
84304,73090.6,83463.7,2376.92,1.26845
81261.6,91061.8,91247,3093.09,1.28147
82675.9,83307.1,93392.2,3156.79,1.28448
85779.4,48668.7,74248.2,2376.01,1.29149
86471.6,67892.3,80311,2436.98,1.31453
125113,97124.1,83055.5,4545.45,1.32856
105456,110261,92852.9,4180.54,1.33457
115986,106784,91986.8,4192.37,1.33758
68199.8,57994.6,86866,2244.97,1.38467
100961,98859.6,88371.5,3035.76,1.3997
106668,87831.4,90532.1,4165.98,1.40872
50248.8,43567.5,79200.1,2094.82,1.41874
50227.5,50657.4,71223.8,1774.5,1.42375
85133.3,77954.4,79424.5,2169.44,1.44278
57051.3,69056.8,93874.9,2600.78,1.44679
86524.9,56291.4,77280,1884.61,1.45781
66152.8,78587.7,88514.9,2301.39,1.51091
145799,85694.2,78258.3,2354.17,1.51793
94190.7,82742.7,79474.5,2750.93,1.52193
140234,105688,87891.4,4091.36,1.52795
85127.6,90582.9,82930.9,2264.08,1.52995
62920.9,60872.2,83737.1,2426.97,1.56301
70302.8,71998.4,92159.7,2343.25,1.57003
107726,62174.5,75896.7,2298.66,1.58105
113579,121578,90294.4,4465.37,1.58305
108320,98980,89330.8,4275.18,1.64918
102141,70708.5,83503.7,2277.73,1.66721
81272.3,56928.9,80165.2,2346.89,1.66721
74938.4,69435.3,79522.4,2364.18,1.66721
89871.1,75525,76993.6,1950.13,1.69226
82850.6,62171.1,74947.6,2429.7,1.70128
130382,108455,84184.8,4823,1.70829
87979.6,49298.7,77642,2325.05,1.7103
65131.8,77617.4,90308.9,2313.22,1.71731
108544,71087.8,77586.1,2373.28,1.72032
94484.7,82250.5,83782,2290.47,1.73635
87804.3,70657.1,83018.1,2837.38,1.74637
84947.9,61772.8,78148.7,2254.07,1.74737
71739.1,72722.1,80901.6,2278.64,1.79045
60356.4,55289.6,77726.6,2427.88,1.79346
59203.3,68285.8,85347.1,2291.38,1.80548
136177,135952,111530,3908.45,1.8135
95965.7,68409.4,78472.3,2387.84,1.81851
93538.2,72025.7,81959.3,3262.35,1.86059
105839,76765.9,76876.1,2755.48,1.87461
111608,95564.5,84653.5,3272.36,1.88163
80377.7,65400.7,84628.6,2390.57,1.88564
97970.8,64408.8,75996.9,2267.72,1.90367
63146.7,105480,82986.8,3755.57,1.92371
78996,86306.7,86907.4,2626.26,1.93373
78979.7,62269.1,80865.3,2279.55,1.95477
138478,92465.3,78382.2,2330.51,1.99585
113734,72306.3,82532.1,2358.72,2.00487
123305,66249.8,75582.2,2373.28,2.01388
113220,91519.1,90324.2,2861.95,2.0239
79517.2,46080.8,83015.8,2651.74,2.02791
59574,62002.7,79309.2,2236.78,2.03392
109574,96866.8,88415.9,4146.87,2.03593
107285,108913,86271.8,2224.95,2.03693
128152,137252,100150,5012.28,2.03893
112499,142258,90808.3,2264.99,2.04494
63885.8,72060.6,86603.3,2310.49,2.05396
132624,89561.1,79057.7,3049.41,2.06498
82725.6,56896.5,75748,2204.02,2.06799
90280.8,63915,80798.1,2141.23,2.07099
72319.9,52798.8,79580.1,2149.42,2.072
91113.6,99287.9,87156.5,2496.13,2.072
112017,87395.7,80559.9,3248.7,2.08302
117632,49754.3,73460.7,2231.32,2.09103
101475,87865.5,82169.4,3548.09,2.09304
132529,115992,88532.1,4369.82,2.09304
97459.6,82904.5,87100.3,4471.74,2.09404
102716,64891.1,78621.2,2301.39,2.10205
114163,82097.8,94451.9,4148.69,2.10205
92099.8,47832.9,72351.6,2178.54,2.10606
96715.5,73791.1,91503.8,1977.43,2.11107
82323.1,62767.1,79957.7,2314.13,2.11207
146996,104831,83691.5,4950.4,2.11408
70206.2,62056.6,86680.1,2130.31,2.14514
56459.9,50981.9,80320,2365.09,2.14814
103641,64159.8,79187.5,2364.18,2.15015
134826,97035.3,86058.7,3787.42,2.19122
93335.2,44932.1,73609.3,2302.3,2.19223
106930,91021.9,83646,2403.31,2.19423
122754,64696,80542.5,3130.4,2.19423
161010,97637.9,82622.7,4496.31,2.20024
103149,66487.1,79100,2262.26,2.21327
81549.9,79066.6,82482.4,2386.02,2.22529
