"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
144130,140986,100381,4472.65,0.230737
134345,103260,83912.2,2350.53,0.23475
183965,136215,89209.8,4336.15,0.239766
90324.1,86105.9,84904.9,2301.39,0.243779
148763,102413,85758.7,2576.21,0.254814
176071,149788,91023.1,4692.87,0.255817
124097,133878,92756.5,4526.34,0.261836
125635,134277,106921,2517.97,0.261836
197024,167572,96254,4634.63,0.266852
218505,161347,91661.2,4643.73,0.283907
120648,105105,90091.1,3798.34,0.290929
103786,85802.1,83377.2,2429.7,0.323032
103405,105355,93889.8,3535.35,0.329051
129620,116521,87734.6,2351.44,0.334067
99068.4,94759.4,89218.7,2439.71,0.337076
125046,167228,109065,3266.9,0.366169
117641,111736,92435.6,4307.03,0.383224
107814,83752,85110.4,2429.7,0.386233
131407,148675,90588.7,2470.65,0.397269
117014,81142.5,79819.8,2496.13,0.402285
136984,88375.1,83178.9,2754.57,0.406298
129441,131497,86030.7,2539.81,0.417333
87094.3,70511.8,82250.2,2357.81,0.420342
117145,96849.4,91686.9,2349.62,0.43539
109021,77210.8,79119.4,2387.84,0.447429
125118,75884.4,82100.6,3065.79,0.489563
75637.7,55180.9,88969.3,2222.22,0.489563
127895,96407.8,83833.3,2490.67,0.498592
132044,147773,97334.2,4037.67,0.507621
93732.8,74514.9,80380,2470.65,0.510631
136052,125510,94765.2,3113.11,0.529692
156385,176425,100750,2541.63,0.531698
167809,103246,82389.8,2636.27,0.539724
136243,102804,87212.6,4347.98,0.559788
152695,155089,93006.2,4863.04,0.564804
129552,70498.5,80136.5,3254.16,0.571826
121279,114050,87245.4,2585.31,0.588881
161623,110290,82234.4,3851.12,0.593897
96640.2,87782.5,87656.7,2244.06,0.633022
108155,101668,88603.4,2377.83,0.650076
154612,139613,95445.7,3438.89,0.654089
120896,108635,89199.7,2675.4,0.656095
132284,136878,91536.8,3435.25,0.685188
154309,128336,90692.5,4566.38,0.69522
155807,126862,87098.1,4377.1,0.699233
60348.6,75422.9,94842.7,2195.83,0.704249
105422,122082,100879,4327.05,0.708262
236271,223598,109239,4060.42,0.716288
112365,132119,103544,4504.5,0.733342
93383.5,60890.5,79654.2,2350.53,0.735348
101955,96826.1,94849.2,4421.69,0.772467
108911,97765.7,94591.8,3410.68,0.779489
131689,106040,85659.1,2093.91,0.796544
164130,115773,81311.6,2907.45,0.796544
143482,116011,88145.3,4179.63,0.812595
159942,91447.7,81887.8,2472.47,0.827643
168894,190333,94278.2,4592.77,0.830653
131849,147270,98562.2,4413.5,0.837675
97086.1,97629.6,86773.6,2237.69,0.840685
97991.4,88229.8,86114.3,2374.19,0.842691
131128,135676,96751.5,3812.9,0.846704
89602,95162.8,88106.1,2336.88,0.847707
154494,130442,90360.5,2659.02,0.84871
131204,171853,98842.1,3510.78,0.850717
141231,122426,92238.8,4520.88,0.85473
99342.5,90859.3,84048.1,3221.4,0.869778
135408,145917,91645.5,3188.64,0.869778
