"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
162288,92584.8,80983.9,2120.4,0.0152775
121799,80393,79964.8,1838.61,0.057036
117270,87258.4,85005.3,1920.45,0.153794
132684,87334.8,85329.7,2839.29,0.171108
125025,82913.9,85658.7,1945.56,0.173145
162781,113933,87550.8,4049.22,0.181293
158960,149490,102009,2069.25,0.197589
115947,98811.7,87476.7,3082.02,0.201663
48199,51665.9,88870.7,2745.36,0.212867
129442,69835.1,79180.5,1928.82,0.229163
157105,112151,84075,1926.03,0.259718
143546,103615,84914.2,2688.63,0.268884
124337,83958.8,86161,2050.65,0.272958
56751.1,41894.2,80364.6,3470.76,0.347309
68633.3,75493.3,83458.9,1917.66,0.347309
99182.9,86115.1,83499.4,1814.43,0.367679
117898,107654,91467.8,2444.97,0.374808
69243.8,64905.1,79697.6,2063.67,0.378882
130766,137849,103991,3788.82,0.390086
193002,164770,91642.9,3844.62,0.391104
195291,173900,107952,3823.23,0.391104
116716,95082.1,95833.7,2134.35,0.392123
99851,160495,110424,3722.79,0.396197
113229,112164,93630.6,2154.81,0.404345
116669,121666,94738,2499.84,0.433881
126094,116391,95018.7,2327.79,0.452214
134060,103866,85525.3,2005.08,0.457307
126822,90846.8,80603,1791.18,0.487862
132888,94670.5,79998,1938.12,0.48888
73852.6,90502.4,91231.9,2036.7,0.491936
74067.1,74565.1,80691.9,1805.13,0.498047
138033,136297,97684.2,3325.68,0.506195
133641,100660,87606.2,2929.5,0.508232
115461,83414.5,89412.1,1866.51,0.513324
122846,114922,95818.6,3561.9,0.51638
177242,152515,92027.5,3526.56,0.517398
93898.8,96004.4,88366,1939.05,0.518417
147187,129817,95958.5,2497.98,0.518417
107573,142034,106508,3989.7,0.520454
159134,156039,94024.4,3573.99,0.522491
70624.8,57667.7,86808.8,2426.37,0.523509
125276,80082.2,81279,2287.8,0.527583
71331.8,108740,101317,1937.19,0.530639
131635,110867,83189.3,2147.37,0.533694
178402,169274,95914.4,3907.86,0.538787
141654,116948,86399.4,3255.93,0.539805
131389,107084,83463.5,1928.82,0.543879
149137,96965.4,79166.9,2133.42,0.54999
147250,98632,84434.2,2264.55,0.555083
81338.4,90611.6,93280.4,2096.22,0.561194
145171,103730,82717.4,1945.56,0.57036
125209,98165.8,85477.7,2040.42,0.571379
141440,116175,92464.4,2363.13,0.571379
155265,113168,82472.5,2165.04,0.571379
130264,86341.1,83207.6,2005.08,0.576471
127355,121550,96639.3,1987.41,0.57749
103522,80013.4,85956.2,2252.46,0.578508
249887,162575,88506,4597.92,0.580545
135924,101370,91623.1,2138.07,0.581564
120797,185372,103996,3730.23,0.581564
199832,159237,91380.7,3651.18,0.582582
130239,101719,84854.5,2214.33,0.583601
143741,124780,94114.4,2085.06,0.589712
140428,99923.9,82497,2244.09,0.613137
61927.9,57397.2,81966,1982.76,0.617211
115511,66141.6,79975.2,1996.71,0.630452
112621,92648.6,86556.1,3531.21,0.664063
171754,165091,108420,4092.93,0.670174
47203.9,81665.6,89421.2,2095.29,0.681377
110738,121762,97422.8,3579.57,0.690544
212648,133472,91609.2,3759.99,0.694618
72520.6,86966.9,92397.7,2045.07,0.695636
144701,116953,89901.5,2301.75,0.695636
151764,169451,103579,2191.08,0.708877
115388,80705.5,84360,1968.81,0.708877
84150,99655.9,89607.6,2003.22,0.711932
149611,97014.1,85496.1,2159.46,0.717025
114209,100085,89401.1,2029.26,0.72008
141353,82961.8,83570,1913.01,0.722117
161613,103818,89549.9,2133.42,0.724154
78773,83000.4,93089.8,1767,0.725173
101353,105982,90279.2,2064.6,0.728228
128839,90431,86378.1,2015.31,0.730265
112114,78538.3,82740,1927.89,0.733321
159705,112826,85890,2174.34,0.736376
