"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
131711,103642,87156.6,4516.33,0.211085
114718,81505.2,80674.3,2426.97,0.227167
90250.2,62792.8,80094.8,2431.52,0.229178
94454.1,82690.4,83047.8,2308.67,0.259332
65722.6,58061,79536.1,2223.13,0.275415
130444,132297,94366.6,2919.28,0.288482
107493,123893,98058.9,2972.06,0.298534
99562.6,108007,88907.3,2555.28,0.30356
89325.8,74778,87853.6,2460.64,0.328689
61199.9,44998.4,83800.4,2274.09,0.333715
84972.1,60977.6,83956.1,2430.61,0.340751
72902.8,79781.3,80813.4,2625.35,0.346782
94734.6,73332.2,76528.2,1958.32,0.361859
62753.3,96047.6,95381,2471.56,0.36789
64087.4,78038.3,83209.7,2519.79,0.384978
129177,115471,89282.8,2450.63,0.388999
168770,168966,100808,2543.45,0.39905
176768,157482,96731.1,4545.45,0.403071
137636,104304,88761.9,4984.07,0.410107
101171,55316.2,76725.5,2313.22,0.433226
98513.2,72561.1,83055.9,2444.26,0.442272
122584,88507.9,85218,3789.24,0.443278
134913,100096,90270.4,4208.75,0.450314
135731,76118.5,79547.5,2293.2,0.476448
80134.1,83603.4,86668.9,2371.46,0.508613
83814.1,80752.4,89432.8,2581.67,0.514644
140841,93450.5,84649.3,3832.92,0.516655
85158.8,96997.9,96342.3,4469.92,0.520675
105720,126831,100277,4537.26,0.540779
119827,116256,88738.7,2702.7,0.542789
138958,115819,88130.4,4587.31,0.543794
130266,85151.4,81802.4,2328.69,0.551835
70997.2,51609.4,73953.7,1801.8,0.556861
51722.1,51323.9,87351.6,2939.3,0.586011
128704,102028,82439.4,4135.95,0.588021
102470,135181,107532,4683.77,0.607119
121832,84489,81602.7,2608.97,0.617171
115036,83534.5,86556.4,3878.42,0.636269
68980,62009.3,82682.4,2315.04,0.647326
100877,64501.8,79847.2,2374.19,0.678486
85176.6,75405.5,84448.8,2431.52,0.682507
147728,87005.6,86171.9,4348.89,0.706631
108808,76655.5,83491.7,4055.87,0.710651
107417,118865,95720.7,3986.71,0.712662
72278,56504.7,84341.4,2375.1,0.726734
78320.1,87391.5,90196.4,2446.08,0.730755
118994,81861.2,83161.9,2541.63,0.73578
129140,63833.6,76509.8,2501.59,0.741812
77100.3,60694.6,75256.5,4759.3,0.785034
89210.8,77112.8,81696.5,2485.21,0.801116
85644.5,103306,96802.3,4502.68,0.816194
101719,89247.4,87766.2,4548.18,0.818204
79051.4,85718.3,87990,2616.25,0.824235
110508,70171.5,79959,2487.94,0.824235
86013.7,97844.5,93847.8,4762.94,0.82524
106016,93743.5,89985.4,4721.99,0.847354
139954,99096.2,81893.1,2310.49,0.868462
63527.3,62960.5,84430,2283.19,0.871478
125841,107133,87034.5,4912.18,0.874493
