"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
144535,112098,84526.6,2214.03,0.219738
102878,69616.3,79311.1,2090.27,0.223751
151987,116627,83340.2,3715.53,0.228768
95867.8,79284.1,83754.5,2199.47,0.230775
216069,169933,95053,2344.16,0.237799
136963,86732.5,79087.5,2350.53,0.240809
172913,144119,91020,2969.33,0.249839
198107,173431,100968,4418.05,0.251846
148781,112809,87963,3850.21,0.252849
234865,199471,106094,4353.44,0.252849
168440,143342,97193.6,4493.58,0.253852
101660,75392.2,81723.2,3825.64,0.256863
130419,123000,95070.6,3818.36,0.258869
153344,141073,92440,2929.29,0.277933
123034,82638.1,85454.6,3071.25,0.281947
161898,162385,104226,4016.74,0.281947
133110,73676.6,78135.6,2473.38,0.28295
147310,112592,88876.9,4281.55,0.293987
118138,108123,87656.4,2285.01,0.294991
83263.1,82321.1,83597.9,2397.85,0.299004
111922,96026,85026.6,2708.16,0.302014
118418,153182,102104,2272.27,0.303018
122431,109968,89363.8,3592.68,0.352183
146481,118111,90770,3728.27,0.361213
140879,97681,83264.5,3619.98,0.364223
113742,94067.2,89851.3,3089.45,0.373253
114938,83020.8,80611.1,2027.48,0.37827
142998,95669.1,82316.1,2148.51,0.37827
210409,184292,102701,4585.49,0.392317
115800,81619.7,79752.9,2891.07,0.394324
161149,123364,89940.7,4432.61,0.402351
137715,120447,86651.7,2461.55,0.404358
87787.2,89385.2,80638,2356.9,0.411381
120925,89488.9,81929.3,2181.27,0.416398
124460,77612.5,82492.6,2488.85,0.416398
105771,97452,85958.3,2224.95,0.422418
160199,156328,93931.5,3096.73,0.45854
130220,145550,92111.9,4217.85,0.459543
141079,99937,84949.9,3510.78,0.491651
193970,140095,87036.9,4442.62,0.497671
122786,94977.7,85085.9,2298.66,0.498675
194646,166802,99610.2,4102.28,0.504695
125041,135549,94268.9,2904.72,0.505698
204672,191238,96340,4428.97,0.506702
120594,109982,84197.5,2411.5,0.506702
137181,106521,81813.5,2674.49,0.508708
116407,105550,85157.5,2285.01,0.514728
111938,131847,92131.5,2285.01,0.518742
131668,91332.4,85150.3,2396.03,0.520749
89190.2,66678,78253.1,1877.33,0.531786
92391.6,86847.9,82551.3,2343.25,0.531786
133980,121062,86488.4,2330.51,0.534796
132941,149171,97762.6,4378.92,0.538809
235067,185974,98167.5,4223.31,0.540816
208438,178946,101205,4424.42,0.546836
169721,140793,93866.7,3409.77,0.548843
115566,80207.9,79497,2168.53,0.548843
181919,144637,89777.3,4268.81,0.557873
210102,190359,101012,4192.37,0.558877
151774,191697,103928,4198.74,0.560883
85257.5,112731,86453.5,2262.26,0.560883
146464,126075,89875.9,3868.41,0.56289
138899,189595,102574,4688.32,0.564897
115928,145554,109281,4203.29,0.569914
130074,92790.7,85739.1,2245.88,0.590985
104549,107224,86906.1,2318.68,0.592991
168667,127134,87422.8,4487.21,0.610049
124731,127959,94111.5,4247.88,0.623092
116619,107457,84530.1,2387.84,0.630116
211080,235004,105849,2175.81,0.637139
132233,119615,86093.1,3503.5,0.639146
105297,82359.2,85746.7,2257.71,0.647173
123372,105228,93351.3,3636.36,0.65219
93073.2,129233,92945.6,2730,0.653193
148896,103161,84002.1,2294.11,0.669247
150655,108871,87597.3,4270.63,0.674264
113487,136978,92133.3,2376.01,0.685301
168850,104118,82922.7,4322.5,0.686305
129433,90548,82715.2,2763.67,0.691321
138197,128247,88001.6,3041.22,0.691321
121796,122795,87912.4,2870.14,0.700352
169387,126681,84562.5,2271.36,0.704365
167609,124275,90508.4,4032.21,0.710386
143047,119133,87048.1,2605.33,0.713396
134937,93582.5,82007.6,2648.1,0.713396
101613,127783,103630,2764.58,0.719416
98393.2,69886.8,78209.5,2128.49,0.723429
157835,117235,85172,3284.19,0.74751
96897.3,80329.9,78763.9,2287.74,0.779618
111915,78937.1,82079.5,2369.64,0.785638
110777,81115.1,80674.4,2291.38,0.814736
133544,108203,92788.7,4054.96,0.814736
128896,121120,92151.4,3489.85,0.818749
101225,79828.6,80163.7,2219.49,0.822763
161916,153608,93527.8,2691.78,0.831793
95270.6,95939.7,94469.4,2939.3,0.840824
77419.8,97446.1,85067,2278.64,0.841827
109653,87049.6,81767,2144.87,0.843834
100149,80065.9,82980.7,2209.48,0.876945
79973.7,91759.8,89606.4,2239.51,0.878951
117267,115384,86442.5,2537.08,0.879955
112994,72606.7,82006.7,2335.06,0.882965
150882,125522,95798.2,3716.44,0.916076
147050,153613,97151.1,4424.42,0.919086
107446,128303,101300,4279.73,0.921093
137825,101032,83370.7,2651.74,0.928117
104940,89107.1,82287.9,2354.17,0.930123
129561,150143,93113.4,2454.27,0.94116
160119,187754,101590,4353.44,0.94116
160544,131572,91885,4425.33,0.943167
123051,157042,94329.3,2474.29,0.944171
90054.3,103274,86022.2,2214.94,0.957214
100527,135703,110419,3825.64,0.961228
127214,90009.4,80124.6,2131.22,0.967248
108416,81863.7,85192.9,2312.31,0.989322
95299.8,97192.2,90142.9,2318.68,0.991329
128661,110814,90629.4,2976.61,1.00738
85191.5,92415.5,88393.5,2347.8,1.0134
123777,119145,91739,2576.21,1.02645
148041,113945,84790.4,2470.65,1.02645
191540,149197,99181.9,4462.64,1.03146
141210,182731,95931.1,4552.73,1.03247
134916,118136,87633.8,2355.99,1.0425
110345,115165,90769.1,2979.34,1.05655
108362,143680,92381.7,2237.69,1.06156
79941,76425.6,85304,2411.5,1.06156
127672,94642.4,86272.6,2260.44,1.08063
125286,99008.2,83093.5,2609.88,1.08966
78969.8,72515.4,84798.7,2191.28,1.1027
125488,151576,104069,4176.9,1.10973
117370,111531,88009.9,4050.41,1.12678
108342,151322,103924,2551.64,1.12779
110594,107039,84839.2,2217.67,1.13682
163433,91573.1,80595.9,2285.92,1.13983
148911,132216,95225.9,4119.57,1.14986
133815,93181.6,82646.5,2386.02,1.15086
155925,112053,90658.6,2280.46,1.15287
81194.9,147628,102041,4308.85,1.15889
154458,122194,87148.1,2261.35,1.16893
129659,169851,95235.1,4374.37,1.17194
105145,66605,79661,2774.59,1.17796
106413,88006.6,84613.5,2249.52,1.17996
113482,85680.9,81750.3,2170.35,1.18097
137444,135938,91209.1,4201.47,1.18398
129279,145194,92874.9,2253.16,1.18598
140422,150333,92992,4347.98,1.18799
106337,126015,92341.9,2196.74,1.18899
177485,143446,92543.5,4507.23,1.19
145409,120077,88700.9,2227.68,1.191
116717,98104.3,88490.5,2211.3,1.191
155158,93709.5,83558,2368.73,1.19401
119222,139492,92920.2,2439.71,1.19702
165432,230606,108998,4387.11,1.19702
151168,161239,94050.6,2314.13,1.19802
172316,167344,95540,4371.64,1.20906
150676,139677,95401.2,4407.13,1.20906
195087,212841,109349,4294.29,1.24317
109439,94814.2,85841.8,2594.41,1.2512
139043,163230,102350,3936.66,1.25421
100210,120111,95963.4,3392.48,1.27829
85071.5,104093,85642.1,2233.14,1.28331
112323,100331,89365.1,2396.94,1.28431
81355.3,72068.9,89537.6,2258.62,1.28933
97644.2,101194,91278.3,3314.22,1.31441
107099,70530.1,80033.6,2344.16,1.31642
98531.7,102652,87743.7,2457.91,1.31843
118120,79865.9,84520.4,2314.13,1.32144
