"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
116089,105306,87783.3,2321.41,0.177964
139620,185155,112124,2558.92,0.235952
175371,141461,95961,3084.9,0.236952
158236,134684,83539.9,2304.12,0.240951
124780,82600.8,78802.3,2360.54,0.252949
77705.9,120322,94642.3,2259.53,0.436912
200944,132713,87217.2,4012.19,0.448909
119507,102811,87758.6,2388.75,0.570885
102251,138758,97825.1,2342.34,0.652868
97580.3,120865,91598.5,2164.89,0.657867
127314,120578,92121.9,2814.63,0.669865
72718.9,107755,99778.4,2250.43,0.670865
239229,232477,117354,4089.54,0.686861
171273,116539,86032.8,2393.3,0.758847
113315,91045.2,82707.1,2358.72,0.79184
187649,182922,100205,4240.6,0.850828
102174,102411,86716.8,2320.5,0.875823
117387,76638,79276.3,2307.76,0.885821
153501,165174,95779.9,2467.01,0.89282
139646,102536,82180,2201.29,0.896819
157507,124330,84602.6,2420.6,0.900818
93521.9,136132,95688.5,2329.6,0.919814
91624.8,127944,105529,3909.36,0.920814
156287,107425,82552.2,2340.52,0.922814
127654,112968,88652.6,2350.53,0.972804
121076,101253,92719.9,2466.1,0.976803
148716,156491,98759.4,2471.56,0.983802
170063,153518,94819.3,2287.74,0.9918
220183,203906,102278,4479.02,0.998799
86300.5,95504.8,95076.8,2285.01,1.0018
86345.2,115994,102402,2416.05,1.0048
153244,185924,108782,2604.42,1.0048
175110,229083,101673,4071.34,1.02979
177117,223043,111758,3530.8,1.04179
144455,156264,100187,3407.04,1.05079
130321,127933,88800.7,2480.66,1.05379
146251,97028.7,79551.5,2201.29,1.05679
148044,112265,87335.4,2532.53,1.06778
190262,167901,94921.1,2455.18,1.06778
157548,163295,111293,4213.3,1.07878
108170,101416,88713.3,2109.38,1.09878
112278,109944,91161.4,3207.75,1.10678
157903,128274,98217.9,2263.17,1.11278
153853,114637,87764,3751.93,1.12377
172741,142767,89357.5,4064.97,1.12777
121479,107161,103787,4160.52,1.18776
163012,164738,98866.7,2484.3,1.19076
128665,97701.8,82037,2316.86,1.19876
153302,172638,110563,3825.64,1.20076
134218,129931,91984.9,2325.96,1.21675
101487,98860.5,86991.1,2325.05,1.21875
138415,96406.2,83467.5,2286.83,1.26275
155312,141309,98151,2362.36,1.27274
83944,110773,98923.4,2168.53,1.28374
137842,145085,93143.5,2408.77,1.28674
115681,136433,96360.3,2695.42,1.28674
128886,126753,93878.3,2544.36,1.30174
114833,163922,115061,3187.73,1.34073
158911,137846,93141.1,4246.06,1.39572
123987,111509,94300.8,2466.1,1.40172
130362,132363,89911.8,2348.71,1.41371
106843,76416.4,79529.1,2315.95,1.4697
109788,92550.8,86024.4,2285.01,1.4807
106690,138341,101784,2359.63,1.4817
168112,176363,101627,4606.42,1.5017
88589.5,147789,110997,2472.47,1.5107
100412,113302,95194.9,2446.08,1.51969
131726,171837,103178,2922.92,1.52369
176344,148198,93984.1,3053.96,1.54469
151327,110353,87859.6,2408.77,1.54769
142403,130490,91035.7,2929.29,1.55869
96165.2,111444,87156.2,2424.24,1.57868
119129,126897,95118.7,2628.99,1.58068
132774,128418,92745.2,3556.28,1.59568
90289.3,125638,102459,3412.5,1.62267
153360,135325,95313.7,3265.08,1.64267
82650.4,76890.4,80735.2,2088.45,1.66366
142178,97958.3,83475.8,2280.46,1.67966
126097,150950,112554,2689.96,1.68266
157161,94347.8,82978.9,2427.88,1.69566
116812,114472,90226.1,2416.05,1.71065
155560,115631,87709,2776.41,1.71465
180150,138940,90709.4,3694.6,1.72365
106158,139477,107339,2461.55,1.73065
133010,125059,94896.1,2254.98,1.73965
132526,120837,88859.8,2456.09,1.83963
131258,105681,92540.8,2435.16,1.84363
102451,133058,89394.7,2417.87,1.87262
55458.8,65355,89389.7,2167.62,1.87462
72702.6,117811,104470,2225.86,1.87962
218973,179184,98006.8,2279.55,1.91161
143822,208295,95740.9,2370.55,1.95261
101284,140304,92766,2340.52,1.9786
132166,137096,94391.3,2263.17,1.9816
144244,162125,99315.8,4178.72,1.9856
128483,116588,87576.3,2331.42,1.9916
178515,216388,106384,3996.72,2.0026
103590,114640,101608,3388.84,2.00959
124533,101649,81719.4,2353.26,2.01159
127555,121524,95775.7,3923.01,2.01559
133305,129529,91369.9,2349.62,2.03459
99796.2,82170,86842.3,2276.82,2.05059
114463,96599.5,92599.5,3629.08,2.06158
180123,120708,87374.4,2764.58,2.08358
97149.3,81693.6,88737.2,2419.69,2.10058
115310,83674.8,81110.4,2222.22,2.10158
149131,109849,87650.1,2389.66,2.11657
166677,167886,98561.9,4251.52,2.11857
145091,117713,89027.9,2391.48,2.13357
131553,128721,93577.6,2335.06,2.14857
149974,148143,100464,4132.31,2.15357
116217,89060.7,81931,2400.58,2.19956
162374,112339,88158.9,2646.28,2.21855
174492,131193,92895.7,3548.09,2.22255
135163,124693,91803.7,2339.61,2.23055
112074,112473,87519.3,2212.21,2.24555
82700.8,70730.9,80843.8,2156.7,2.26454
119628,98802.4,87244.5,2295.02,2.26854
151787,94727.9,82823.1,2259.53,2.27354
129329,99507.9,86416.7,2435.16,2.31853
133048,144409,95954.6,2173.99,2.38752
67939.9,69339.9,84262.1,2274.09,2.38952
114525,85090.8,83588.3,2121.21,2.39652
167981,156868,93535.8,2394.21,2.40352
143676,110951,93519,2432.43,2.42251
168592,114601,81693.8,2463.37,2.44651
150669,113166,88320.8,2305.03,2.44951
140816,143947,102802,2407.86,2.4635
117643,87593.2,83706.5,2401.49,2.4665
86546.2,80441.9,86750.7,2249.52,2.4955
152558,102169,87665.8,2495.22,2.4975
130216,148359,91353.7,2504.32,2.53049
175230,206794,109742,4285.19,2.53149
135458,78396,77817.7,2123.94,2.64447
121328,147532,98120.9,3518.06,2.66646
135286,139911,97676,2365.09,2.71745
152157,137666,95513.4,2354.17,2.72645
204017,165310,96990.8,4519.06,2.73445
134500,139115,99358.3,4224.22,2.76244
156257,125553,89826.2,3386.11,2.82543
89193,106266,92479.1,2349.62,2.84943
98379.7,118634,98141.5,3166.8,2.87142
142365,134955,98040,3459.82,2.89742
148431,131418,91777.8,2545.27,2.92441
152817,143444,95182.9,3396.12,3.03239
122720,142810,95940.5,3716.44,3.03339
105140,113689,100905,2401.49,3.04139
89240.6,116937,95723,2446.99,3.07638
121059,146215,104893,2435.16,3.09838
119188,107360,90975.1,2334.15,3.11037
95336.7,91655.2,87650.9,2448.81,3.21035
126741,115650,86160.8,2338.7,3.24135
187436,205376,98904.5,3621.8,3.25034
74114.1,103252,99782.1,2178.54,3.25734
137920,126387,95656.8,3464.37,3.26734
214440,183995,99486.1,4603.69,3.31033
155229,132671,93168.8,2437.89,3.32033
137526,110477,89095.2,2214.03,3.32733
154685,110841,81863.3,2335.06,3.35432
119318,117540,92098.7,2278.64,3.37132
131590,102994,88296.2,2461.55,3.4583
152728,200072,102384,2609.88,3.4583
103713,125165,101343,2781.87,3.4603
87731.1,71951,83996.3,2252.25,3.4613
191672,165534,100028,2647.19,3.4683
97056.3,75286.8,88825.6,2263.17,3.4863
150697,131579,99389.9,3766.49,3.50329
139342,128129,95279.1,3119.48,3.51029
