"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
110394,89781.1,82293.4,2058.42,0.221856
93969.9,99112.8,86153.5,2493.4,0.239926
137845,164485,108450,3905.72,0.242938
138804,101106,81750.4,2168.53,0.244945
130190,87256.2,83040.6,2761.85,0.248961
116114,84506.4,84891.2,2198.56,0.249965
157136,118220,88532.8,4309.76,0.32124
149191,115121,87488.5,2329.6,0.330275
113727,118290,98515.1,2709.98,0.336298
148799,109696,87240.4,4073.16,0.336298
126893,105850,87546.1,2201.29,0.339309
110982,109960,93300.5,2113.02,0.344329
110276,156363,92181,3951.22,0.34734
156539,197263,110164,4150.51,0.355371
116526,116208,93105.3,4246.06,0.37043
127299,133601,94186.5,3784.69,0.399542
163539,123439,86038.8,3424.33,0.408577
145426,137829,91766.5,3372.46,0.408577
181705,169632,100412,4276.09,0.409581
77833.8,94434.1,83163.1,2316.86,0.409581
167501,158027,98404.3,4353.44,0.418616
97994.9,79010.2,84152.9,2115.75,0.421627
109301,135559,97014.3,2239.51,0.426647
129314,91001.2,87387.6,3170.44,0.433674
133217,141590,85171.1,2738.19,0.436685
153383,113989,89185.7,4256.98,0.437689
132487,104419,80848.8,2247.7,0.44572
153929,108268,87960.6,3522.61,0.454755
122946,128766,90893.5,2305.94,0.460778
141455,120207,88693.1,2113.02,0.469813
122952,117417,91236,2568.93,0.474832
161199,191686,112334,3308.76,0.486879
94097,80585.5,81367.7,2168.53,0.500933
143426,142601,94271.7,2679.04,0.505953
150795,84133.8,80326.8,2342.34,0.509968
133610,127020,98899.5,2895.62,0.514987
104055,137123,104906,2395.12,0.525026
80163.3,61915.5,80079.2,2151.24,0.527034
134551,120819,90878.7,4405.31,0.556146
162598,107390,88855.4,4206.93,0.560162
136976,99136,84312.8,2263.17,0.565181
156995,157984,99262.1,4289.74,0.572208
127375,130820,96801.8,2349.62,0.576224
119433,88866.4,81590.8,2183.09,0.579235
172345,109054,82788.2,2254.07,0.583251
155658,204643,104758,4119.57,0.594294
145475,114052,88239.6,2157.61,0.605336
199621,170782,100345,4492.67,0.622402
137189,112501,89966.5,2578.94,0.62441
128350,116310,90742.1,2321.41,0.627421
174514,130308,86736.4,4229.68,0.632441
118278,97272.7,85194.7,2294.11,0.635452
133841,102596,83105.7,2305.03,0.643483
123785,126098,95965.1,2296.84,0.647499
