"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
127846,99228.4,84366.2,2099.94,0.0231281
107315,95594.5,89811.4,2053.44,0.0241336
179766,156509,92564.3,4048.29,0.0241336
103364,56989.8,80197.6,1949.28,0.0271503
135017,122224,107545,4072.47,0.0321782
127599,88315.9,84346.7,2008.8,0.0382116
160243,135379,101711,4057.59,0.100557
184116,158975,106256,3140.61,0.117651
132885,119321,93537.5,2148.3,0.119663
131047,68239.1,81733.2,2152.95,0.121674
199729,119086,94191.4,3579.57,0.122679
97091.3,98138.9,93826.7,3932.04,0.122679
162636,143749,103879,3937.62,0.123685
110419,60370,85464.4,1875.81,0.131729
148774,87912.7,85052.4,2216.19,0.168935
132750,67620.8,84172.5,2031.12,0.172958
115546,101692,92352,1999.5,0.193069
98655.8,64003.8,84494.3,2051.58,0.199102
151451,101900,87836.8,3870.66,0.200108
107178,114983,97845.8,2027.4,0.202119
138979,92699,86058.4,2026.47,0.209158
161820,102110,86919.2,2218.98,0.222231
133692,85449.8,86121.3,2100.87,0.225247
138854,111114,90580.4,2184.57,0.25642
135445,116253,93716.6,2125.05,0.258431
138248,108177,93448.6,2407.77,0.259437
132093,91814.5,89657.1,2501.7,0.262453
93150.7,72366,88314.5,1965.09,0.269492
124602,79609.3,85910.8,1959.51,0.27452
167566,136600,101887,3570.27,0.27452
80196.5,72656.6,91816.9,2041.35,0.286587
113376,106893,100926,2022.75,0.294631
130866,93139.2,87699.5,2082.27,0.299659
118742,72926.3,84212.2,1962.3,0.320776
195921,121122,94435.4,3677.22,0.325804
143422,80230.1,85255.4,2027.4,0.333849
127296,79212.8,84339.9,2043.21,0.346921
199319,226257,107253,3887.4,0.347927
167630,152959,99574,3799.98,0.350943
172618,123938,93484.4,2152.02,0.35396
138816,127854,93612.1,2092.5,0.358988
86970.2,121225,92787.7,2061.81,0.358988
178001,123575,89026,4034.34,0.362005
120259,81052.4,90867.7,2026.47,0.36301
206860,186390,100630,4077.12,0.380105
168240,147008,95902.3,3609.33,0.38111
114312,92631,84025.4,2133.42,0.38111
77611,134396,99198.8,1823.73,0.383121
177868,204501,104130,3520.05,0.416305
93402.7,84590.5,98446.6,4209.18,0.421333
151020,138268,95981.8,3420.54,0.425355
142610,139227,109505,3718.14,0.429378
123240,87275.2,85540.5,2099.94,0.439433
94945.7,148023,99039.7,2044.14,0.444461
122934,88303.3,97002.1,2043.21,0.446472
154298,108780,94272.8,3468.9,0.446472
170099,210381,118723,4367.28,0.449489
119471,94842.7,92043.6,2100.87,0.459545
103392,81570.7,87270.1,2092.5,0.463567
65695.7,85665.7,89023.7,2006.94,0.481667
118132,81988.2,82979.6,2059.95,0.484684
139284,105048,85879.2,2052.51,0.487701
56738.2,97248.5,100176,3518.19,0.493734
180383,126017,96244.4,3908.79,0.49474
110822,82122.6,84865.3,2052.51,0.49474
88326.7,98866.3,96590.7,1950.21,0.52189
107433,120204,95536.9,2027.4,0.529934
179307,142589,97397.7,3193.62,0.531946
145105,163366,105765,4054.8,0.560101
144182,90840.1,83524.6,2196.66,0.571163
69773.8,78857.5,92014.7,1962.3,0.606358
152257,100621,88508.2,2046.93,0.651608
184448,101520,87852,2013.45,0.652614
176724,100526,89693.6,3855.78,0.659653
137516,123902,106266,2190.15,0.666692
161212,118140,93248.6,3728.37,0.678759
88735.7,96901.6,96600.9,2139,0.70792
180205,130941,95492.5,3549.81,0.714959
68700.2,64601.9,93135.4,1932.54,0.745126
176431,133743,96726.7,3055.05,0.773282
135665,88626.7,85746.9,2072.97,0.803449
119251,116757,94880.9,2117.61,0.82356
154868,107151,91092.9,2165.97,0.838644
102485,88940.9,89671.5,2089.71,0.846688
112574,91330.7,90859.3,2045.07,0.849705
86884.6,105310,95631,2754.66,0.853727
137090,106445,88956.5,2049.72,0.89395
173402,120972,87044.4,2054.37,0.901995
178890,179838,100240,3793.47,0.957301
107630,62627.9,85602.5,2070.18,0.958306
152310,93740.6,84796,2049.72,0.961323
146812,93333.2,85615.1,2061.81,0.962329
120760,85843,84507.1,2040.42,0.967357
120421,94994.8,90897.6,1992.06,0.993501
157513,186577,106355,4429.59,1.00858
90231.1,111539,104354,1970.67,1.0116
145790,83214.6,87368.7,2130.63,1.02669
116276,70177.8,81725.3,2084.13,1.02769
211273,187873,95040.7,3651.18,1.03171
99825.1,137286,104839,2473.8,1.03976
82705.7,55109,88241.3,2059.95,1.04479
113367,71864.5,89219.4,2048.79,1.04479
57322.8,70214.8,92290.3,1926.03,1.05685
194604,164946,113992,3294.99,1.084
149961,146797,98788,2032.98,1.08501
87680.2,70552.4,88266,1892.55,1.08802
124970,105981,93319.4,2014.38,1.09909
123784,131757,91882,1966.95,1.11015
166297,94031.3,86965.1,1979.97,1.11417
139095,83119.7,86683,1969.74,1.1202
153401,98338.8,85215.1,2706.3,1.12825
105083,78270.4,92657.6,2190.15,1.14936
121647,103908,88505.7,2065.53,1.16646
139309,76440,90698.9,3662.34,1.16847
125423,201184,110035,3628.86,1.16847
126778,88525.9,89198.3,2113.89,1.19059
94044.2,90344.5,98757.7,2040.42,1.19864
133572,94935.1,88200.6,2027.4,1.21372
