"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
182128,175391,100931,3956.22,0.0110295
189593,137461,92908,3959.01,0.167448
135844,135117,95291.9,3993.42,0.264708
176757,189522,110121,3803.7,0.269722
112302,107732,92454.7,2709.09,0.390044
135876,125716,97621.1,2917.41,0.39606
160913,110894,90489.4,3583.29,0.483293
205225,163550,94694.6,3402.87,0.72895
162525,104613,78260.1,3475.41,0.860302
105157,97399.7,89001.5,3248.49,0.978619
166228,144259,99486.1,3637.23,1.21325
169767,125915,91684.5,3094.11,1.21726
193241,145619,89654.6,3931.11,1.21826
151363,136086,94285.1,3755.34,1.22929
184030,156695,92974.2,3759.99,1.3065
104533,160649,102704,4014.81,1.34961
135290,162952,95506.9,2918.34,1.39573
132484,138183,98664.6,3628.86,1.42782
195841,186792,116064,3437.28,1.48898
138058,117637,92879.4,3441,1.58524
128285,168807,99572.9,3343.35,1.59026
182114,169634,97047,2468.22,1.61532
135510,116021,87004,2984.37,1.64239
134096,105552,85846.8,3348.93,2.25904
140414,146567,97745.8,2420.79,2.52175
162410,157816,103297,3596.31,2.74234
188049,175449,109863,3880.89,2.87168
215767,188773,100423,2659.8,2.99301
126262,157404,105285,3604.68,3.16346
130861,184058,109170,3935.76,3.33492
171968,137624,85200.5,2625.39,3.43118
158126,154580,92460,3226.17,3.49736
197837,175039,96311.5,2983.44,3.60565
180923,159814,91914.7,4080.84,4.06287
79220.2,99582.8,93565.1,2028.33,4.19222
178230,154888,93992.4,3891.12,4.34663
137497,155913,106459,3522.84,4.42283
164169,133790,87225.4,2046.93,4.42584
140629,123083,103843,3806.49,4.61735
148888,165755,112522,4044.57,4.89811
137280,109501,88425.2,3105.27,5.17384
146094,132209,93570.8,3316.38,5.21896
135878,161730,98847.8,4225.92,6.1304
229371,203991,118989,3958.08,6.14544
194050,156389,92990.9,3611.19,6.21162
236111,171172,105491,2911.83,6.25373
153593,128442,95910.3,3220.59,6.66584
93371,91526.4,93641.1,3606.54,6.92954
165483,148481,96404.2,3990.63,7.01577
132557,100194,85430.6,2683.05,7.38677
83101,108498,96873.4,2654.22,7.39078
153242,171939,88236,2797.44,7.77681
82861.9,61137.7,78688.1,1961.37,8.15783
193815,218042,105586,3784.17,8.28717
119295,136881,85653.5,3500.52,8.46866
165562,153492,90778.2,2021.82,8.86171
124718,161231,102036,2816.04,8.87876
164359,175803,98649.8,2369.64,8.89981
154852,119849,87422.7,2796.51,9.27081
145155,133959,92892.1,3377.76,9.5315
128858,182519,110432,2031.12,9.53752
