"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
195479,128814,89959.8,4412.59,0.212334
146709,100493,80251.4,2345.98,0.216359
125813,106847,87437,2588.04,0.217365
131905,109413,87021.6,2910.18,0.220384
99677.6,94706.3,81539.1,2461.55,0.227428
100344,119317,89081.7,2728.18,0.240511
113616,110554,91778.7,2124.85,0.24353
71106.5,73024.2,79707.5,2194.01,0.246549
134456,125857,104439,2541.63,0.248561
151328,139086,84736.6,3236.87,0.260637
143741,139047,89713.5,2240.42,0.274726
118293,85395.4,81243.7,2191.28,0.276738
110161,78989.4,82105.2,2335.97,0.276738
115452,72184.3,77254.3,2386.02,0.276738
112895,120622,87028,2145.78,0.286801
91249.2,97371.4,88492,2357.81,0.292839
110456,98898.6,85617.6,2952.95,0.293846
155441,137891,88184.9,2471.56,0.294852
216305,203090,100976,3436.16,0.302903
151606,163064,94498.8,4425.33,0.306928
177888,128843,87524,2471.56,0.307934
88056.3,65911.1,77808.7,2497.04,0.30894
99892,66430.7,78118.2,2349.62,0.32001
97136.5,80864.4,81896.6,2285.92,0.32001
126306,101453,87454.2,2250.43,0.321016
121360,92647.9,82610.3,2384.2,0.322023
115915,94097.1,80956.1,2404.22,0.328061
139737,116230,83615.9,2694.51,0.334098
92915.6,94055.6,89803.6,2969.33,0.33913
117754,74583,76104.2,2652.65,0.33913
101619,157359,94550.9,2419.69,0.340136
112825,69188,77680.8,2317.77,0.342149
99351,105124,88206.3,2237.69,0.385421
161717,175445,107139,4752.02,0.386427
200782,144310,90417,4489.94,0.389446
121901,98301.9,82961.8,2426.97,0.394478
122935,95430.9,80368,2516.15,0.404541
110914,82552.6,78710.5,2753.66,0.412591
139658,137371,91907.8,2946.58,0.419636
96028.2,126451,84909.3,2511.6,0.436743
119266,62268.3,76464.1,2467.01,0.46492
116340,100980,90551.2,2821.91,0.48404
112371,97504.3,86900.3,2360.54,0.488066
116063,99188.3,81611.1,2250.43,0.493097
133974,108230,79725.1,2494.31,0.507186
131831,94434.1,83050.4,2421.51,0.507186
104789,95902.4,88244.8,2295.93,0.511211
156837,81258.7,79509.2,2369.64,0.517249
198220,157814,90422.9,3144.05,0.525299
