"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
106796,112978,92831.2,2316.86,0.201115
219084,234918,115501,4783.87,0.20912
111050,98008.1,84178.3,2343.25,0.223128
155880,120357,89112,2285.01,0.228131
164392,143360,90558.4,2420.6,0.228131
137542,66536.1,76054.5,2288.65,0.257147
149858,126909,87187.3,2383.29,0.263151
112414,83175.1,83252.6,2354.17,0.267153
120679,82717.8,81930.2,2390.57,0.270155
151974,114699,85767.1,3023.02,0.271156
72338.4,89889.8,83834.1,2387.84,0.272156
95698.1,121959,91281.2,2316.86,0.274157
113447,94788.5,88507.3,2542.54,0.275158
204601,143466,89183,4253.34,0.287165
145569,133562,93911.5,2372.37,0.289166
144189,185041,101789,2414.23,0.298171
141708,111223,82866.8,2394.21,0.304174
83307.8,91691.8,91812.2,2400.58,0.31418
133300,109479,86269.7,2355.08,0.315181
143974,114906,86503.6,2505.23,0.321184
147099,137982,98062.9,2438.8,0.325186
90811.8,88559.3,88781.5,2320.5,0.333191
96283.8,111540,91871.6,2380.56,0.338194
135757,102576,81696.1,2259.53,0.344197
154120,219256,108362,2223.13,0.3492
184880,155110,101307,3638.18,0.353203
114255,90690.8,83529.1,2334.15,0.353203
124611,113373,84902.8,2263.17,0.361207
80684.4,101272,88598.4,2400.58,0.367211
163040,149244,97942.7,3551.73,0.380218
80120.7,61974.4,78617.9,2274.09,0.389223
120560,110920,91763.4,2278.64,0.394226
140966,100662,85481.2,2533.44,0.396227
110028,128838,94959.4,2399.67,0.397228
173567,159677,94158.6,4675.58,0.406233
107447,103113,89125,2352.35,0.410235
100794,88995.1,87183.2,2322.32,0.423243
109721,125677,106937,2307.76,0.43625
156166,117013,86581.6,2293.2,0.439252
140037,84468.3,80696.7,2502.5,0.464266
122216,100035,83896,2312.31,0.467268
170087,156225,94655.1,4102.28,0.476273
109363,108674,92931.5,3130.4,0.480275
120988,138373,101679,2760.94,0.496285
124876,96167.9,86690.2,2275,0.501287
199417,156653,94919.8,4338.88,0.516296
122031,105330,99053.3,2335.97,0.521299
115469,53234.5,74616.7,2391.48,0.573329
106590,91607.9,81768.6,2446.08,0.574329
119739,123190,93754.6,2338.7,0.583335
122487,88864.8,80757.7,2390.57,0.587337
77884.9,98789.9,89733.8,2377.83,0.591339
127133,99710.4,85613.5,2361.45,0.605347
97435.4,78823.4,85557.2,2299.57,0.621356
118230,104098,90295,2386.93,0.648372
114688,93500.3,84477.2,2270.45,0.664381
163618,132866,89702.7,4323.41,0.678389
149403,106269,85075.5,3459.82,0.682391
170803,139682,89600.9,2376.92,0.695399
107527,95572,86536.3,2323.23,0.712408
178478,150483,98051,3063.97,0.73242
86483,119979,101590,2326.87,0.741425
112881,100828,86782.6,2246.79,0.758435
97608.7,89683.2,88118.1,2411.5,0.774444
119447,83691.4,81107.3,2295.02,0.787452
89498.3,94146.1,88105.7,2282.28,0.787452
136608,101739,84417.7,2414.23,0.789453
141501,106526,84582,2285.01,0.796457
129208,93672.1,82594.2,2279.55,0.814467
139861,126072,90568.1,3451.63,0.827474
119118,79376.2,80608.7,2311.4,0.849487
141170,191140,116920,4582.76,0.865496
57923.2,76269.5,81413.8,3001.18,0.873501
181631,127790,87177.2,2730.91,0.875502
144846,90135.5,81398.9,2274.09,0.877503
148680,174369,99884.1,4404.4,0.879504
122152,83447.4,79864.6,2284.1,0.879504
96153.9,102718,103632,2376.92,0.882506
133837,76248.8,77986.1,2371.46,0.886508
122159,169244,99580.3,2433.34,0.92453
118928,96534,84240.4,2276.82,0.952546
146236,139735,88968.5,2409.68,0.956549
132084,106233,85716,2430.61,0.980562
134037,112121,87385.5,2379.65,0.982563
135783,135496,96286.8,2791.88,0.983564
242760,213144,97067.6,4231.5,0.986566
120820,87907.8,85691.5,3552.64,0.986566
119157,97585.6,92052.8,2458.82,0.989567
125830,148903,95215,2544.36,0.997572
126523,91725,87951.2,2326.87,1.00358
92853.8,120948,96181.6,2392.39,1.00458
116402,133721,89399.4,2256.8,1.01558
122137,98027.1,80665.8,2341.43,1.02259
220843,214778,101945,4182.36,1.02259
166045,102890,80570.3,2557.1,1.02559
113867,183715,116958,4568.2,1.03259
122673,110501,89548.8,2457,1.0476
151445,135066,92976.9,2760.03,1.06261
139108,93746.8,84537.9,2315.04,1.06361
127534,121988,92080.1,3194.1,1.06661
99828.8,123389,95641.1,3058.51,1.09563
100275,169959,104095,2224.95,1.11864
150423,119956,87631.5,2634.45,1.13165
160427,141758,98761.2,4468.1,1.15166
117012,95858.4,83354.4,2324.14,1.15366
124829,118168,89318.3,2407.86,1.16067
120281,111505,91955,2885.61,1.16167
