"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
69201.6,65554.2,80550.5,2275,0.202321
131140,110419,86263.9,2306.85,0.210374
131414,134299,96830.6,2253.16,0.211381
102990,90017.6,86074.8,2108.47,0.216414
76249.7,109981,97056.4,2262.26,0.22044
101768,97219.6,88610.8,2299.57,0.231512
101431,179541,104946,2467.01,0.243591
60859.8,71399.9,87257.4,2225.86,0.243591
149111,118912,93194.2,3326.05,0.24963
160364,114382,87451.4,2238.6,0.250637
76888.7,91306.6,90985.9,2384.2,0.274795
99897,120334,90524.5,2231.32,0.277815
143068,101793,83573.6,2240.42,0.285867
135379,116299,84153.2,2642.64,0.288887
143653,117683,87759.6,3158.61,0.289893
128509,78795.2,79517.1,2243.15,0.2909
124642,152436,99499.6,2458.82,0.303986
186811,116607,82513.8,2813.72,0.316064
128777,134616,91915.1,2177.63,0.316064
95401.3,141844,96882.4,2139.41,0.334183
224351,179042,92485.2,2388.75,0.340222
150000,124283,89141.9,2360.54,0.348275
126929,115802,90505.7,2269.54,0.362367
140853,122286,92561.5,2272.27,0.362367
116728,117825,91579.4,2845.57,0.362367
113550,124685,94620.9,3017.56,0.366393
173408,166479,93105.3,3663.66,0.368406
137232,181494,89271.6,4073.16,0.372433
86846.5,133081,100514,3103.1,0.375452
156817,154021,93588.5,2492.49,0.380485
104308,162162,106036,3566.29,0.381492
162043,153684,95051.1,3002.09,0.391558
159855,160515,98617.1,4161.43,0.406656
106650,100428,84235,2227.68,0.409676
123699,109922,84459.9,2823.73,0.420748
129374,106431,83787.5,2338.7,0.421755
114708,163032,110306,2645.37,0.428801
107071,153084,94199.1,3340.61,0.428801
127155,118099,91623.8,2267.72,0.450945
144964,124171,95090.9,2396.03,0.455978
107943,98455.4,86007.6,2275,0.457991
106195,105867,97148.1,3396.12,0.461011
126435,111764,87763.2,2905.63,0.464031
157010,137678,92256.4,3801.98,0.477116
142293,118358,96292.1,2439.71,0.483156
118139,111208,89670.5,2316.86,0.487182
130970,129409,84995.1,2280.46,0.497248
138910,131257,87095.4,2315.04,0.502281
107701,97932.5,87253.5,2316.86,0.51436
152824,157483,94057.5,2806.44,0.523419
135651,122341,89517.8,2535.26,0.537511
107006,105037,89123.6,2296.84,0.553616
130256,120845,89118.3,2324.14,0.577774
128760,156825,98955.3,2682.68,0.599918
90036.5,103345,86787.6,2319.59,0.607971
142058,151502,95440.8,3327.87,0.616024
83287.3,102958,90392.9,2214.94,0.619043
105107,105530,87075.2,2369.64,0.634142
132296,144956,94158.6,2960.23,0.640181
184829,136917,93756.6,4177.81,0.641188
119598,112072,93006,2295.93,0.673398
147424,90600.3,81386.9,2364.18,0.679438
178508,143170,94684.8,4002.18,0.704602
128170,78044.9,79501.8,2051.14,0.705609
129084,123773,91829.6,2335.06,0.723727
130339,134090,92206.2,2292.29,0.734799
167898,146262,104729,2713.62,0.739832
86308.3,125516,102058,2552.55,0.748891
113762,133280,98900.8,2200.38,0.752918
151565,152277,102222,3907.54,0.76097
147622,194946,95086.4,3935.75,0.76701
92118.9,118949,98112.6,2631.72,0.76701
151221,104296,83568.5,2351.44,0.774056
129794,109922,87273.8,1841.84,0.782108
120638,105612,88356,2275.91,0.790161
98662.3,84761.3,87760.9,2212.21,0.794187
104714,110432,90330.7,2216.76,0.7962
147704,134521,90100.7,2725.45,0.797207
109153,90923.2,82155.5,2253.16,0.800227
154315,160349,102217,4249.7,0.813312
117200,156907,105996,3026.66,0.830424
165430,159577,95508.7,4487.21,0.833444
152189,170780,90462.8,2307.76,0.835457
101100,112436,94049.7,3840.2,0.843509
153458,139008,98090.5,3505.32,0.848542
103016,110935,86076.2,2341.43,0.856595
123886,158134,104020,3177.72,0.864648
105803,97417.1,90812.9,2214.03,0.866661
109207,114064,99063.4,2209.48,0.876726
113484,111876,96917.2,2073.89,0.881759
165570,208082,111131,4467.19,0.895851
83099.8,136718,100355,2330.51,0.899878
98697.8,121327,101128,2194.92,0.900884
144692,73879.1,76012.1,2192.19,0.902897
72895,108137,97806.1,2258.62,0.905917
127351,108435,83979.7,2237.69,0.90793
147004,151500,96553.5,3132.22,0.914976
113307,106624,87024.6,2360.54,0.922022
114553,96154.7,85485.9,2263.17,0.925042
120795,88243.1,83326.4,2387.84,0.936114
201041,184657,101902,4086.81,0.954233
94513.8,99470.5,89276.8,2183.09,0.959266
146957,171290,109067,4340.7,0.985436
139402,93362.5,81213.3,2281.37,1.00255
81018.8,113925,93654,2912.91,1.00456
124844,102832,85999.8,2283.19,1.00859
173705,123246,90721.7,3990.35,1.01261
114884,89122.9,79706.9,2046.59,1.01664
112997,86483.5,83498.3,2457,1.01865
122799,160748,103186,2865.59,1.02268
128959,107764,84475.6,2908.36,1.02771
143644,114155,87243.9,2889.25,1.02771
116159,121548,90616.7,2358.72,1.03073
125426,107668,86534.4,2242.24,1.04482
132620,91905.9,81280.7,2187.64,1.04784
155646,141895,93714.9,2677.22,1.04986
140182,125627,94330.8,2309.58,1.0871
150546,183157,110947,4420.78,1.08811
141868,102412,82003.7,2235.87,1.09717
105111,98109.3,91359.4,2188.55,1.09918
145398,95288.1,81714.7,3043.04,1.1022
130980,135078,90240.8,2635.36,1.1022
177073,142050,87465.7,4713.8,1.10522
65025.3,97466.9,98393.2,2373.28,1.10824
116693,148893,98019.5,2371.46,1.11931
138567,195725,101413,2498.86,1.12434
205111,183252,105068,4439.89,1.12434
136884,141538,88349.9,2645.37,1.1485
58841.3,70912.7,88092.8,2316.86,1.15353
169001,117670,82331,2318.68,1.15353
127365,136044,93454.2,2415.14,1.15555
148059,136035,101625,2346.89,1.16259
133340,96452.6,85028.7,2232.23,1.16461
144430,125004,86552.2,2451.54,1.16863
125897,109827,86799.1,2506.14,1.17467
116595,103916,86722.6,2227.68,1.18474
112191,87058.7,80643.9,2372.37,1.18675
120452,142920,97024.1,2739.1,1.19178
81385.9,116558,86221.7,2254.07,1.22399
145469,127731,82060.5,2185.82,1.22802
116121,91907.6,86236.2,2267.72,1.23507
178554,202962,107460,4362.54,1.23607
150666,175441,106632,2153.06,1.2401
140402,157079,104002,3741.01,1.25922
89053.9,76472,86112.7,2241.33,1.26023
98617.6,101599,89007.3,2198.56,1.26325
152318,130884,89940.1,3746.47,1.27533
100169,111610,94576.9,2072.07,1.27936
89892.4,99140.2,96182.9,2396.03,1.2864
136552,138635,92843.5,2369.64,1.28842
128018,139899,97526,2394.21,1.29244
165696,125715,86276.3,2224.95,1.29445
127674,125826,90048.1,2354.17,1.29647
85107.7,107395,97333.2,2194.01,1.29848
116740,106044,87820.9,2768.22,1.30653
180718,97354,82195.7,4499.04,1.31459
168128,121739,88542.7,3346.98,1.34076
148235,159686,103479,3417.05,1.34176
138726,101100,83809.9,2765.49,1.34378
76520.3,123849,100330,2357.81,1.34982
83214.1,108805,98770.3,2381.47,1.37901
115898,93057.1,83832.9,2498.86,1.39008
147744,121608,87061.8,2575.3,1.40216
94837.5,101690,95680.7,2326.87,1.41524
186800,167077,93497.5,2436.07,1.41726
126063,92584.8,81635.5,2348.71,1.42833
146998,94981.9,80686.6,2401.49,1.43638
139732,145589,95565.9,2840.11,1.44846
82308.9,91257.7,86468.3,2275,1.45651
131234,111769,87738.8,2388.75,1.47363
91413.2,113639,89761.1,2153.06,1.47966
129921,137888,90014.3,4438.98,1.47966
92162.3,86381.4,79000.4,2419.69,1.4857
149648,133942,93246.4,4317.95,1.49376
123380,105196,85972.3,2234.96,1.49577
115738,111632,92137.4,2275.91,1.49879
152940,139896,89079.1,3593.59,1.51892
145894,148628,93753.2,2400.58,1.52496
150810,156368,100964,4408.04,1.52899
158200,153335,85463.5,2333.24,1.531
203664,198569,99219.5,2316.86,1.53503
96909.3,95020.9,86801.2,2256.8,1.53805
111792,150291,102765,3096.73,1.54107
151667,110806,90383.5,3749.2,1.56321
109355,149490,92324.4,2421.51,1.56925
161396,131716,92878.6,2810.08,1.5763
100123,129282,102617,2303.21,1.57831
104996,84820.2,84254.5,2340.52,1.57932
96420.1,92426.3,83105.8,2286.83,1.58234
130470,188002,104713,4385.29,1.58535
101841,118814,94644.3,2387.84,1.58636
165358,89767,85775.1,2442.44,1.58837
127299,197030,112523,4014.92,1.60247
119732,116926,91031.9,2238.6,1.60247
164314,128669,86095.6,2345.07,1.60951
80314.5,105290,102584,2199.47,1.61153
129468,124654,94328.2,3530.8,1.61354
152972,159392,92452.9,2360.54,1.61555
121566,86541.6,80031.5,1995.63,1.61757
121480,69670.2,77024,2261.35,1.62059
