"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
158484,105515,91175.2,4185.09,0.203745
161264,131006,97419.5,4424.42,0.208788
146666,92326.7,81148.1,2192.19,0.2219
87576.4,91525.8,81677.5,2163.07,0.224926
130642,91799.7,82045.9,2665.39,0.225935
98905.8,118292,102930,4259.71,0.238038
140909,96973,84432.4,2826.46,0.246107
99196.2,97508.4,86887.4,2386.93,0.248125
155397,131519,93546.2,4086.81,0.252159
135811,105701,88790.3,4030.39,0.256194
114692,81842.1,86299.6,2215.85,0.258211
159778,144662,96215.5,4064.06,0.270315
148775,139522,100450,4448.99,0.272332
106130,101487,88930.1,2366.91,0.276366
163651,103967,87565.5,3821.09,0.282418
256736,198479,95532.4,5116.93,0.286453
103607,118834,101876,4466.28,0.287461
186738,137357,88573.5,4676.49,0.287461
199369,189376,110493,4073.16,0.29553
131494,79546.4,82271.8,2925.65,0.296539
130007,81421.3,79228.4,2173.99,0.300574
107882,72878.1,81461,2327.78,0.300574
133777,87203.9,83084.9,2324.14,0.305617
124352,163328,105931,4397.12,0.306625
155359,135621,89543.3,2493.4,0.311669
74645.9,63627.8,87555.4,2270.45,0.312677
108735,93297.8,86460,2405.13,0.313686
120316,72745.4,77035.8,2388.75,0.31772
61934,53614.7,79025.1,2226.77,0.323772
185747,125719,85199.6,3726.45,0.330833
103542,74001.1,78016.5,2097.55,0.337893
158417,97740,86555.9,2251.34,0.343945
165872,164596,96251.4,4060.42,0.349997
171896,125325,90235.2,3863.86,0.365126
118550,100323,94089.2,2115.75,0.368152
80676.6,110257,82983.8,2309.58,0.373195
106237,109256,87715.5,2437.89,0.376221
157241,97788.1,82205.3,3263.26,0.37723
144619,90310.6,80759.2,2836.47,0.382273
77481.6,62147.9,76908.6,2250.43,0.383282
173344,131811,90630,4510.87,0.38429
128956,128400,109570,4395.3,0.391351
89675.1,91788.9,90436.5,2268.63,0.393368
160759,104776,84800,2269.54,0.394377
104024,86572.3,86121.6,2470.65,0.405472
136982,100828,85751.5,2776.41,0.410515
147066,108274,91939.2,4394.39,0.412532
116932,76638.9,82016.4,2251.34,0.427662
109904,99072.1,88298.8,2254.07,0.438757
152562,119823,93277.1,3903.9,0.444809
143804,130286,94731.3,3232.32,0.45086
137126,92023.8,83063,2305.94,0.461955
131632,98973.4,90350,2380.56,0.462964
169396,106819,85994,2450.63,0.472042
103838,90211,89540.2,2205.84,0.492215
116281,90393.6,81478.2,2242.24,0.493223
117308,81159.1,82414.1,2295.93,0.494232
94523,73834.3,78172.6,2312.31,0.498266
102367,87602.4,83682.3,2271.36,0.514405
151924,137942,95754.2,2252.25,0.518439
117714,129585,96660.1,2626.26,0.519448
134830,94192.5,82338.5,2345.98,0.523482
132071,131038,98670.6,4645.55,0.5255
80987.6,83688.9,81861.5,2113.02,0.526508
130479,127163,96936.5,4022.2,0.53256
90270.8,75878.6,83921.7,2433.34,0.534577
