"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
96395.8,65981.2,80229.7,2030.19,0.0610572
109582,82374.6,88130.2,2065.53,0.240018
81031,64352.4,78635.9,2044.14,0.256861
113645,75054.8,79642.4,2053.44,0.262125
136623,113854,91976.6,4265.91,0.304233
103569,83828.6,90553.6,2775.12,0.314761
108104,66223.1,79732.4,2049.72,0.317919
124604,83813.5,82055.6,2057.16,0.345289
76240.1,85258.3,89006.8,1898.13,0.350553
107332,76061.2,82878.8,1968.81,0.357922
68371.9,149428,100577,2981.58,0.369501
66499.9,92752.8,94802.6,1936.26,0.394767
145148,153539,92621.1,3296.85,0.403188
90151.2,76081.3,84235.5,2046,0.404241
166325,166073,116124,4946.67,0.421084
106651,81008.8,83193.4,2070.18,0.429506
73303.9,68974.9,85146.4,1975.32,0.430559
97537.7,76749.1,81077.9,1982.76,0.437928
63202.3,73761.2,88186.2,1936.26,0.477931
104556,86377.2,87730.6,1927.89,0.477931
114315,112590,103739,3446.58,0.480036
149777,116240,87512.9,3813,0.487405
104118,96931.8,92483.7,2833.71,0.48951
83283.8,113668,99751.5,3555.39,0.491616
94073,104191,92634.4,3158.28,0.494774
137586,80665.2,91516.9,3257.79,0.495827
93890.2,96841.1,96490.7,2200.38,0.497932
88437.6,76603.8,92330.9,3400.08,0.498985
109815,88212.6,89765.9,1894.41,0.503196
101620,161884,95084.3,3512.61,0.503196
146339,120994,103162,3118.29,0.507407
115503,82539.2,83630.3,3344.28,0.514776
157468,152887,98959.8,4692.78,0.517934
69241,61729.9,84918.8,2036.7,0.521092
80424.7,69640.2,85801.3,2042.28,0.522144
70925,57570.2,82184.4,1887.9,0.537935
82013.8,68812.8,82983.1,1998.57,0.543199
67929.8,43150,73995.2,1885.11,0.544251
114792,97400.5,86009,2351.04,0.544251
83431.4,100429,100026,2179.92,0.545304
130979,136388,100466,3659.55,0.546357
116834,128948,100507,4068.75,0.548462
74824.6,108084,97426.9,1912.08,0.549515
98406.7,101467,94381.4,2712.81,0.549515
142267,96769.7,93963.8,3503.31,0.552673
166841,111519,86769.7,3522.84,0.553726
122285,71968.7,88648.4,3425.19,0.553726
89264.9,104355,97305.2,1940.91,0.554779
61261.2,76823,80823.8,1938.12,0.554779
85472.6,113580,97123.7,1937.19,0.555831
113046,75621,76224.6,1810.71,0.556884
75142.8,57130.9,82540.8,1975.32,0.581096
88429,103613,100150,3791.61,0.582149
106062,99498,96472.9,1969.74,0.584254
124793,112290,93926,2084.13,0.595834
80367.1,90730.9,90663.1,2058.09,0.601098
60478.6,80150.3,96260.2,2074.83,0.605309
121774,157079,104417,2079.48,0.607414
109061,64123.1,84624.5,1908.36,0.611625
106780,71164.8,79811.4,2082.27,0.615836
145817,81774.8,84205.8,2999.25,0.616888
80099.3,124876,107943,3572.13,0.617941
137966,100849,102093,2029.26,0.628468
71929.4,78073.8,86868.5,2102.73,0.638995
145549,130962,88991.7,4121.76,0.638995
171122,105524,85569.4,3285.69,0.642154
69589.4,68933.8,91648.8,2099.01,0.653733
107618,88920.7,85242.4,2164.11,0.658997
78644.9,99306.5,103773,1958.58,0.663208
78584.4,84580.4,96547.2,1979.97,0.670577
64296.7,103380,101580,2553.78,0.670577
85945.7,100858,101188,3045.75,0.671629
113946,53649.1,77379,1835.82,0.680051
119537,89934.6,85429.5,2053.44,0.684262
163230,102599,83446.4,3911.58,0.68742
159415,111580,95342.6,3686.52,0.689525
82753.9,88583,97541.5,2992.74,0.689525
161355,180034,106621,1957.65,0.692684
97143.1,95627.3,97041.4,3909.72,0.694789
72947.5,82193.2,81936.9,1913.01,0.701105
93420,62479.2,83490.8,1767,0.702158
113224,86338.6,80841.9,2029.26,0.702158
133080,144664,109597,3493.08,0.704263
108716,91247.5,86175.8,2093.43,0.708474
87459.1,97232.5,94706.5,2116.68,0.711632
137803,110220,95366.7,3772.08,0.715843
92993,110330,104843,2045.07,0.724265
68718.2,73024.6,87291.1,2059.95,0.72637
142374,102142,96777.5,2574.24,0.732687
132567,78885.2,79008.2,2112.03,0.743214
114879,113213,93177.1,2453.34,0.745319
103149,71700.7,90010.1,3158.28,0.746372
102390,79235.5,89236.8,3112.71,0.746372
85610.9,96269,97493.4,3199.2,0.747425
93850.6,62870.6,77520.5,1980.9,0.74953
96004.1,79075.9,87503.7,1819.08,0.750583
85785.1,129753,105565,3746.97,0.750583
58220.6,83216.3,93731.3,2060.88,0.753741
135893,111520,80672.2,3917.16,0.753741
106253,86588.9,85235,1836.75,0.753741
101004,73280.8,78821.7,1923.24,0.754794
116945,65863.6,79857.1,2059.95,0.756899
85592.2,127677,96214.3,4043.64,0.759004
56122.6,88226.9,90086.7,1810.71,0.759004
46743.1,101589,97489,1830.24,0.760057
122225,94847.8,90222.1,1937.19,0.76111
109438,95295.5,87953.1,3889.26,0.762163
128874,104292,88152.1,3474.48,0.764268
68346,46011,77206.5,1869.3,0.764268
79051.7,69187.4,82456.2,1982.76,0.765321
76280.4,62517,89145.2,1936.26,0.766373
56272.3,100962,97820.2,1824.66,0.766373
163652,174854,97552.2,3614.91,0.767426
98084.9,77337.1,83946.7,2675.61,0.77269
101866,116741,96855.6,3443.79,0.774795
150029,78290.5,78995.7,3130.38,0.776901
96428.9,104030,90574.1,2109.24,0.786375
110486,87618.7,80851.9,1953,0.795849
78043,63530.9,82152.3,1904.64,0.807429
74002.3,85237.3,96156.5,1811.64,0.81164
86654.2,85167.6,91209.1,2142.72,0.820062
103725,110083,94577.7,3116.43,0.825325
71480.9,58562.3,80817.4,1862.79,0.830589
84038.4,74539.1,90248.9,3223.38,0.8348
69895.4,70500.4,86941.1,1992.99,0.841116
89164.1,92311,87565,2064.6,0.844274
79886.2,53783.5,77275.3,2120.4,0.845327
120776,98617.7,87817.4,2222.7,0.846379
94778.6,122586,94493.2,2715.6,0.854801
77516.6,86325.1,97299.9,2074.83,0.856907
83945.5,87927.8,86894.9,2126.91,0.856907
79609.7,98332.9,102013,2105.52,0.857959
82974.2,92846.9,96526.1,2191.08,0.864275
187607,138503,90720.6,4078.05,0.865328
84962.2,62817.7,83507.2,1858.14,0.866381
100284,145139,110613,3875.31,0.867434
88992.7,78525.7,84491,2099.01,0.867434
130296,110696,86636.3,2030.19,0.868486
127151,109768,90001.7,2022.75,0.868486
113774,98796.6,93673.8,2548.2,0.869539
117572,59037.7,77795.8,1817.22,0.869539
90392.4,103470,92655.3,3635.37,0.870592
91548,111811,102749,2930.43,0.871644
87435.4,81711,80505.9,2018.1,0.872697
92011,66954.7,80726,1844.19,0.87375
80954.6,66354.1,88674.2,2054.37,0.877961
93404.9,69051.4,81249.4,1905.57,0.879013
95991.1,61089.8,82253,1845.12,0.882172
117644,65473,75665.4,1903.71,0.883224
151623,123323,85558.3,2962.98,0.88533
89514,68623,79495.1,1994.85,0.888488
72656.6,78473.6,88521.8,1983.69,0.889541
110853,93095.5,97891.8,1990.2,0.892699
68886,101674,98401.2,2037.63,0.894804
111430,93539,84127.1,1911.15,0.899015
88009.9,91645.7,88422.4,1956.72,0.899015
96580.8,113741,94289.3,1913.94,0.904279
105173,56336.3,75223.7,1941.84,0.905331
102519,123168,88958.4,2077.62,0.907437
104337,115597,98684.3,3652.11,0.909542
125270,139076,99678.5,3909.72,0.910595
94139.3,93482.8,89609.1,2309.19,0.9127
68549,80618.2,90223.4,2046.93,0.913753
147327,177859,98885,3605.61,0.914806
97453.4,97244.3,99391.8,2089.71,0.917964
142854,106639,86685.6,3892.05,0.919016
81066.2,81973.9,82804,2044.14,0.919016
91299.6,108223,98664.6,2054.37,0.919016
157852,119865,99198.7,2854.17,0.919016
86849.3,58655.5,78232.8,1844.19,0.920069
111928,112112,88420.5,3189.9,0.920069
104026,110136,92152.7,3809.28,0.921122
77637.6,66039.1,83581.6,1868.37,0.922175
105626,87798.5,85024.7,3512.61,0.926385
105044,134355,98357.1,2985.3,0.929544
116663,124252,105651,3831.6,0.930596
84453.8,102565,88905.4,2461.71,0.933754
118526,75237.1,79905.7,2017.17,0.93586
108437,88397.4,95860.1,1794.9,0.937965
83827.4,95228.3,90645.9,2144.58,0.937965
134169,102464,87448.5,2223.63,0.940071
134434,75047.3,87244.1,2703.51,0.94744
104379,89664.1,86224.9,2812.32,0.959019
141012,112489,84186.3,3673.5,0.962178
110056,80782.8,85971,1983.69,0.976916
135810,85039.9,83389.6,2216.19,0.980074
167594,124769,88723,3443.79,0.988495
114744,110686,96961.9,3502.38,0.988495
67128.5,63993.7,85444.9,1829.31,0.992706
141394,84169.7,81492.5,3159.21,0.999022
106618,68859.8,81872.2,1773.51,1.00113
82211,109844,100821,2305.47,1.00323
73180.1,97746.6,96274.6,2114.82,1.00534
113956,85565.8,82986.4,1913.94,1.00744
118809,121711,103579,4212.9,1.0085
127581,83027.3,85077.1,2073.9,1.01165
130245,122504,98045,2110.17,1.01481
144746,109900,87610.7,4013.88,1.01587
102622,66580.1,83454,2311.98,1.01692
97466.4,57983.5,78491.5,2062.74,1.0285
48876.5,107477,98356.8,1956.72,1.05692
142555,181640,102169,1939.98,1.0664
74393.3,99902,102620,2245.95,1.07587
