"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
130784,159392,104399,4312.49,0.257297
143870,129014,92602.1,3893.89,0.267308
107374,122511,93787.9,4192.37,0.328379
106376,122840,85434.9,2314.13,0.339391
150450,153031,102344,4594.59,0.362418
169874,180079,100485,4463.55,0.382441
105914,124912,92056.5,3800.16,0.385444
99117.4,84892.4,81041.6,2412.41,0.387447
65332.8,56404.3,77625.2,2289.56,0.388448
188501,182280,102898,4670.12,0.432499
98475.6,141708,90758.4,2421.51,0.439507
127604,111646,81851.8,2455.18,0.617712
107325,164683,110331,3673.67,0.74586
114358,143350,101718,3069.43,0.843973
128137,130547,90597.3,2459.73,0.851982
184958,122573,90335.8,4018.56,0.870003
87117.7,67630.9,80259.6,2202.2,0.875009
124219,133377,96249.4,2456.09,0.877011
159528,97236.2,79836.5,2304.12,0.882017
110597,143826,99775.2,2508.87,0.89303
120711,99946.1,82128.4,2339.61,0.920061
136840,152953,97499.7,2440.62,0.926068
101400,107441,89699.8,2306.85,0.947092
192242,169899,96089.5,4604.6,0.9541
134171,98049.6,82515,2379.65,0.957103
171170,144872,93393.6,4441.71,0.957103
96430.8,136689,101254,4426.24,0.977127
148183,97056.9,81660.8,2437.89,0.994146
136515,90704.9,80137.5,2405.13,1.01117
158248,148895,98855.3,4276.09,1.03219
154891,139806,88735,4398.94,1.0442
133489,112043,86825.3,3748.29,1.04621
95975.7,75015.4,79696,2320.5,1.06523
128538,127014,100844,2357.81,1.09626
119134,109915,87758.6,2425.15,1.10127
67125.5,83490.5,82055.7,2208.57,1.12129
175918,104822,83851.1,4190.55,1.13431
212274,172789,97372.4,4824.82,1.14732
133706,107880,87759.9,2313.22,1.14832
109613,80139,80613.8,2411.5,1.16234
129306,203549,104614,4404.4,1.17836
113916,100276,82499.1,2325.05,1.18537
114948,117297,83999.3,2491.58,1.19137
130102,115741,85699.8,2406.04,1.19538
148949,121912,82534.9,2535.26,1.19938
109211,126444,96855,4383.47,1.22341
200573,150950,92843.8,4196.92,1.23943
130003,83380.1,79932.1,2348.71,1.24043
92678.4,114367,81363.5,2454.27,1.24043
156914,154176,97391.4,4533.62,1.24443
118383,135400,105300,4277.91,1.24443
88588.1,91155.6,88500.7,2322.32,1.24544
70157.2,109762,89745.1,2396.94,1.24544
201167,164899,96365.8,4485.39,1.24544
139547,128350,86454.3,2345.98,1.24844
193711,187838,100860,4629.17,1.26646
61559.8,76970.9,84588.7,2348.71,1.27046
135746,183628,102235,4356.17,1.28849
162920,180012,102523,4596.41,1.32953
153716,130775,87188.5,2466.1,1.34855
98636.8,96065,81661.8,2508.87,1.34956
182095,200318,110865,4647.37,1.35156
115068,164648,109181,3878.42,1.35656
138417,193955,103518,4413.5,1.36958
108993,156887,94186,3118.57,1.40362
134747,145811,106009,4380.74,1.40562
143260,140723,86734.9,2488.85,1.44366
153293,213274,107820,4612.79,1.45067
235078,191726,105097,4404.4,1.46969
169160,154412,95564.5,4036.76,1.4787
250629,186981,94889,4266.99,1.48071
96135.4,110702,97484.2,2328.69,1.49372
69309.5,120024,106290,2909.27,1.50874
161302,119367,86920.6,4404.4,1.51274
154933,142563,95102.2,4855.76,1.53877
157358,146946,95531.4,4641,1.55279
74067.9,84836.8,81878.3,2478.84,1.56781
142518,147284,92458.3,2445.17,1.58383
134463,149252,104021,4341.61,1.60885
84904.6,84795.3,85373.7,2356.9,1.65291
74727.5,98014.7,86310.6,2286.83,1.67193
143791,113721,82884.5,3701.88,1.67793
200753,201046,102994,4647.37,1.71598
61356.8,108453,93359.6,2426.97,1.71798
148298,186414,102457,4457.18,1.72499
197026,165915,95379.6,4721.99,1.72699
96891.6,106338,89004.5,2659.93,1.731
225989,162121,88711.7,4289.74,1.731
49651,59066.9,79150.5,2297.75,1.77705
109708,137241,99481.2,3581.76,1.77705
141165,129937,92211.2,4469.92,1.81609
71184.6,98474.5,82672,2326.87,1.8181
117654,152890,104954,4035.85,1.8221
223438,224024,105818,4221.49,1.83912
89420.2,76365.8,78825.5,2283.19,1.86515
126675,114837,88751.7,2391.48,1.96126
162058,148071,92258.2,2523.43,1.96527
