"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
104884,104315,86630,2671.76,0.201935
169639,139295,92386.7,4671.94,0.204949
105808,70688.6,80772.9,2338.7,0.207963
99785.5,71192.4,80943.5,2128.49,0.208968
117391,96587.1,87754.8,2726.36,0.209972
143680,99272.1,85371.4,4438.07,0.211982
127604,109147,105416,4466.28,0.217005
134279,103098,87872.5,3887.52,0.222028
79991.4,108836,93320.8,4376.19,0.225042
94009,93469.6,86989.5,2349.62,0.241117
117886,109385,93931.3,4512.69,0.243126
128382,133079,94262.6,4544.54,0.2592
117227,64886.9,77899,2253.16,0.264224
66402,65870.5,81810.3,2398.76,0.280298
117524,69686.8,81415.4,3519.88,0.286326
80623.3,129203,98708.7,2746.38,0.305414
118437,78982.8,79127.7,2499.77,0.305414
87989.6,74831.1,84549.6,2528.89,0.306419
169268,116870,86838.8,4560.01,0.316465
165781,130366,87384.8,2775.5,0.319479
78302.3,98267.9,90467.1,2521.61,0.319479
142089,132505,97793.5,4498.13,0.326512
70365.3,63697.5,79845.5,2363.27,0.389805
115606,92212.2,83186,3023.02,0.395833
102791,58890.2,77512.5,2461.55,0.400856
85197.2,95224.2,84715,2406.04,0.408893
73487.8,59780.8,83069.2,2161.25,0.409898
160585,125007,87680.9,4325.23,0.435014
77775.5,80471,84781.5,2203.11,0.470177
90407.1,81770.8,85964.3,2338.7,0.479219
164822,152943,91045.5,4925.83,0.484242
117940,85441,83248.5,3101.28,0.509359
133457,84655.9,79002.2,2427.88,0.546531
109878,80680.1,82739.3,2290.47,0.570643
104514,79693.3,85044.9,2165.8,0.589731
132267,80178,80826.7,4347.07,0.592745
113949,73223.4,77312.2,1815.45,0.616857
97094.6,80080.1,81825.5,2334.15,0.625898
93264.9,94828.3,90594.2,2437.89,0.625898
104244,73365.4,78352,2376.01,0.627908
84713.6,80100.8,85206.5,2253.16,0.627908
105061,67870.8,79665.8,2317.77,0.631926
62247.8,64617.2,89751.6,2199.47,0.632931
120106,90704.1,83311.8,2467.01,0.648001
93891.1,117950,94099,3921.19,0.669098
151891,159856,89628.3,3193.19,0.677136
163833,146405,90614.1,4722.9,0.677136
119430,138848,98436.4,4406.22,0.677136
109275,116727,88953.5,2426.06,0.68015
108647,51304.8,80259.5,1920.1,0.681154
177616,125276,88302.4,4345.25,0.682159
77928.9,68833.6,79172.3,2103.92,0.683164
167375,128491,88245.8,4669.21,0.687182
126049,100172,85647.3,2386.02,0.687182
120911,68040.9,76581.8,2466.1,0.695219
91473.6,66294.6,75661,2429.7,0.699238
98019,71754.3,85143.8,2411.5,0.718326
132216,162950,92768.8,4417.14,0.720336
91166.8,75005.4,82918.2,2383.29,0.729378
69070.2,92698.5,81666.5,2195.83,0.750475
113776,72935.4,76386.7,2472.47,0.760522
87144.7,89522.1,87711.3,2338.7,0.760522
109462,80565.6,82121.9,2290.47,0.76454
94379.6,77132.7,84839.1,2520.7,0.765545
115789,67149.5,78970.5,2321.41,0.767554
94625.3,74851.1,84027.5,2506.14,0.767554
107106,139391,100737,4579.12,0.775592
108715,110617,96807.4,3643.64,0.777601
130382,129252,93862.7,4577.3,0.778606
78834.8,64979,81581.4,2391.48,0.778606
75735,101092,94701,2462.46,0.785638
135599,100006,85369.5,4518.15,0.791666
107581,85382.9,86494.2,2544.36,0.792671
120158,127139,92023.3,4659.2,0.793675
110305,126866,101411,3734.64,0.79468
129663,76155,76306.4,2487.03,0.796689
77529.9,97050.2,87388.1,2305.94,0.798699
105777,88320.3,82211.2,2184,0.799703
102440,97311.7,85417.2,2754.57,0.840894
138052,102017,85409.7,4753.84,0.842903
107484,82869.7,83034.4,2238.6,0.846922
62346.5,46753.1,79846,2441.53,0.849936
96063.7,67236.6,77766.8,2537.08,0.85295
96728.3,101764,92137.6,3041.22,0.861992
88681.1,64644.5,77972.3,2529.8,0.86601
113976,102150,84365.5,4446.26,0.872038
107563,83958.6,84528.7,2494.31,0.876057
114372,68596.2,76753.3,2272.27,0.914234
58490.5,61510.5,77348.1,2209.48,0.933322
158181,141268,90534.2,4339.79,0.953415
143679,101940,84221.8,2972.97,0.957434
122946,65205.6,76408.8,2188.55,0.981545
118150,84201.8,79612.4,2412.41,1.01068
116158,127149,92068.7,2333.24,1.02675
120715,91692.6,80403.1,2101.19,1.02876
79522.1,98790.8,89734.6,2906.54,1.03077
80639,79125.6,86060.4,2352.35,1.0358
92939,66629.1,78433,2415.14,1.0368
74016.1,83716.3,84637.1,2364.18,1.0368
133966,107322,79528.2,4512.69,1.03881
92857.3,88320.3,82505.3,2372.37,1.03982
104560,67829.3,78021.2,2449.72,1.03982
134859,103675,84237.9,4755.66,1.04082
117936,110379,83714,2370.55,1.04283
120762,100674,79129.9,3161.34,1.05187
72750.9,63417,78471.7,2220.4,1.09507
130320,135424,89008.1,2374.19,1.1021
133390,106720,88361.4,4399.85,1.10612
96289.5,75246.1,81074.1,2347.8,1.10713
94804.9,70744.2,78947.9,2305.03,1.11115
159921,120165,91486.1,4328.87,1.11416
114140,171135,111016,2333.24,1.12019
113995,54849.7,73297,2377.83,1.12622
135217,86071,81798.6,2357.81,1.15334
159871,94920.5,79782.3,3269.63,1.16841
104100,105043,90253.8,4130.49,1.18248
113569,78235.8,78922.2,2365.09,1.18549
145150,101516,86997.1,4125.94,1.18649
108593,138413,89967.4,2467.01,1.18951
118883,66067.2,77034.1,2299.57,1.19051
116020,95982.9,84557.7,4287.01,1.19252
99823.2,74054.3,79320.4,2559.83,1.19554
133635,136036,96607.9,3080.35,1.19654
159748,104512,79655.9,2424.24,1.2096
117713,85523.2,84927.1,3091.27,1.21965
93171.9,68249.2,80487.7,2225.86,1.23271
122075,97007.9,84755.5,4263.35,1.24376
94454.1,85924.1,80402.1,2258.62,1.26084
126215,75381.4,79087.4,2568.93,1.26084
156510,96331.5,79525.1,2578.94,1.26988
85452.8,66822.5,80556.2,2365.09,1.27189
92699.7,82638.1,84431.5,2395.12,1.27591
113068,83594.3,83720.8,3629.99,1.29098
132147,108919,86215.6,3309.67,1.30002
181306,123596,89924,4097.73,1.31107
128075,90689.1,82367.6,2793.7,1.31107
110057,72307.9,81244.9,2259.53,1.31509
123464,102337,86277.5,3298.75,1.32112
143835,128076,87872,4420.78,1.34422
114776,101577,84114,2392.39,1.34724
116730,88134.4,85972.5,2456.09,1.34925
136402,118169,86545,4297.02,1.35025
123982,127792,97852.1,4981.34,1.35829
92642.2,69109.9,79367.6,2267.72,1.37135
91325.2,67469.9,78825.3,2403.31,1.38039
98876,80149.8,85790.5,2234.05,1.39948
191493,143065,87751.1,4961.32,1.40049
144055,125608,88968.9,4356.17,1.40149
134437,107653,86106,2461.55,1.4035
84616.4,95779.5,86945.2,2439.71,1.4035
100537,163293,104244,4459,1.41053
154484,111964,89477,2060.24,1.41455
85105.6,56464.1,75710.6,2248.61,1.41756
112383,62057.4,75665,2236.78,1.41756
138111,78487.3,79902.8,3062.15,1.41957
116560,109027,89209.1,4576.39,1.41957
81927.6,73178.6,86575.2,3372.46,1.42259
103421,91210.4,82423,3357.9,1.4246
88943.1,104264,91744.4,2566.2,1.4246
137421,101790,91789.3,4359.81,1.43163
123633,86720.1,81911.8,2497.95,1.46076
66936,73718.1,76578.6,2495.22,1.46679
138049,82106.1,81465.9,3039.4,1.48086
105514,56770.3,73762.4,2398.76,1.48588
117783,69537.4,76986.3,2302.3,1.50296
87148.2,71196.6,84451.4,2280.46,1.50296
124243,90150.4,85235.5,3974.88,1.50396
119267,78542.9,79308.9,2318.68,1.50396
149571,116710,85875.6,2950.22,1.511
108533,87301.1,79789.2,2387.84,1.512
91314.5,59665.4,76785.6,2416.05,1.51903
108444,61760.3,75595.3,2346.89,1.52104
166361,146253,94442.4,4508.14,1.52205
107215,86816.3,84474.3,3460.73,1.52305
100934,73801.1,83304,2288.65,1.53209
82112.9,86731.7,92775,2378.74,1.54516
114314,90323.1,81675.3,2942.03,1.54516
163600,116459,81269.4,3408.86,1.54716
115898,81159.9,81395.9,3377.01,1.54817
95475.1,58255.2,76707.6,2235.87,1.55219
141548,71854.8,76166.6,2332.33,1.55219
145219,91751.5,82165.4,3424.33,1.5552
133997,110687,87615,4614.61,1.55621
137477,142185,95785.7,4245.15,1.55721
122321,121543,83623.9,2292.29,1.56324
80205.1,65296.9,78083.7,2239.51,1.56324
107758,79023.5,77720.1,2805.53,1.57027
69011.3,78987.8,83787.2,2350.53,1.5763
122311,96553.1,82877.6,2355.08,1.58836
91660.3,67713.1,78511.8,2340.52,1.59137
146166,112783,84435.8,4590.95,1.59338
132544,82417.3,82053,2370.55,1.59539
115548,89032.4,83768.8,2817.36,1.59941
109956,98254.6,83589.2,2475.2,1.60543
129412,87171.6,80398.5,2416.96,1.61146
75660.4,77658.9,90158.7,2363.27,1.6195
103261,82537.7,79921.8,2296.84,1.62251
102575,97366.5,81337.5,2661.75,1.62653
123091,83258.1,81110.8,3785.6,1.63457
