"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
105059,101548,83903.4,2261.35,0.243745
107105,99774.3,91172.6,2286.83,0.247791
208646,159527,91988.3,4296.11,0.251836
122713,123144,85238.2,2218.58,0.287235
199746,172631,93575.3,4194.19,0.287235
142733,104233,82639.9,2354.17,0.304429
154710,175768,102158,2323.23,0.30544
96768.7,98968.4,83511.3,2176.72,0.336793
105702,106178,85796.8,2296.84,0.374215
110163,128141,90558.6,2271.36,0.383317
116059,156062,99650.7,2957.5,0.398488
144031,114314,86116.4,2330.51,0.405568
156127,213812,116248,4252.43,0.411636
118180,140082,84224.5,4822.09,0.412648
101372,100522,88116,2306.85,0.416693
144953,112255,90030.4,2323.23,0.417705
122186,112355,89474.1,2256.8,0.418716
153875,165382,96549.1,2232.23,0.419727
109704,71604.9,77953.1,2405.13,0.42175
110966,103479,86222.5,2244.97,0.42175
197882,204021,98781.7,2438.8,0.446024
147564,115395,89730.9,2201.29,0.449058
153955,109991,87857.5,4318.86,0.456138
116774,99172.5,85326.1,2184,0.459172
112231,82439.8,82468.7,2213.12,0.466251
117656,82648.1,83286,2174.9,0.474343
81838.9,116500,97296.1,2136.68,0.488502
73470.8,89863.3,88786.2,2216.76,0.492548
112689,88581.8,85814.9,2224.04,0.507719
113325,107304,88659.3,2166.71,0.510753
109260,83711.3,83428.7,2244.06,0.516821
95694.5,100522,82208,2209.48,0.530981
136497,118678,93338.5,2203.11,0.543117
88147.9,98451.3,85115.6,2237.69,0.547163
104293,99036.4,91783.2,2229.5,0.547163
123287,96892.5,93110.5,2227.68,0.551208
156576,151592,95894.2,2187.64,0.555254
205311,163637,103962,2346.89,0.558288
119521,162069,109653,2588.04,0.567391
118056,80163.1,81333.4,2176.72,0.569413
70020.9,104981,104751,2231.32,0.572448
173454,181752,97699.1,2465.19,0.57447
134206,100895,81855.9,2314.13,0.576493
115183,113121,90167.5,2145.78,0.584584
96657.3,143283,102807,2353.26,0.592675
123128,87368.3,79150.8,2211.3,0.59571
127631,108610,85953.9,2355.08,0.599755
112496,103826,87168.8,2236.78,0.607846
144091,134365,93555,2355.99,0.611892
80477.1,130336,99914.4,2181.27,0.611892
99999.2,68995.4,78639.3,2191.28,0.614926
102009,89578.6,85316.4,2262.26,0.63212
178960,148635,95392.7,4112.29,0.652348
108102,130804,99001.7,2289.56,0.655382
112462,115548,94536.8,3450.72,0.664484
125116,105743,89090.1,2323.23,0.669541
46803.2,47498.4,82905.6,2136.68,0.669541
109184,90662.6,89291.9,2134.86,0.676621
109814,95367.8,86822.8,2215.85,0.685723
116775,86656.1,84862.7,2235.87,0.693815
96173.8,66870.6,79232.6,2163.98,0.69786
130815,90660.1,81834.3,2283.19,0.699883
146086,100642,81388.6,2319.59,0.702917
111375,123830,100483,3707.34,0.70494
121677,106114,89159.7,2169.44,0.707974
54826.9,98970,100713,2315.04,0.707974
138179,92840.5,81953.5,2267.72,0.71202
160796,136540,88051.1,2359.63,0.713031
142447,118204,87902.6,2255.89,0.715054
164489,101186,83405.7,2343.25,0.716065
146026,116479,85567.5,2355.99,0.717077
92044.4,110506,92367.1,2067.52,0.722134
105876,99334.4,86259.2,2263.17,0.733259
87303.7,71526.1,80216.5,2126.67,0.738316
114182,89371.1,84716.2,2124.85,0.74135
159839,175082,104226,2326.87,0.74135
123154,91651.9,82914.6,2073.89,0.742361
136715,129125,95374.8,2381.47,0.747418
147973,87809.9,77590.2,2226.77,0.74843
91779.6,94512.1,88587.4,2212.21,0.750452
91259.1,71121,86139.1,2067.52,0.756521
133383,109758,82767.1,2189.46,0.757532
154793,126075,91225.9,2231.32,0.762589
203997,192123,111658,4428.97,0.769669
97081.1,80934.1,80678.1,2144.87,0.77068
123831,156064,98463.7,2234.96,0.77068
128439,93888.8,86935.1,2024.75,0.771692
104037,111993,93898.2,2184,0.781806
134587,90739.8,81998.9,2216.76,0.78484
115031,92684.4,90332.9,2150.33,0.787874
101997,125868,102230,2244.06,0.789897
114465,111369,94602.9,2257.71,0.796977
225118,195497,109588,4410.77,0.805068
115848,115174,89149.9,2227.68,0.80709
154180,113824,85900.9,2310.49,0.812147
100415,95615.2,89729.2,2077.53,0.817204
116993,125978,96012.4,2100.28,0.829341
84378.5,67035.8,84854.5,2071.16,0.833387
120924,117622,88959.9,2331.42,0.841478
114298,105737,85994.2,2166.71,0.849569
67974,64079.3,84427.4,2295.93,0.863728
139384,97117.5,84598.6,2111.2,0.865751
102441,74933.2,81299.6,2127.58,0.866762
136683,103142,90626.8,2316.86,0.872831
136593,107747,89606.2,2277.73,0.885979
131340,108742,84172.5,2239.51,0.910252
168678,231448,111970,4277,0.911264
178173,146547,94294.9,2341.43,0.915309
95394.2,93884.6,87863.6,2392.39,0.919355
144721,134484,96426.2,2279.55,0.921378
135158,105115,82534.7,2298.66,0.922389
90460.4,83708,83996.4,2099.37,0.926435
179400,131470,86925.7,2123.94,0.928457
182094,146813,89596.8,2355.99,0.933514
124133,171443,99949.3,4230.59,0.936548
96369,92031.2,82489.1,2275.91,0.940594
139317,96303.2,80692.1,2251.34,0.947674
120505,92029.6,80393.1,2307.76,0.956776
120106,118578,94221.7,2204.02,0.961833
79711,99293.7,97917.7,2146.69,0.967902
70846.6,111732,106990,2130.31,0.971947
85606.1,75441.2,80799.4,2187.64,0.975993
78778,130623,108494,2217.67,0.979027
135806,143298,90339.6,2211.3,0.982061
104467,86097.6,83976.9,2258.62,0.984084
117858,95103.9,87812.1,2169.44,0.986107
95657.6,131752,98975,2314.13,0.998243
140126,116227,89550.5,2288.65,0.998243
157239,102268,83910.5,2312.31,1.00128
169864,146810,91199.9,2369.64,1.00431
112770,102298,92538.4,2214.94,1.00532
95963.6,85907.5,81403.6,2405.13,1.00532
120255,97205.4,83848.3,2148.51,1.00937
125686,83872.3,82018.9,2187.64,1.0124
122924,109282,91868.7,2198.56,1.01645
155565,158430,98714,4248.79,1.02353
94208.5,107263,90621.7,2825.55,1.02656
128901,114844,86484.5,2318.68,1.02757
135868,102827,83913.9,2145.78,1.03566
124435,118428,87007.9,2345.98,1.04477
100777,97784.8,85792.3,2268.63,1.05893
139389,150818,94751.3,4078.62,1.05893
104355,97782.3,88641.7,2261.35,1.065
157007,141532,90706,2318.68,1.06702
140131,140977,94663.7,2189.46,1.07511
121944,158944,109597,2182.18,1.07814
214948,233381,109588,4288.83,1.0832
136933,92002.2,87757.3,2204.93,1.08522
