"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
201823,143658,90263.7,4550.91,0.202115
150125,145694,92083.3,2420.6,0.208118
122908,133051,101403,4289.74,0.235133
77686.1,93609.1,88348.8,2348.71,0.249141
130661,131748,96629.9,4225.13,0.285162
90867.2,116549,92210.7,2065.7,0.291165
135696,88795.1,80392.2,2405.13,0.302171
101421,133180,85098.2,2302.3,0.307174
148218,102085,84761.7,2986.62,0.325185
124878,138864,102393,2541.63,0.339193
149136,131317,89175.6,2717.26,0.340193
169709,121665,87360.8,3401.58,0.348198
127933,93949.4,86047.8,2853.76,0.3522
120810,101826,87001.5,2325.05,0.354201
95144.3,98801.5,88760.2,2394.21,0.354201
138959,154528,103000,4101.37,0.356202
87857.5,78156.9,87958.6,2210.39,0.359204
109259,75331.6,82146.7,2279.55,0.377214
75757.7,97192.2,89281.2,2261.35,0.38722
88297,67950.4,82488.1,2333.24,0.403229
89237.1,64724.2,79272,2278.64,0.419238
218480,153767,87490.6,4592.77,0.42324
142401,118234,91609.9,3897.53,0.42324
88614.4,61244.9,76192.5,2302.3,0.424241
185016,159782,93700.5,4251.52,0.425241
144133,122905,93999.1,3908.45,0.426242
128592,124493,85959,2285.92,0.427242
123891,123497,91835.1,2299.57,0.431245
109530,113011,91026.7,3578.12,0.432245
139548,108831,86286.6,3470.74,0.438249
74285.9,92314.3,87560.5,2234.96,0.442251
151419,145804,99137.7,4259.71,0.490278
123507,151912,95576.6,4262.44,0.503286
66517.8,109904,97009.2,2123.94,0.505287
79449.7,102244,98662.8,2181.27,0.512291
169751,108476,84180,2422.42,0.514292
114103,86566.5,87575.4,2324.14,0.514292
156955,185610,100177,4337.97,0.515292
95111.6,88926.2,83738.5,2295.02,0.518294
139131,134295,94039.4,2822.82,0.520295
107478,127173,99425.5,4356.17,0.521296
103574,76819.8,81029.8,2234.05,0.523297
150545,140110,92511.6,2245.88,0.527299
75500,59528.4,78776.6,1880.06,0.535304
115229,96380.4,84115.3,2538.9,0.541307
96375.4,71857.3,81746.2,2283.19,0.566321
130348,100194,80459.9,2383.29,0.595338
115653,97875.3,81608.6,2502.5,0.601341
102818,67763.7,79188.3,2068.43,0.621353
118339,95908.2,83310.4,2326.87,0.622353
132870,99689.6,83710.4,3003,0.623354
92368.9,83654,82170.8,2228.59,0.623354
107619,116161,90840.7,2303.21,0.65137
159180,147742,89180.8,3341.52,0.665378
151951,155742,91396.5,3918.46,0.683388
147738,109922,88378.7,3633.63,0.696395
73162.7,97699.3,87712.3,2322.32,0.717407
79600.2,111883,84433.5,3453.45,0.720409
136101,108155,84332.2,2894.71,0.720409
142551,153263,99170.9,4522.7,0.728413
143416,90740.6,80335.8,2363.27,0.734417
97892,76579.1,84789.5,2301.39,0.738419
118733,142086,96030.1,3105.83,0.747424
134853,110168,84077.6,2821.91,0.747424
203533,151392,93615.3,4522.7,0.748425
81730.2,72192.6,80343.9,2091.18,0.748425
143798,101190,79939.3,2385.11,0.750426
136997,90309,79058.6,2246.79,0.762433
85077.2,80043.5,82582.7,2213.12,0.785446
112039,106203,93475.6,2220.4,0.788448
118961,97526.7,81638.9,2180.36,0.794451
134887,139658,96354.8,4186.91,0.796452
129635,92587.3,85438,2248.61,0.797453
134888,101663,84384.9,3626.35,0.799454
108147,133464,98275.3,2284.1,0.807458
127413,121510,98192.4,4630.99,0.818465
135386,95640.1,88137.1,4080.44,0.818465
123982,108717,84523.9,2276.82,0.822467
184963,136316,88800.5,4618.25,0.823467
126061,141049,98208.3,3665.48,0.826469
78839.1,109907,85596.5,2232.23,0.82747
113596,97188.9,84353.6,2480.66,0.82847
127435,97654.5,83405.7,3681.86,0.833473
139541,147111,94211.7,4086.81,0.842478
