"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
93767.8,71321.9,84884.2,1987.41,0
67721,77152.3,85172.3,2001.36,0.00100922
72017.3,87302,82691.5,2023.68,0.00302767
99550.1,53351.8,75896.2,2011.59,0.0100922
101409,83191.9,81377.8,2072.97,0.0111014
138375,107525,88171.6,3870.66,0.0111014
112204,79767.2,76488.8,2130.63,0.0121107
105592,72466,80481.4,2028.33,0.0151383
115571,86742.6,88984.3,2152.02,0.0252305
89067.6,72471.8,85967.2,2028.33,0.0302767
144728,107263,88485.9,3912.51,0.0353228
104437,85892.5,84847.7,3479.13,0.0373412
134785,154327,98943.4,3699.54,0.0464242
116912,154736,100690,3110.85,0.0575256
100125,78605.5,79997.1,2008.8,0.10395
99210.2,107662,92658.2,3012.27,0.11707
104346,107468,100391,3024.36,0.13019
71756.6,81972.2,86584.5,2058.09,0.137254
140876,131978,83400.8,3405.66,0.147346
73838.9,77638.7,95596.6,2008.8,0.153402
220692,130782,82669.6,3749.76,0.156429
117197,113331,99269.8,3602.82,0.160466
127317,91074.5,86425.9,3486.57,0.162485
92829.6,64083.6,89808,2224.56,0.165512
124402,117591,84068.9,3551.67,0.172577
98565.8,80283,83758,1996.71,0.174595
94605.1,59626.6,80575.8,1934.4,0.177623
96801.8,99872.6,90387.8,1939.98,0.195789
127176,94606.7,85486.2,2007.87,0.216983
111609,127530,97802.8,4091.07,0.219001
103054,95652.5,89104.5,3863.22,0.223038
58486.3,104285,102608,2006.01,0.230103
123360,142134,98503.5,4002.72,0.230103
145376,174823,114572,4244.52,0.231112
223270,163925,88828.4,3638.16,0.252305
129082,146550,104808,4000.86,0.254324
58862.2,89901.8,100673,2013.45,0.286619
84345.8,80701.3,85264,1976.25,0.289647
104525,69770.4,78762.4,2143.65,0.294693
117608,103109,85165.4,2124.12,0.296711
138010,173687,116770,4714.17,0.29772
80253.4,108684,91208.3,3773.94,0.29873
95468.4,136390,98151.4,3904.14,0.29873
129617,115549,85786.1,2139,0.301757
145115,95241.7,80273.7,3837.18,0.301757
