"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
129035,68852.6,78633.9,2163.98,0.221648
168576,98157.5,83164.4,4578.21,0.233683
119318,109548,86080.8,2564.38,0.235689
100718,115047,93218.9,3519.88,0.237695
106464,97209.6,82272,2311.4,0.248727
110132,111448,95537.9,3465.28,0.258757
84989.8,83562.7,84462.3,2441.53,0.270792
132395,139888,96311.6,4216.03,0.271795
83212.7,85168.8,81614.6,2302.3,0.288844
107035,64916.8,76209.3,2513.42,0.293859
94073.6,79641.8,77469.2,2262.26,0.294862
123963,106973,84829.6,2379.65,0.296868
131792,117377,91969.4,2270.45,0.296868
88715.2,56835.1,75482.2,2417.87,0.299877
102820,68868.4,76416.1,2237.69,0.301883
102804,91515,88019,3654.56,0.318932
108778,60579.2,76646.2,2492.49,0.321941
109172,103856,87533.2,2376.92,0.328962
105942,111365,88216.7,2578.03,0.345009
94748.8,70211.4,78018.4,2391.48,0.346012
110730,70647.1,76976.9,2495.22,0.346012
105640,103362,90218.4,2307.76,0.351026
89092.2,82022.3,85044.5,2275.91,0.361056
74473.3,80954,79980.2,2237.69,0.36607
142921,140341,100008,4463.55,0.374094
129933,127389,90464.2,2954.77,0.382117
156657,142162,87177.6,4479.93,0.385126
133711,101447,80292,2503.41,0.387132
94155.2,105098,98662.1,2373.28,0.396158
89347.8,99759.4,89023.9,2289.56,0.40017
107878,122054,95395.7,4451.72,0.41722
110330,87348.4,88600.3,2319.59,0.438281
66962.9,58912.6,78840.4,2312.31,0.442293
129883,82436.4,81847,2317.77,0.443296
93280.5,65878.8,81200.5,2278.64,0.453325
101977,86408,81796.2,2409.68,0.47539
113095,83263.1,82679,2385.11,0.47539
93795.3,154731,108997,3190.46,0.48241
89506.1,71819.9,79416.7,2353.26,0.486422
126624,89171,82707,4544.54,0.49244
83800.6,88240.6,81191.4,2309.58,0.49244
115340,74831.1,76421.7,2349.62,0.500463
116161,119522,86393.7,2285.01,0.500463
115560,85788,83274.6,3578.12,0.50949
91777.4,81382.3,82613.9,2361.45,0.514504
132695,106207,83294.9,2393.3,0.51651
123152,75794.8,78542.9,2399.67,0.51651
147728,108903,87537.8,3010.28,0.519519
86495.8,93096.1,86508,2235.87,0.520522
64045.5,72797.6,83351.4,2258.62,0.525537
86339.5,85825.3,91641,2325.05,0.525537
96881.6,66854.8,75554.4,2239.51,0.527542
115653,64725.9,77081.6,2300.48,0.529548
189482,150326,92492,4616.43,0.530551
181248,127577,88569.5,4503.59,0.531554
140236,92544.2,83142.2,3863.86,0.536569
107864,134755,94552.9,4509.96,0.540581
139225,112727,85635.6,2394.21,0.542586
136514,102942,89422.3,4155.06,0.542586
100988,80598.8,85366.3,2468.83,0.544592
68157.9,140184,95152.6,2339.61,0.549607
143187,87498.6,82899.3,3930.29,0.549607
145010,103845,85116.3,2284.1,0.556627
84245.8,79884.2,84669.6,2328.69,0.558633
84749.1,95538.8,87979.4,2317.77,0.559636
86806.7,112220,95664,3296.93,0.566657
104965,90983.8,87401.6,2246.79,0.56766
120248,95451.7,80342.1,2311.4,0.568663
183732,141978,85935.6,4458.09,0.569665
128631,103294,85469.5,4205.11,0.57468
115775,91783.1,83508.2,2325.05,0.626833
109603,81057.8,84344.8,2255.89,0.658926
129814,99778.4,87027.6,4320.68,0.663941
86691.7,108572,96870,2375.1,0.686006
102540,77987.6,81042,2318.68,0.690017
105199,63612.9,74287.4,2397.85,0.70105
144385,132529,93524.7,4516.33,0.731138
136537,111686,86245.9,2434.25,0.736152
71928,66837.4,81313.1,2282.28,0.767243
131736,155798,90239.7,2589.86,0.785296
111682,71964.3,78860.5,2336.88,0.792316
133088,152125,97378.9,4195.1,0.793319
155141,133726,94253.6,4598.23,0.795325
88267.9,64363.2,77928.3,2194.01,0.811372
78741.8,55938.7,78930.3,2180.36,0.814381
94278.1,55300.4,77118.2,2195.83,0.816387
110404,84013.4,79866.3,2598.96,0.81739
177149,163498,93073.3,3808.35,0.82441
78674.4,83874,85777.1,2209.48,0.839454
119866,93160,80292.2,2488.85,0.853495
96289.5,81999,79044,2447.9,0.869542
105930,119066,97249.5,4107.74,0.87556
115205,95743,88839,3976.7,0.876563
121834,119809,90422,2428.79,0.880575
99863.6,57714.1,75592.5,2491.58,0.880575
167994,121597,85721.8,4643.73,0.880575
123223,205097,111785,4611.88,0.908657
155357,122414,84581.3,2399.67,0.90966
107439,89747.1,82925.6,2132.13,0.910663
75260.7,93826.5,93323.8,2254.98,0.911665
181583,170450,101734,4616.43,0.985882
127620,99293.7,81539.2,3206.84,1.00193
87695.6,97387.2,82095.7,2304.12,1.00293
135739,99653.1,78562.1,2661.75,1.00293
105666,72127,83840.3,2327.78,1.02299
169325,120477,87217,4190.55,1.11325
127162,86533.3,88364.3,4296.11,1.11927
170870,193305,105863,4646.46,1.12328
256621,174692,107298,4736.55,1.1303
153685,110220,86966.7,4438.07,1.18847
107389,90238.4,79579.4,2203.11,1.22659
158702,125560,89752.6,4399.85,1.24965
103799,93590,80816.8,2280.46,1.25667
93931.6,58754,74238,2205.84,1.26169
109415,123165,91580,2667.21,1.2657
108551,84999.5,82675.7,2384.2,1.27172
127578,132568,99405.6,4388.02,1.27774
114681,74233.5,79398.3,2145.78,1.28977
122136,95919.8,78222.6,2482.48,1.30682
97047.1,103665,88434.6,4142.32,1.30883
130185,72308.8,77221.1,2402.4,1.31484
225953,201927,99417.1,4839.38,1.31585
105254,78396.8,80199.4,2168.53,1.31886
188546,157309,84331.2,2447.9,1.31986
108335,109870,85912.5,2446.99,1.31986
155055,154503,95827.3,4275.18,1.32487
86357.3,107054,88550,2231.32,1.35697
97280.6,109628,89648.2,2285.01,1.36298
76045.3,54914.5,79716.3,2206.75,1.38505
78691.4,67314.7,81354.6,2369.64,1.39006
84544.7,79919.9,86080.1,2224.04,1.42517
89880.3,57689.1,77975.4,2205.84,1.44322
112624,83718.8,85345.3,2537.08,1.47431
116453,82325.2,76709.2,2338.7,1.48334
114981,78308.8,78850.3,2533.44,1.48534
146731,131733,89442.8,4215.12,1.50139
107255,106448,88946.3,2225.86,1.5044
101295,67576.1,78842.6,2268.63,1.51744
135194,169298,109807,4474.47,1.52145
126603,93973.4,83715.9,4023.11,1.53248
136424,141719,95221.4,4478.11,1.54151
111834,137259,100809,4440.8,1.55053
105588,91660.2,80818.1,2358.72,1.55956
161820,172054,98445.3,5088.72,1.56558
97127.3,92983.2,82612.5,2426.97,1.56658
111873,117261,92348.7,4265.17,1.56959
103096,120967,96040.6,3556.28,1.57862
131045,114167,93789,2574.39,1.59165
92389.5,95464.1,81818.5,2444.26,1.59867
91105.8,67948.8,79827.4,2163.98,1.59968
137624,121651,88154.3,4052.23,1.60068
150568,109675,84142.6,3914.82,1.60369
132115,89148.6,82086.8,4122.3,1.60469
148697,117419,83782.7,2912.91,1.61272
58558,75666.1,82953.1,2189.46,1.61572
109097,69412.1,78378.1,2232.23,1.61673
95000.1,120284,102036,3427.06,1.62074
92447.7,80357.3,86113.9,2240.42,1.63177
162592,118588,86456.8,2330.51,1.63879
165839,115969,87111.9,4348.89,1.64882
109995,114301,90245.5,2325.96,1.65083
136466,104934,86322,2279.55,1.65083
113570,101720,82804.1,3463.46,1.66587
150088,105398,82341.6,4542.72,1.66687
119609,121646,94616.1,4399.85,1.66988
148776,137406,93558.6,4572.75,1.6759
118702,119850,91672,2820.09,1.6759
134972,94507.9,79638.9,2387.84,1.6769
108929,74719.1,77940.9,2345.07,1.67791
158517,105873,85050.5,4486.3,1.67891
130668,142278,96762.4,4555.46,1.68192
131725,128311,101388,4381.65,1.68192
127703,78553.7,78068.9,2406.95,1.73908
145139,107761,85352,4513.6,1.75112
137403,109739,84438.4,4684.68,1.76015
167520,184087,95913.2,4158.7,1.76416
154336,114079,87907.9,4412.59,1.78121
78481.3,126792,99769.1,4341.61,1.80929
98058.8,84264.9,82244.5,2305.03,1.81731
102030,70301.8,78597.4,2361.45,1.81932
112977,122124,92050.3,4572.75,1.82133
121634,116149,92796.5,4013.1,1.82333
146097,153204,102584,4511.78,1.83938
129931,90834.4,83623.7,3672.76,1.84138
148810,108703,84444.8,4422.6,1.8454
109092,121754,99009.7,4310.67,1.84941
96347.7,83950.4,82433.4,2333.24,1.85743
117665,123897,94492.5,3173.17,1.86345
91115,59091,77468.8,2269.54,1.86345
97017.9,165268,95774.1,4253.34,1.87649
120300,80070.1,79201.2,2501.59,1.87749
107466,74971.4,81295.3,2346.89,1.8825
133645,107414,83780.1,2680.86,1.88351
149199,101907,80665.3,2031.12,1.88852
124303,82670.5,83859.2,2396.03,1.88952
122164,72464,79699.9,2319.59,1.90657
136037,84737.2,78920.7,2497.04,1.91359
120672,81189.8,79987.6,2480.66,1.92262
107339,100699,84727.2,2315.95,1.93165
103678,120785,88314,4101.37,1.93265
117464,78778.6,80182,2437.89,1.93666
154325,125979,90693.2,4231.5,1.95271
101426,77278,83684.3,2292.29,1.95471
102954,84644.2,83030.2,2239.51,1.95471
83311.4,84283.2,82169.3,2460.64,1.96073
75575.9,46184.5,72632.7,2307.76,1.96675
142552,111569,82200.5,2344.16,1.97678
123559,119040,92656.8,4034.03,1.97879
121685,86456.9,81228.9,2274.09,1.98881
67511.1,70885.3,84829.9,2253.16,2.00185
135741,106687,89320.2,3932.11,2.01188
97590.9,80008.7,83820.1,2259.53,2.0169
127655,90514,83567.1,2300.48,2.02592
105803,96833.6,83713.7,2347.8,2.02793
114906,106077,90529.9,2458.82,2.02893
118720,88953.6,80346,2416.96,2.03094
120232,117503,90025.4,2999.36,2.05401
