"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
124359,103751,86019.5,3289.65,0.208946
132241,126714,89636.7,2277.73,0.23406
80920.1,61344.5,77547,2235.87,0.268214
107024,75052.8,78984.1,2260.44,0.269219
91374.2,93240.5,85418.9,2389.66,0.284287
96166.7,65997.4,82097.2,2237.69,0.297346
140621,149299,87910.5,2179.45,0.30036
98832,87413.1,79385.6,2224.04,0.304378
92221.2,83262.3,83182.3,2166.71,0.324469
132808,89421.7,82073,2184,0.329492
101022,91346.5,79868.8,2330.51,0.329492
121256,104564,86126.3,5000.45,0.358623
144863,179513,97280.2,4166.89,0.360633
89501.9,82484.6,90438.8,2240.42,0.362642
125434,90801.2,81715.2,3021.2,0.374696
158669,150225,95414.4,4312.49,0.375701
119903,166245,103759,2984.8,0.386751
106318,71625.7,79979.2,1957.41,0.391774
102582,72075.5,78632.7,2176.72,0.400814
146334,99473.8,82205.2,3132.22,0.402824
136280,86819.7,82447.9,3848.39,0.426933
142610,136553,99054.2,4280.64,0.427937
158767,114052,85236.9,4180.54,0.436978
110242,109657,89382,3086.72,0.438987
105066,143041,87726.7,4500.86,0.446019
101955,102063,96112.8,3780.14,0.474146
102895,62762.9,77614,2173.08,0.482183
111721,104153,88100.9,2315.04,0.482183
137526,82756,81123.3,2135.77,0.484192
96026.1,68485.8,78573.7,2115.75,0.550492
109751,103351,89333.8,4020.38,0.56556
113840,63931.6,75702.3,2442.44,0.569578
134313,131769,99031.2,4430.79,0.578619
120644,84049.9,78521.7,2244.06,0.607751
83843.9,107790,91954.8,3638.18,0.633869
96839.7,91407.9,92433.3,2336.88,0.656974
118917,100037,82433.9,3052.14,0.673047
145521,84442.5,75344.1,2210.39,0.679074
154593,205307,101213,2725.45,0.683092
159810,113010,84263.4,2370.55,0.685101
135956,121788,88334.6,4470.83,0.687111
55812.4,65242.1,91197.6,2120.3,0.691129
146437,123232,93600.3,4329.78,0.70017
118613,74226.1,78546.8,2362.36,0.702179
122351,91125.7,83114.3,2332.33,0.704188
181423,122074,89897.4,4220.58,0.704188
119085,78719.7,80503.3,2324.14,0.715238
136679,95404.4,80732.6,2289.56,0.716242
118480,86098.4,80621.6,2206.75,0.723274
84640.5,128920,106364,4412.59,0.724279
128722,119935,85119.9,4029.48,0.727292
121620,83061.4,89077.3,2235.87,0.756424
111135,130613,95562.8,4510.87,0.773502
148042,111349,97452,4447.17,0.779529
132942,117161,89066.8,3384.29,0.782543
83425.7,97389.7,89252.5,2251.34,0.790579
155095,115280,88871.4,3985.8,0.816697
136191,84862.5,79424.6,3000.27,0.828752
85132.5,113900,94984.6,2231.32,0.831765
138875,117913,87818.1,3100.37,0.860897
159813,137086,97320.8,4344.34,0.890029
90437.7,68531.4,79183.3,2247.7,0.894047
140416,157317,96325.4,4305.21,0.897061
133265,75022,78123.8,2281.37,0.906102
139712,86979,81226.8,3559.01,0.920166
102852,57831.9,76311.2,2228.59,0.934229
106335,102376,83428.7,4201.47,0.960347
84086,94520.4,92786,2712.71,0.967379
70537.1,59402.3,79905.3,2175.81,0.979434
127443,99321.9,86424.7,4023.11,0.992493
121370,134980,99314.3,4419.87,1.00254
103922,91826.2,84061,2362.36,1.03971
132676,90491.6,82150.7,2236.78,1.05076
122985,166583,99280.8,4111.38,1.05176
113263,90596.2,78309,2284.1,1.05678
103493,75121.6,84943.8,2187.64,1.06382
152325,81198.9,79763.9,2276.82,1.07687
108377,83539.5,81221.9,2223.13,1.08089
169957,126595,88684.5,3549.91,1.08491
83962.5,79249.2,79121.3,2216.76,1.09094
80117.8,81945.9,83605.6,2234.96,1.09496
103556,61320.4,76526.1,2284.1,1.09596
77643.5,106428,83480,3441.62,1.10701
125761,91443.6,84096,2453.36,1.13213
67149,70608.1,87051.1,2298.66,1.15222
88823.8,85637.7,84848,2184,1.17633
90615.9,90821.1,86277.9,2131.22,1.18336
179541,128060,86153.2,4577.3,1.18336
109654,73399.4,79066.1,2218.58,1.1934
88555.5,101641,90856.5,2380.56,1.25066
131922,116451,85769.4,4084.08,1.29285
124532,84692.4,79909,3083.99,1.29687
130835,126772,92949.6,4165.98,1.30893
126984,139532,95443.8,4504.5,1.31194
87680.7,81115.9,88893.5,2243.15,1.34107
136851,72260.6,77061.7,2303.21,1.34408
155614,148089,114074,4751.11,1.3471
114322,102108,88762,2267.72,1.3471
103806,91021.9,85330.7,2290.47,1.37924
111801,116362,89900.4,4209.66,1.38728
100713,60863.9,75730,2365.09,1.43449
136774,102429,83404.9,4022.2,1.44052
125123,101551,87741.8,3954.86,1.44655
107605,83114.5,89025,2161.25,1.4576
109390,106706,85726.6,3994.9,1.46865
100816,94673.9,86689.6,4474.47,1.47267
67920.7,95343.8,89607.9,2307.76,1.48573
105255,72804.3,80450.9,2352.35,1.49979
111608,114572,87748.6,2275.91,1.49979
157146,134189,93181,3996.72,1.50883
104757,120392,90226.4,4581.85,1.55002
123622,80765.6,79376.4,2376.92,1.55403
100571,82844,78259.6,2258.62,1.59824
122376,119444,80652.8,2093,1.6796
165597,137932,83199.9,3810.17,1.68563
128454,119268,97311.2,4406.22,1.69065
181365,214279,98176.5,4846.66,1.70874
181005,181050,93120.1,4259.71,1.71677
109410,84464.9,81854.5,2195.83,1.72179
