"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
146552,142450,92705.5,2595.32,0.204247
113002,99949.4,85502.8,2284.1,0.204247
188337,148297,94830.4,2446.08,0.211256
143605,117599,86714.3,2511.6,0.218264
67882.4,111494,91419.2,2345.07,0.22327
124900,194778,99987.1,4476.29,0.233282
135923,140098,100122,4214.21,0.247299
88279.3,112699,89596,2285.01,0.2483
199962,154700,96528.1,4418.05,0.255309
115227,74966.4,78908.5,2326.87,0.25631
171427,120245,98129,2524.34,0.257311
132138,137744,103304,4547.27,0.26432
156570,151254,112243,4667.39,0.273331
129706,159328,96340.7,2263.17,0.276334
117216,174890,117120,4569.11,0.277336
158488,171441,97241.6,4346.16,0.279338
98841.2,148295,103207,2426.06,0.292354
207010,171959,96816.4,4259.71,0.307372
157922,181849,98435.2,2469.74,0.318385
155078,168090,95997.8,4555.46,0.327396
197851,165234,95741.7,4396.21,0.337408
98392.5,105405,91636.4,2382.38,0.367445
158934,152852,98094.4,4592.77,0.369447
153623,89672.4,80610.8,2274.09,0.373452
94773.6,102040,93200.3,2517.97,0.376456
164208,170668,96613.9,4493.58,0.386468
201782,187197,99795.9,4444.44,0.387469
157352,158504,107026,4327.96,0.397481
111626,98468.7,85473.4,2394.21,0.419508
120204,82056.3,86017.5,4212.39,0.438531
98484.8,83732.1,80132.4,2212.21,0.464562
198632,192076,100523,4234.23,0.464562
131648,96636.9,82264.3,2386.93,0.47958
131980,121219,91070.9,4695.6,0.484586
110220,101702,88468.3,2415.14,0.494599
166092,186798,101561,4464.46,0.499605
183848,157512,87607,3053.05,0.505612
190720,166468,95172.8,4824.82,0.507614
85944.8,73085.6,81411.1,2323.23,0.510618
167938,185427,102562,4634.63,0.51262
101737,83947.9,79303.6,2373.28,0.515624
92674.2,140253,93056.8,2378.74,0.52063
154568,106618,87610.6,4185.09,0.521631
147383,174045,106802,2498.86,0.529641
159792,122213,87242.4,2642.64,0.532645
166877,123316,87154.9,4511.78,0.54566
90227.5,140912,95076.5,2456.09,0.570691
86919.6,106291,86997.2,2182.18,0.599726
103266,122320,88619,2336.88,0.606734
144251,90744.7,83001.3,4115.02,0.615745
199751,165634,92977.1,4477.2,0.622754
138970,126265,91849.2,2357.81,0.651789
118436,122805,89927.6,2346.89,0.653791
145457,140204,91871.5,4350.71,0.655794
114416,132187,101548,2247.7,0.659798
106829,96080.8,86805,2210.39,0.661801
