"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
97572.5,70307.6,82019.3,3625.44,0.21072
99540.6,53305.1,76143.8,2272.27,0.21373
67725.5,65387.4,84285.2,2228.59,0.215737
104677,70079.4,80295.2,2506.14,0.21674
99463.9,88343.5,88684.6,3118.57,0.224768
86181.2,120041,97860.7,2752.75,0.224768
76915.7,49948.6,74562.2,2182.18,0.229785
121370,87589.9,79529.7,2305.94,0.229785
102537,96364.7,83748,4085.9,0.229785
134404,64458.6,76106.4,2563.47,0.234802
65214.2,57149.6,80679,2224.04,0.24584
77185.5,68563,84585.4,2434.25,0.257881
72929.8,64089.3,82769.8,2817.36,0.258884
116576,113401,91557,3819.27,0.266912
78439.4,71740.2,86550,2205.84,0.272932
76756.7,58020.3,79817.4,2250.43,0.27795
84655.4,67503.9,78534.7,2438.8,0.301028
91692.2,65208.9,80387,2288.65,0.306046
90133.8,91812.1,92203.2,2647.19,0.321097
105607,97115,91283,4625.53,0.342169
82862.7,59629.7,81809.8,2873.78,0.348189
73528.3,95211.8,91295.9,2289.56,0.362237
119373,58549.9,76694.9,2341.43,0.370265
94297.2,107077,103413,3883.88,0.371268
96454.9,60954.4,76541.6,2469.74,0.379296
101612,93733.6,89436.2,2416.96,0.395351
80816.5,62401.1,85460,2316.86,0.405385
99573.9,72771.1,81135.2,3143.14,0.410402
64091.7,64242,83851.1,2426.97,0.412409
88908.3,90048.4,97185.7,4014.92,0.422443
135699,95306.4,85694.3,4352.53,0.423447
90287.1,64332.5,78987.1,2203.11,0.42445
81479.6,89029.1,91271.3,3652.74,0.426457
77047.1,77080.4,84783.1,2238.6,0.426457
85501.8,76927.7,90030.6,2893.8,0.429467
113290,93136.8,85370.4,3434.34,0.429467
92184.3,68416.9,79880.5,2455.18,0.435488
77964.4,124274,99733.5,3252.34,0.436491
109988,90443.4,85597.8,2238.6,0.440505
123749,112116,92457.6,4081.35,0.440505
82406.1,58382.2,77018.7,2378.74,0.441508
95196.8,168050,107152,2868.32,0.443515
99516.4,81761.6,79656.5,2254.98,0.443515
101401,121178,93154.2,2825.55,0.444519
125271,124791,89699.6,4323.41,0.445522
105504,82565.1,87708.3,2335.06,0.446525
85428.6,91310.8,91175.8,3588.13,0.446525
131789,107096,88017.8,4509.05,0.448532
139171,108968,84310.4,2531.62,0.452546
134375,106447,88765.6,4687.41,0.452546
100180,96177.9,85717,3224.13,0.453549
119646,107349,81996.5,2668.12,0.453549
141186,112873,92461.7,4515.42,0.454553
71014.2,82868.9,89995.9,2303.21,0.45656
92961.7,86183,88386.8,2401.49,0.457563
69842,97786.4,89731.5,2268.63,0.464587
126577,97843.7,83619.6,4089.54,0.489673
84139.3,71178.3,82728.7,2478.84,0.502717
102523,73550.4,77155.3,2616.25,0.506731
118974,74583,80622,3614.52,0.521783
141148,110959,89930.5,4795.7,0.530813
75642,63749,81997.5,2465.19,0.53583
91823.6,49351.8,78935.9,2202.2,0.536834
86323.2,91737.4,100060,4386.2,0.541851
146236,98101,86994.4,4147.78,0.548875
87491.9,96416.1,86964.1,2507.96,0.573961
105168,124727,96453.9,4546.36,0.576971
105507,110583,102532,4409.86,0.579981
