"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
120209,109549,85105.5,2485.21,0.20281
181837,119582,78889.3,2659.93,0.250765
144596,128919,94546.1,4623.71,0.289728
112627,118702,92633.7,2971.15,0.341679
87837.6,142998,102030,2090.27,0.406618
138486,101560,84857.7,2720.9,0.422603
98428.7,69714.2,75052,2360.54,0.442584
138415,144955,103257,2449.72,0.470558
85385.3,99500.4,87156.3,2403.31,0.477552
111066,79799.5,82709.8,2442.44,0.586449
82364.3,68125.6,83628.6,2272.27,0.622416
100337,74590.4,79002.5,2352.35,0.697345
112013,115425,101966,4509.05,0.716327
119402,85133.9,83845.6,4014.92,0.780267
104151,99676.4,93390.6,3331.51,0.799249
113675,79492.4,82416.3,3084.9,0.821229
119333,71183.3,80725.9,2397.85,0.84121
146371,85667.6,77939.8,2449.72,0.856196
69421,110911,104933,2389.66,0.860192
138882,140550,96536.9,4707.43,0.997064
130592,99687.1,85222.8,4478.11,1.01305
124310,136441,93104.1,3452.54,1.12694
75580.2,104126,91574,2244.97,1.24383
118106,112006,90449.5,2434.25,1.32276
134653,101584,86945.1,2386.02,1.39269
132964,94592.6,83325.1,2799.16,1.42067
156839,124725,90928,3980.34,1.46462
101952,110827,90096.1,2678.13,1.49759
104566,148453,109917,3754.66,1.51558
52640.8,104347,100901,2354.17,1.52856
134482,101718,82903.7,2828.28,1.53256
127725,80892.6,82276.1,2448.81,1.54355
121173,82273.8,83988.5,3407.95,1.56153
81126.7,67327.1,76479.8,2043.86,1.56253
126110,138670,97509.2,4390.75,1.56853
88204.7,78536.3,88543.6,2314.13,1.57652
46579.5,57780.4,88305.1,2360.54,1.58551
49369.1,61127.8,89210.2,2340.52,1.5985
127370,115676,90644.5,4090.45,1.61348
195454,132292,86217.8,4610.97,1.63147
107287,92711.8,82390.4,3841.11,1.64046
97932.4,109198,99507.9,3700.06,1.67643
106635,76508.6,82087.5,2426.06,1.68542
86390,76847.2,86590.2,2601.69,1.7064
88169.2,92893.6,85822.1,2383.29,1.72038
78890.9,78350.3,78416.1,2464.28,1.73038
211224,238281,104970,5065.97,1.73537
82367.8,69686,83608.4,2341.43,1.74836
102489,94164.3,89246.9,4417.14,1.76634
112531,79413.6,80285.8,2667.21,1.78432
122284,103926,87451.4,4171.44,1.79132
114071,100044,85923.6,2961.14,1.8083
114718,79610.3,81928,2163.98,1.8083
96258.3,54046.3,75659,2339.61,1.83328
79047.1,78026.6,85731.7,2198.56,1.84027
141608,115546,84379,2428.79,1.84027
105289,72791.8,81032.9,2557.1,1.84127
84774,95611.9,91231,2363.27,1.86225
78739,80055.2,87788.3,2319.59,1.87124
132498,111406,87902.5,4651.01,1.88423
50782,66681.4,81471.1,2401.49,1.90421
103534,88006.6,86805.2,3572.66,1.9182
137428,122878,88498.8,2977.52,1.93918
113693,110772,86573.6,4575.48,1.94218
168487,114092,85859,4042.22,1.94917
87730.4,84976.2,89145.4,2230.41,1.94917
114725,67859.1,75133.3,2069.34,1.95017
144492,73289,79947.2,3672.76,1.95117
115840,100642,85331.6,2396.03,1.95516
181178,119384,87441.8,4504.5,1.97714
92070,105740,96991.4,2490.67,1.99413
109645,136785,97742.2,4392.57,2.0231
72554.9,50164.4,79845.8,2283.19,2.05107
107892,70656.2,80967.4,2274.09,2.08304
140857,110246,84934.7,2478.84,2.09004
80209.4,89251.6,91785.1,2427.88,2.09503
106785,98496.9,83418.6,2261.35,2.10602
86057.7,86671.9,86451.6,2416.05,2.10702
83261.7,69735.8,79821.9,1931.02,2.132
123044,115326,90140.4,4572.75,2.15997
114145,76901.2,79524.6,2461.55,2.17895
112408,86671.1,87918.7,3960.32,2.18195
146350,101937,84716.4,2239.51,2.19194
87764.5,61112.9,76929.3,1820.91,2.20793
69276.8,135678,105160,2204.02,2.2369
53068.2,44580.1,84266.5,2167.62,2.24189
138089,94700.5,88481.8,2433.34,2.24889
90508,89493.9,88480,2286.83,2.25288
76934.9,64264.4,80428.4,2337.79,2.25388
107432,63860.2,77119.9,2588.95,2.25388
97972.2,58823.8,75557.1,2290.47,2.25588
173013,145262,98559.5,4293.38,2.25588
81040.8,49818.3,80188.9,2199.47,2.30683
103557,114582,97635.1,3361.54,2.30883
98283.9,83268.1,88990.2,2374.19,2.3408
128287,116923,94738.8,4265.17,2.3418
95373.6,96016.1,100482,4345.25,2.36078
113499,97904.3,91364.5,2361.45,2.36178
118077,95612.7,85672.3,2436.98,2.37077
144361,112198,82793.7,4426.24,2.37077
97819.5,74391.2,81352.7,2366.91,2.41573
75656.9,81621.4,84066.3,2394.21,2.41973
92060,64823.8,77883.2,2296.84,2.42772
126452,81979.1,84749.1,4373.46,2.48167
148700,126001,86201.1,2410.59,2.49166
157680,115089,85096.6,3488.03,2.49566
116162,98031.3,84512.8,3699.15,2.50065
77828.1,85066.7,86684.4,2313.22,2.50665
131526,97153.2,87571.1,4366.18,2.50864
114108,97287.6,92079.2,4308.85,2.51264
60541,71463,84205,1923.74,2.51664
117751,82476.3,79779.9,2321.41,2.52663
129479,94240.7,81162.7,2340.52,2.53362
74657.9,53261.9,76915.4,2294.11,2.53762
73093.1,63939,82540,2338.7,2.56359
97729.4,91663.5,92519.1,2345.07,2.58257
109748,85065.9,79428.9,2433.34,2.59257
95435.4,58349,77455.1,2215.85,2.60455
79228.2,92010.5,98860.5,3811.08,2.62054
145546,129037,92069.2,4451.72,2.63153
151591,120974,91885.6,4380.74,2.64252
122015,51539.7,77275.3,1972.88,2.64452
95580.9,77566,80596.2,2509.78,2.64452
82479.3,88999.2,90336.3,2568.93,2.68148
154370,100368,87826.8,4681.95,2.68548
99945.3,98664.6,92152.8,2436.07,2.68748
112805,70201.4,79868,2323.23,2.70746
79693.9,48872.1,76691.8,2308.67,2.75242
122729,104110,93811,4577.3,2.76141
134933,89239.1,80917.2,4335.24,2.80237
99063.5,128084,100069,2555.28,2.80337
119386,164575,108261,2277.73,2.81536
111310,78646.6,80294.5,2512.51,2.82135
184200,111261,87049.1,4084.99,2.82435
97549.7,75440.4,82031.9,2258.62,2.82735
110634,93302.8,88516.1,2427.88,2.8733
91395.5,74079.2,86522.3,4317.95,2.91027
131822,99787.6,84413.4,3921.19,2.91826
141656,115704,90446,4819.36,2.91926
119612,95900.7,90642.2,4344.34,2.93025
123737,120857,108610,2382.38,2.93225
133915,125413,95162.2,4771.13,2.95622
96759.5,117713,99200.8,3350.62,2.96322
108476,103717,85491.6,2449.72,2.97021
176497,181744,95771.3,4618.25,2.9782
98998.1,80495.9,86354.2,2452.45,2.9822
69350,62533,86110.4,2396.03,3.01717
91981.9,91598,84204.9,2571.66,3.02716
104151,67006.7,77772.6,2409.68,3.03015
142209,189188,98642.8,3657.29,3.05913
132246,111035,87164.8,2439.71,3.06512
106511,87107.7,82407.4,4046.77,3.06612
101950,89334.6,87068,2518.88,3.09609
84101.6,79029.3,83328.2,2407.86,3.09809
100715,94341.1,93919.8,2886.52,3.10409
108420,89696.4,84695.1,2368.73,3.10608
111157,126140,90577.3,2460.64,3.12007
116832,82852.3,82206.3,2329.6,3.12407
112160,70042.9,81500.1,2399.67,3.13106
160704,146133,94586.5,4496.31,3.14005
76777.3,81756.7,92406.5,2594.41,3.16003
149319,135644,95651.2,4523.61,3.17502
94160.9,78714.7,81568.7,2283.19,3.17602
80258.4,101638,103415,2419.69,3.18101
64280.6,110994,100351,2642.64,3.18901
103370,74592.1,85589.9,2337.79,3.18901
78519.6,93013.9,97897.2,2416.05,3.193
129692,105970,86454.2,3801.07,3.20499
156625,118290,90325.2,4697.42,3.20999
105790,73757.1,77746.7,2518.88,3.25794
90446.2,94100.4,85026.4,2408.77,3.27792
145755,121451,88597.1,4556.37,3.3019
103874,67299.7,77987,2443.35,3.31289
99785.5,120620,94634.8,2467.92,3.31289
144194,132126,96111.9,3221.4,3.35085
80545.9,87306,88036.8,2337.79,3.36384
76940.6,83493.9,93473.6,2642.64,3.36484
134594,94074.7,77354.1,4155.97,3.37283
86808.9,115285,90163.9,2331.42,3.37383
168696,141323,89083.7,2489.76,3.38682
68074.8,72312.1,91154.8,2282.28,3.41979
73989.1,82716.1,97092.8,3040.31,3.42678
79614.4,80425.3,84581.1,2290.47,3.43977
114556,119064,93719.6,2335.97,3.46674
126286,98130.1,89996.4,2808.26,3.47374
112881,158980,98779.9,4459.91,3.49672
93859.9,89342.9,86883.6,2364.18,3.5117
112115,65546.8,78133,2352.35,3.55766
103956,105424,98020.5,2767.31,3.57065
116343,70564.9,77460.5,2394.21,3.57764
94456.3,93494.5,98391.9,2199.47,3.6156
159031,135445,91383.5,4212.39,3.6166
120716,169073,105986,3709.16,3.6246
94633.8,96875.9,86357.9,2418.78,3.64258
92892.8,79330.6,81114.1,2345.98,3.64358
74737.4,54869.6,77908.3,2389.66,3.64458
104545,76989.1,78260.9,2022.93,3.65257
101602,66424.9,79557.4,2296.84,3.66756
145127,79075.8,78649.7,4337.06,3.67555
103427,79436,82234.2,2394.21,3.67655
151803,106752,83240.4,2503.41,3.69353
80206.6,78165.3,85402.9,2335.97,3.69853
120467,69832.9,76402.2,2385.11,3.71251
82225.8,60067.1,83100.6,2426.06,3.71451
127061,116872,90752.7,2588.95,3.74448
142517,93033.9,92109.1,4177.81,3.76047
104432,102843,86708.1,3966.69,3.77446
90953.8,75263.6,79932.5,2339.61,3.77545
160216,121939,86492.9,4785.69,3.78944
94873.8,65600.7,81648.6,2426.06,3.81642
151706,99126.1,89158.1,4522.7,3.84639
148670,112782,86023.2,2868.32,3.84939
112114,88932.8,81402,2507.96,3.86137
90703.9,95596.1,89205.4,2452.45,3.87836
160591,96908.3,79967.1,2634.45,3.88935
108196,136093,99375.2,4879.42,3.89234
113179,62380.3,78836.7,2398.76,3.92831
102220,129150,107972,2698.15,3.9353
118079,106233,88522.8,2486.12,3.9353
128015,74293.3,77325.6,2477.93,3.9403
90996.4,80290.9,87384.5,2342.34,3.96028
128269,145477,100622,4560.01,3.96228
67531.6,55141.9,76138.9,2278.64,3.97227
112490,83690.6,86703,2430.61,3.98626
90094,125271,107646,4732,4.00124
120371,68503.2,88355.4,1992.9,4.01723
124183,75120.8,79528.3,4529.98,4.07617
78851.2,63290,82870.9,2316.86,4.09515
91160.4,108551,93838.4,2501.59,4.10714
102173,84531.4,81159.2,2492.49,4.14011
84279.1,122041,101390,3966.69,4.16709
95951.5,70520.1,79677.4,2465.19,4.17208
71009.9,60907.9,79524.6,2342.34,4.17808
109700,78692.3,82191.4,2357.81,4.19506
127315,121181,89717.5,3335.15,4.22803
96344.9,107711,92581,2495.22,4.27099
106876,72774.4,78923.4,2099.37,4.29996
97271.4,78225.8,79657.7,2460.64,4.29996
159952,111795,92059,4492.67,4.3619
133412,84107.2,79720.7,2496.13,4.38089
58272.5,67357,86012,2354.17,4.39787
91836.4,106625,95929.4,3662.75,4.40087
133219,130716,95908,4267.9,4.40287
89477.8,109344,86663.9,2315.04,4.41086
141321,145164,97151.3,3371.55,4.44083
103120,120774,97500,2860.13,4.44483
102119,150173,108320,3979.43,4.45881
87122,81330.9,85617.2,2377.83,4.48379
125329,86822.1,83037.5,2287.74,4.49478
101821,60069.6,80586.3,2230.41,4.50577
106444,80366.4,81442.6,2517.06,4.53774
96391,73053.3,82020.5,2396.94,4.54573
78826.3,76536.8,85704,2279.55,4.57171
108172,88253.9,82364.6,2432.43,4.5837
129858,145020,87648.1,2504.32,4.58469
119491,91528.3,85257.8,2273.18,4.58569
88838.8,78448.3,85113.3,2492.49,4.58969
105467,95390.2,90888.5,3307.85,4.59768
98726.9,80627.9,82386.6,2346.89,4.63765
92039.4,57243.4,79225.9,2434.25,4.64164
93380.6,99887.2,91978.6,2426.06,4.64664
89254.1,77492.9,84347.7,2418.78,4.65962
153229,114992,87603,4172.35,4.67361
148845,137505,89637.7,3650.92,4.73355
72330.5,80178.8,88721.2,2458.82,4.74754
123460,66215.7,75872.3,2536.17,4.77052
151239,111320,86830.9,4593.68,4.78651
115339,80299.2,81968.9,2522.52,4.80948
57728,73858.4,80235.8,2428.79,4.82946
170038,136177,87706.8,2562.56,4.84445
107788,62789.5,76903.9,2472.47,4.87043
101827,88164.3,84406.1,2423.33,4.87143
103825,64038.6,75927.9,2306.85,4.88242
138266,157225,97602.7,4067.7,4.8934
65671.4,59533.4,83836.5,2250.43,4.90839
157440,112138,87731.3,4303.39,4.91139
69842.7,70996.5,84771.1,2386.93,4.91838
127451,132858,97342.4,3813.81,4.91938
141547,106216,87197.4,4087.72,4.92138
80531,105459,87432.4,2305.94,4.92338
97386.4,107378,87336.3,2495.22,4.94236
141046,114870,92933.6,4865.77,4.96434
93317.4,55153.5,76629.6,2510.69,4.97133
127799,98937.7,86486.5,2419.69,4.98232
97778.4,88890.5,87331.4,2436.07,4.98832
79746.5,79854.3,81686.6,2191.28,4.99731
165054,165934,96387.9,4725.63,5.0083
115462,74848.6,79256.7,2462.46,5.01529
109464,75689.4,81229.8,2424.24,5.01929
133574,103694,90718.4,2616.25,5.02029
99469.6,98914.4,84589.8,2453.36,5.02728
97776.2,66527.8,80753.6,2376.92,5.03028
170654,111861,87448.6,4256.07,5.04726
88253,70252.9,83175.4,2270.45,5.04826
112732,71796.7,82539.8,2458.82,5.05026
135578,122316,88323.1,2523.43,5.05126
102816,100305,89454.5,2480.66,5.05525
129959,102326,91559.7,3850.21,5.06824
125946,104667,85114.5,2524.34,5.08223
87739.7,96280.8,85846.1,2198.56,5.09022
106869,104432,95324,2354.17,5.09422
111532,86768.2,88011.8,4150.51,5.10321
124891,114983,91173,2436.98,5.1132
116352,124307,97285.1,3085.81,5.12419
60300.3,68028.5,89765.9,1889.16,5.13518
132614,104901,94117.4,3461.64,5.15916
110007,124147,96429.2,3416.14,5.16115
83214.8,103289,96620.2,3276,5.16715
122963,89519.6,85518.8,4217.85,5.16915
115687,83978.6,80724.3,2588.04,5.17015
135303,121518,94148,2326.87,5.18014
103512,94288.8,90031.5,3642.73,5.18813
87932.8,95823.5,89658.9,2296.84,5.19013
88277.1,83960.3,86288.1,2325.05,5.20411
142190,128325,89570.7,3505.32,5.20811
128976,98467,82094.7,2506.14,5.2171
120866,72659,80738.3,2366,5.2231
117872,79790.4,77420.6,2294.11,5.23009
91567.3,73822.7,82557.7,2427.88,5.23009
176559,153886,96464.6,4603.69,5.24707
107859,69261.8,79190.9,2467.01,5.25806
112791,122629,99065.9,2400.58,5.26206
216684,133462,91629.9,4286.1,5.26805
110893,123916,101545,3989.44,5.27205
112159,63967.3,77593.8,2442.44,5.28803
147881,110261,85531,4807.53,5.329
110875,94607.5,88547.7,4543.63,5.33199
77551.9,78621.8,73870.7,2516.15,5.35098
111333,90501.5,87652.7,4052.23,5.37096
77511.4,60093.7,82195.2,2356.9,5.37395
133870,63231.9,76229.1,2354.17,5.37995
78459.3,50646.6,77592.5,2127.58,5.39294
71056.1,63304.1,81915.6,2331.42,5.42291
132108,109272,90031,4404.4,5.4339
158929,128795,98406.6,4482.66,5.4359
79876.4,41028.6,72446.4,1839.11,5.44888
93696.6,127622,95956,2564.38,5.45688
111969,115188,88273.5,4137.77,5.47886
80118.5,89435,90236.3,4631.9,5.48585
135266,95403.5,85721.6,4654.65,5.48585
184425,145436,96774.2,4090.45,5.50583
130884,86198,79838.8,2441.53,5.50983
79570.4,87672.9,92885.8,2982.98,5.56477
90611.6,72540.3,81612.4,2444.26,5.57477
86940.9,88633.2,86208.9,2468.83,5.57576
98836.3,72867.4,78529.1,2309.58,5.62072
82119.3,81584.9,81239,2376.01,5.62172
