"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
165544,145690,98930.4,3847.41,0.0283579
136441,201624,108811,3486.57,0.0303834
138252,122707,94252.8,2910.9,0.0334218
119387,105691,83732.3,2644.92,0.0354473
103895,94117.8,88821.3,2031.12,0.0354473
129694,120305,99289.7,1967.88,0.041524
122651,59413.2,77950.5,1873.02,0.041524
115027,88757.8,79622.6,2007.87,0.0435496
87947.3,69889.7,81630.5,3185.25,0.0465879
133761,70552.4,82002.7,1975.32,0.0486135
146029,123724,91215.7,3706.05,0.0567158
209225,139238,98157.6,2581.68,0.0587413
193896,171667,106485,3952.5,0.0607669
132141,76251.8,82109.1,1895.34,0.0658308
162595,113749,84989.5,3694.89,0.0678563
74563.9,96857,101505,3552.6,0.0688691
167010,139810,96716.8,4001.79,0.0708947
93318.5,127575,100398,2069.25,0.0729203
110891,132574,95881.1,1961.37,0.0749458
153809,143399,96735.9,2279.43,0.0749458
118819,136263,84701.3,2190.15,0.0749458
143986,99186.4,87392.8,2936.94,0.0759586
137046,119398,90569.1,2404.98,0.0759586
216546,135356,89141,4291.02,0.0769714
115181,87742.2,83408.6,2066.46,0.0779842
99409,97724.8,88756.5,2177.13,0.0810225
188583,210937,110094,3972.96,0.0820353
104126,106000,98967.8,3135.03,0.0850736
166460,170585,116998,2995.53,0.0850736
129361,81604.3,84980.9,2624.46,0.0850736
91262.9,88441.9,87486.1,1926.96,0.0850736
131823,101175,93161.5,2059.95,0.0860864
167406,142279,96793.5,2086.92,0.0860864
161570,137955,93782.5,3771.15,0.0860864
234054,205312,99046.2,3155.49,0.0860864
120938,85107.1,83915,3314.52,0.088112
154927,132208,96128.1,3903.21,0.088112
117819,105029,86390,1906.5,0.0891248
120794,105868,99637.3,2435.67,0.0911503
181488,115396,91256.2,1990.2,0.0911503
146935,102750,82025.5,1906.5,0.0921631
117528,81251.5,85576.3,2015.31,0.0921631
146483,111034,85372.3,2846.73,0.0931759
106122,126358,81268.2,1874.88,0.0931759
119945,101388,91100,2124.12,0.0931759
144719,136749,89849.2,2018.1,0.0941887
140910,116805,89456.3,2007.87,0.0962142
101925,143385,110400,3712.56,0.0962142
140905,143063,94396.8,2664.45,0.0962142
195682,151517,95979.9,3634.44,0.097227
156178,113640,89595.4,2264.55,0.0982398
86020.6,96811.7,93457.6,2099.01,0.0992526
84249.4,39201.1,74961.6,1803.27,0.105329
149746,134750,97506.8,2773.26,0.140777
125043,104539,87648.7,3391.71,0.142802
136529,67557,79846.6,2905.32,0.145841
156546,143889,99558.1,3883.68,0.169134
150153,111559,89293.8,3617.7,0.170147
161107,135863,88046.2,2342.67,0.173186
149214,96217.8,88776.8,2121.33,0.177237
144667,123055,92913.6,2925.78,0.180275
156897,104273,84361,3173.16,0.186352
128383,76813.8,77558.2,2332.44,0.202556
105589,92559.6,86351,2552.85,0.215722
138742,77827.7,79495.6,3194.55,0.221799
245442,208106,103654,2036.7,0.222812
128483,88853.5,84786,2002.29,0.224837
137277,82251.1,84016.4,1979.97,0.22585
195618,115751,89964.1,3763.71,0.226863
161595,111758,93922.4,2146.44,0.227876
137006,127299,94604.5,3735.81,0.228889
119346,150465,98727.2,3137.82,0.228889
150273,172615,95962.1,2154.81,0.228889
118999,126601,102224,2060.88,0.23294
108492,105410,86503.2,1956.72,0.233952
158820,108018,92367.9,2167.83,0.234965
112048,75587.4,79037.8,1921.38,0.235978
131694,152271,87468.8,3453.09,0.238004
87890.4,88525.9,86077.7,2088.78,0.248131
144217,91249.2,85143.1,1951.14,0.25117
93259.4,125241,98845.4,1966.02,0.254208
130736,90625.1,83726.3,1939.98,0.255221
200288,124104,86066.5,3826.02,0.260285
160854,130619,85097.9,2176.2,0.28763
142294,106606,88325.4,3227.1,0.290668
125816,147276,111891,3822.3,0.291681
119745,78600.5,83654,1892.55,0.292694
154365,104268,87789.1,2311.98,0.310924
118827,91827.1,87758.9,2691.42,0.329154
141263,122214,94835.5,2388.24,0.329154
136934,86070.6,83447.6,1949.28,0.332192
109916,85970.6,86477.4,1997.64,0.332192
152483,94988.9,82601.6,2015.31,0.336243
151410,99540.8,88644.3,2416.14,0.339282
136956,92939.3,87340.6,3008.55,0.341307
93371,75496.7,82226.8,2062.74,0.34232
198111,181390,92214.9,1983.69,0.344346
58695.1,62204.5,87464.6,1921.38,0.345358
94109,110108,89474.6,1845.12,0.346371
150360,84779.5,85325,1833.03,0.355486
89107.9,86571.2,87858.2,2068.32,0.356499
122676,112126,93956.8,2610.51,0.359537
182896,132096,90492.3,2637.48,0.36055
168892,145902,106069,3083.88,0.36055
102594,117373,90189.5,1989.27,0.361563
136889,114452,88011.6,1982.76,0.361563
200354,118865,84004.9,3627.93,0.361563
133134,106636,89911.1,2141.79,0.362576
143898,101413,80868,1950.21,0.363589
157209,101527,90027.3,3313.59,0.364601
176453,95392.1,87429.1,2536.11,0.365614
109008,122412,94414.7,2049.72,0.366627
214608,137385,86833.1,2819.76,0.366627
146372,90699.8,89864.8,2022.75,0.36764
154401,131083,94523.2,3321.03,0.368652
139373,102813,93120.6,2869.05,0.368652
117469,123288,92513.3,2102.73,0.369665
139901,125719,87098.6,2491.47,0.370678
216822,140597,86345.9,3999.93,0.371691
114920,134664,101960,1978.11,0.371691
