"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
89408.2,70404.8,78428.8,2279.55,0.200859
50454,46074.1,75934,2125.76,0.204876
113885,74905,81647.5,3053.05,0.213915
156187,114819,86180.6,4490.85,0.221949
101022,92925.1,84899.7,2215.85,0.222954
118020,59909.4,78573.2,2506.14,0.242035
185669,131416,87612.2,4402.58,0.243039
94118.3,63704.2,80194.3,2270.45,0.266138
78780.2,58152.3,74234.8,1870.96,0.266138
70276.5,57253.4,83980.4,2233.14,0.268147
102310,137583,98822.4,4459.91,0.280198
101073,82225.6,89171.7,2936.57,0.296267
128984,116092,91041.1,2235.87,0.314344
143649,86230.4,82277,3026.66,0.326396
80457.2,80467.7,83811.9,2265.9,0.3274
92576.9,102650,97918.4,4333.42,0.328405
137025,126792,95972.3,3382.47,0.330413
90899.9,119589,93499.1,4479.93,0.333426
103999,91453.5,83258.1,2299.57,0.342465
93732.1,78522.1,83885.3,2308.67,0.346482
78238.4,65410.6,84997.3,2335.97,0.35552
87633.9,69761.5,82040.8,2349.62,0.357529
84459.5,70667.9,80883.2,2358.72,0.371589
126747,129609,105612,4240.6,0.374602
131860,99981,84062.7,4406.22,0.379624
58718.4,104473,92922.8,2278.64,0.387658
106824,108260,90029.3,3781.05,0.394688
91971.3,70182.3,80992.2,2259.53,0.403727
191408,160863,91499,4266.08,0.412765
118245,95013.4,82840.6,3605.42,0.415778
108952,154108,87470.5,4358.9,0.418791
65467,43603.2,74982.4,3685.5,0.423813
119380,95323,84975.9,3145.87,0.459967
87760.3,105144,102034,3414.32,0.473023
72473.3,63019.4,86979.3,2440.62,0.476036
200452,192473,111252,4145.05,0.486079
193682,149180,90436.7,4125.94,0.487083
60075.2,47046.1,75061.1,2222.22,0.4911
132542,93629,82423.1,2284.1,0.494113
82747.7,48311.8,76109.7,1886.43,0.500139
64996.2,59564.9,73466.6,2155.79,0.511186
65624.6,68726.5,87127.6,2151.24,0.513195
130369,112948,83415.9,2282.28,0.515203
101619,80153.9,82017.4,2417.87,0.519221
75258.6,78563.6,84687.5,2355.08,0.523238
110343,62803.6,78103.5,2315.95,0.526251
135855,124739,86034.4,3205.93,0.536294
156568,135014,90179.3,4501.77,0.536294
114762,99336.9,95258.3,2436.98,0.555375
164719,140199,90169.2,4602.78,0.560397
175409,141798,88922.8,4296.11,0.572448
78811.4,62476.6,80398.7,3484.39,0.574457
98435.1,66512.9,78140.5,2275,0.574457
79505.1,92970,101028,2851.94,0.581487
104425,78848.3,82054.9,2437.89,0.586508
101835,75856.2,83599.2,3785.6,0.592534
118164,129649,96230.8,3867.5,0.595547
122104,83308.8,81288.2,2439.71,0.604586
84204.6,74552.3,86202.2,2305.94,0.611616
72180,80029.4,90562,2138.5,0.624672
160882,124925,92732.6,4490.85,0.635719
106986,78015.9,79060.6,2522.52,0.644757
95897.6,76412.3,77243.2,2365.09,0.661831
82980.5,68859.3,79938.4,2252.25,0.669865
151870,139838,93408.4,4460.82,0.682921
90355.3,82913.7,86964.9,2238.6,0.686938
103927,131935,92774.6,2452.45,0.687942
120314,102132,87938.4,2340.52,0.687942
132654,93817.4,84430.8,3317.86,0.687942
86079.7,67801.9,79509.4,2366.91,0.693968
89323,68520.6,80226,2212.21,0.702002
129914,104011,87297.4,4519.97,0.707024
74114.1,42877,72433.5,1918.28,0.710037
105550,81681.1,80777.7,2398.76,0.725101
90907,108581,90259.1,2492.49,0.736148
129948,125386,93407.8,2860.13,0.742174
117840,127291,91252.9,2394.21,0.743178
103011,113106,85254.1,3924.83,0.747196
97616.5,67440,78331,2231.32,0.751213
79308.4,66753.6,79607.7,2344.16,0.754226
88571.1,80236.9,90988.5,2230.41,0.768286
103690,119765,85505.7,4698.33,0.781342
118060,149801,98849.6,3938.48,0.805445
61527.9,77955.3,87934,2315.95,0.811471
81617.3,70239.6,84044.9,2261.35,0.817496
121618,103292,88112.5,2860.13,0.820509
80703.6,87687,94400.9,3215.94,0.822518
159315,115206,87101,4687.41,0.826535
100122,79794.5,88602.6,2406.95,0.835574
105674,112916,95591.7,4559.1,0.837582
135011,122913,85693.9,2373.28,0.841599
99757.1,105261,86647.2,4243.33,0.844612
97806.8,76398.2,86231,2409.68,0.845616
176831,99323.6,81744,4269.72,0.848629
98075.8,54931.9,75900.1,2386.93,0.855659
99228.9,75337.4,80290.7,2328.69,0.858672
101920,90416,87684,2255.89,0.86269
107713,100860,95362.5,2530.71,0.868715
129393,77885.5,79767.3,2477.93,0.879763
46367.3,42369,78691.1,2143.05,0.882775
107720,62933.1,78039.4,2211.3,0.891814
138235,92164,82616.1,2823.73,0.899848
150573,122776,88061.4,3934.84,0.909891
104659,71800.8,79407.6,2349.62,0.919934
115789,124655,91015.9,2364.18,0.926964
133636,66092.1,78238,2315.95,0.927969
96784.4,119171,80830.6,4075.89,0.93299
88978.6,79280.8,85881.5,2311.4,0.934999
146267,113320,84452.9,2325.05,0.94002
182777,170963,93357.5,4486.3,0.960106
174932,112293,82165.6,4422.6,0.960106
137210,120298,91263.9,4584.58,0.972158
102282,67479,78347.1,2376.92,0.980192
129068,81872.9,78596.4,2523.43,0.982201
110791,128317,101910,2625.35,0.992244
127006,83247.3,81746.8,2348.71,1.00831
82950,91580.5,87985.2,2360.54,1.02237
129614,126951,98835.3,4234.23,1.02338
111213,64777.3,79351.9,2162.16,1.02739
112721,103679,88201,4111.38,1.0284
124249,81168.2,85639.9,2609.88,1.0284
103865,116764,93393.3,2427.88,1.03041
157640,119674,90954.2,4243.33,1.05652
100690,107756,88613.4,2267.72,1.06355
173426,146962,91414.3,4264.26,1.06455
132032,160518,114401,4924.01,1.07861
78199.4,95099.7,95886.9,2287.74,1.08163
140139,70658.7,78757.3,3388.84,1.10171
124947,111035,93481.5,2258.62,1.11477
125236,162746,98506.1,4971.33,1.15293
130478,171998,94317.6,4401.67,1.15594
103831,94371.8,90093.7,3904.81,1.17302
94559.2,77136,81155.7,2358.72,1.17503
94062.2,68555.5,87545.9,2378.74,1.18005
119106,112688,97197.2,3583.58,1.19109
90945.3,64373.1,77121.2,2240.42,1.19511
107300,90231,90063.3,2427.88,1.20114
125937,69713.4,78508.7,2367.82,1.20616
54838.3,59896.9,83693.8,2479.75,1.20716
125652,120051,91307.3,3937.57,1.21018
94985.9,74240.2,79392.4,2364.18,1.25035
135046,130827,94866.9,4008.55,1.2624
93759.8,111018,91598.8,2397.85,1.27144
124702,124602,97101.2,4510.87,1.27345
117767,67026.6,78465.5,2376.01,1.27545
195922,134379,88827.3,4215.12,1.27947
84936.6,86942.5,92645.2,3097.64,1.28148
127826,120577,91036.6,4468.1,1.2855
146555,167697,96079.2,2366,1.29353
88515.7,71820.7,81687.7,2403.31,1.29454
63816.2,76824,94421.4,4117.75,1.29454
92842.4,143966,100561,4351.62,1.31864
