"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
124514,99691.2,90129,2075.76,0.00403315
187051,124648,83565.1,1935.33,0.0302486
102534,95277.8,87554.6,2652.36,0.0373066
131551,127596,90089.8,4206.39,0.0383149
115675,131915,93573.9,2017.17,0.0443646
103284,117058,92570.8,1877.67,0.0463812
78825.6,102798,92332.4,1993.92,0.0463812
96953,95797.8,98662.7,1872.09,0.0494061
106479,111360,94323.9,2355.69,0.0514226
203139,87587.6,78250.5,1887.9,0.0534392
82088.6,93512.2,94591.8,1979.97,0.0917541
128526,98645.4,83654.6,1995.78,0.094779
143622,86448.6,81842.9,1824.66,0.0988121
117530,114883,84149.2,1981.83,0.0988121
127692,76985.2,89087.6,1863.72,0.0998204
145374,151921,98210.4,3821.37,0.0998204
123276,70717.9,82257.8,1924.17,0.100829
160591,133032,95166.7,3608.4,0.104862
162409,123401,92966.1,3596.31,0.132086
169518,123840,83634.2,2078.55,0.133094
177143,176049,98261.2,3966.45,0.144185
145104,160476,115763,3696.75,0.149226
128452,72788.5,79381.4,1887.9,0.150235
38271.6,85666.6,94742.4,1896.27,0.150235
69244.6,97872.6,96561.3,1947.42,0.156284
157486,144049,91735.4,3433.56,0.162334
188944,139889,86880.7,2090.64,0.166367
212724,225243,99616.4,3678.15,0.166367
153891,70360.1,80002.8,1813.5,0.166367
161663,181159,104965,3305.22,0.166367
115515,86547.7,81988.9,1989.27,0.1704
169499,124748,90436.5,2063.67,0.171409
108155,67666.2,81678.5,1881.39,0.175442
116482,58882.3,79412.9,1857.21,0.17645
153074,154904,109488,3669.78,0.187541
211977,194310,105086,4018.53,0.190566
236381,153007,93146.1,3402.87,0.193591
143408,109034,82518.8,2029.26,0.193591
83327.8,74196.4,88544.9,1988.34,0.194599
198492,145604,86404.9,2073.9,0.194599
143828,121146,92992.3,1957.65,0.196616
77269.7,136289,103629,1821.87,0.200649
210437,189296,101584,3783.24,0.205691
79973.3,104142,93170.5,1865.58,0.212749
145235,119881,86712.1,2063.67,0.212749
71406,107471,104648,3971.1,0.214765
168212,141018,97906.9,3752.55,0.214765
233404,182018,101115,3203.85,0.219807
152750,117088,95710,2086.92,0.224848
104250,125660,90767.5,2026.47,0.232914
164362,138360,94602.4,3792.54,0.235939
149785,112856,91081.7,2100.87,0.270221
118538,119323,94260.5,2006.01,0.272237
151606,81301.1,82808.5,2012.52,0.272237
136743,178119,103534,3693.96,0.293411
176833,104850,86333.8,2035.77,0.293411
143860,90432.7,80485.1,2099.01,0.29442
161991,159071,107676,3852.06,0.300469
125754,77811.7,87148.1,1958.58,0.302486
132838,78667.7,80363.6,1986.48,0.304503
123875,93979.2,84998.9,2065.53,0.305511
156995,97194.7,85288.3,3742.32,0.305511
140322,96031.3,84414.3,2085.99,0.306519
