"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
107239,130219,99312.4,2622.62,0.213999
97059.8,51351.3,76258.3,2328.69,0.221032
93038.4,49068.8,77565.1,1899.17,0.232084
73985.5,51733.9,85069.2,2295.02,0.272272
74408,62852.6,83580.7,2194.92,0.337576
101522,63075.8,80251.2,2231.32,0.355661
97346,65400.7,82368,2278.64,0.355661
130746,89776.9,84707.6,3642.73,0.358675
123265,112922,90269.5,2357.81,0.35968
108993,69695.1,79832.5,2184,0.360684
78337.1,60590.8,81794.6,2163.98,0.360684
73277,48735.9,76840.6,2313.22,0.361689
130999,102079,86600.2,4470.83,0.361689
101688,76228.9,91253,3731,0.361689
111760,89095.5,89156.7,4632.81,0.362694
110193,125115,102278,2335.97,0.363699
106664,77676.4,80076.1,2133.95,0.368722
95663.3,85557.2,86154.1,2402.4,0.373745
60472.8,106030,89709.2,3293.29,0.37475
106271,71698.7,78509.1,2994.81,0.37475
68542.7,50488.1,78320,2246.79,0.37475
118517,82636.5,86179,4264.26,0.381783
118862,91454.4,86492.1,3132.22,0.381783
94544.3,76374.9,83798.9,2390.57,0.382788
104271,90592.8,90425.9,2401.49,0.383792
82896.8,99340.2,94197.4,3294.2,0.383792
141208,93293.7,81436.6,4577.3,0.385802
140232,69639.5,73885.3,2434.25,0.386806
69022.6,70600.6,85477.2,2194.01,0.422975
96632.4,64556.6,75676.7,2206.75,0.438046
77578.9,92559.9,92786.5,2503.41,0.451107
71320.2,69346.5,89458.9,2318.68,0.474215
74996.6,69387.2,86308.9,2386.02,0.479238
102059,59003,80651.2,2461.55,0.479238
72366.8,84288.2,79074.5,2412.41,0.481247
87675.1,96759.7,98762.5,4211.48,0.481247
86938.8,68319,79740.5,2052.05,0.49029
90250.2,47866.9,74927.9,2454.27,0.502346
148031,115271,88605.5,4379.83,0.514402
156192,93460.5,85313.9,4145.96,0.521435
61641.5,53006.3,80558,2286.83,0.529473
70766.4,55667.3,79504.2,3033.03,0.533491
89635.4,61078.9,77642.6,2405.13,0.548562
79833.1,84886.6,90401.5,3321.5,0.556599
85037.4,87503.6,81766.8,2385.11,0.556599
139357,94506.3,82430.3,3453.45,0.57167
79602.4,49268.8,75984.4,2506.14,0.584731
103263,82964.3,84935.5,3400.67,0.605829
51513.3,38722.8,74987.8,2052.96,0.608843
86963.6,47376.4,76463.1,2199.47,0.617886
113619,94498,84078,4573.66,0.617886
141159,92110.1,84950.9,4261.53,0.624918
117220,99360.1,91544.7,4362.54,0.632956
83838.2,86944.2,88422.9,2117.57,0.640993
93635.5,80886,83193.8,2612.61,0.641998
93570.2,86256.1,86364.1,2688.14,0.656064
93151.3,70457,81598.1,2203.11,0.659078
130464,98584.1,83730.4,4201.47,0.660083
81651.4,90540.5,100160,2320.5,0.664101
71957.1,71200.7,87995.2,2288.65,0.666111
96676.4,88141.9,88117.6,3343.34,0.67013
84053.3,56147,76617.9,2109.38,0.675153
110191,68055.9,78128.3,2161.25,0.676158
105910,82286.2,85109.5,3622.71,0.689219
110602,74037.7,80576.1,3013.01,0.695247
89857.6,83694.7,78748.9,2629.9,0.710317
93889,76440.5,80745.4,2283.19,0.721369
99665.5,103791,95179.8,4546.36,0.73443
101480,69479.3,80336.5,1965.6,0.736439
89342.8,72793.5,81233.4,2401.49,0.752514
111084,94702.2,86793.1,2369.64,0.758542
89794.4,88317.8,96149.3,3953.04,0.761557
124957,114343,90416.2,4493.58,0.76658
107604,88303.7,95581.4,3829.28,0.772608
57390,65726,83113.1,2388.75,0.777632
97343.8,51929.8,73766,2420.6,0.779641
70204.1,57377.9,87199.8,1897.35,0.786674
