"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
87180.9,81319.3,85946,2523.43,0.205186
92230.4,50254,74280.4,3374.28,0.220199
87595.5,83488,98331.7,3920.28,0.237215
93431,60831.5,79442.3,2241.33,0.256232
119511,72674.8,78838.9,2472.47,0.256232
82784.6,68419.4,80090.3,2252.25,0.264239
133014,93588.3,87210.2,4603.69,0.288261
153304,106501,84522.3,4348.89,0.297269
66666.9,82209.8,98800.8,2597.14,0.299271
126713,67587.7,78083.3,2446.99,0.300272
82010,51097.3,75554.2,2386.02,0.322291
148226,134233,94391.7,3154.97,0.333301
87935.6,76008.1,83084.8,2477.93,0.341309
140121,86520.9,81969.4,2372.37,0.36433
83185.7,99506.2,94518.9,3080.35,0.39836
123101,68299.9,78580.5,2372.37,0.415376
191385,156477,106480,2200.38,0.423383
90985.1,61236.6,85023.6,4564.56,0.438396
94103.4,104207,101137,3422.51,0.441399
98518.9,63592.9,81368.8,2252.25,0.443401
83945.4,82922.8,86494.2,2258.62,0.446404
122103,86746.6,83911.8,2923.83,0.454411
147340,116739,96541,4425.33,0.459416
128501,79549.7,81927.4,2363.27,0.46442
108012,71834,83436.1,3711.89,0.477432
83127.5,75096.7,81908.3,2293.2,0.529479
152558,146844,95549,2670.85,0.590534
71063.9,90089,95857.8,4412.59,0.609551
132960,80877.7,90600.5,3640.91,0.621562
128301,97283.5,83885.8,2515.24,0.642581
125822,106286,88066.6,3983.07,0.651589
159812,129072,93693.1,3910.27,0.676612
114654,111161,93788.9,3725.54,0.677613
119798,105588,88302.1,2893.8,0.678614
78972.6,55287.1,84305.9,2387.84,0.756684
118038,108137,91316.5,2563.47,0.765692
150046,134575,86945.1,4723.81,0.779705
142775,76573.3,78452.7,2919.28,0.779705
68195.5,66610.8,78983.3,2241.33,0.782708
129808,129961,96588.7,4600.96,0.800724
139107,98783.3,87165.4,4339.79,0.815738
144469,138612,89707.2,3940.3,0.830751
195870,158116,98798.5,4663.75,0.839759
136168,122830,98884.5,4533.62,0.844764
90767.1,73317.2,87325.6,2174.9,0.846766
119288,85859.4,84369.8,2388.75,0.86278
136601,95030,89227.3,4283.37,0.881797
107912,73992.8,82924.8,2254.98,0.885801
106626,100004,87409.5,3441.62,0.91783
126726,152540,111092,4864.86,0.948858
128531,93974.3,91248.1,3604.51,0.987893
117661,65525.2,76385.8,2442.44,1.01792
143897,80686.8,78165.4,2474.29,1.05195
111034,93891.3,87572.2,2320.5,1.08798
104922,83097.1,94217.3,2817.36,1.15605
117403,93756,87673.1,3761.94,1.16405
