"FSC-A","SSC-A","SSC-W","mCherry-A","Time"
175511,165407,97706.4,4484.48,0.219471
253941,195177,100805,4327.05,0.227562
177074,147928,100596,3475.29,0.229585
153510,121632,89611.9,4369.82,0.229585
222449,188893,99828.2,4509.05,0.230596
214955,178988,98665.5,4577.3,0.24071
158038,171296,115706,4489.94,0.249813
220415,192733,100857,4624.62,0.261949
224021,206449,104328,4552.73,0.267006
195147,187114,102768,4538.17,0.283188
189370,224489,110993,4693.78,0.297348
140155,116703,92483,4427.15,0.317576
225835,145150,87748.7,3634.54,0.327689
94904.3,104918,90694.2,4170.53,0.327689
176419,209812,112867,4472.65,0.347917
194743,170398,99358.6,4472.65,0.368145
162824,142185,92612.7,4357.08,0.38635
145945,129258,86995.6,3787.42,0.401521
195027,170503,100487,4482.66,0.402532
148083,150231,98409,4521.79,0.407589
211528,240383,118134,4601.87,0.414669
223550,208489,112097,4438.98,0.417703
162503,120211,89615.7,4392.57,0.425794
147150,107698,85215.2,2256.8,0.426805
164942,136154,92437.5,4245.15,0.427817
222419,226241,111879,4503.59,0.428828
193444,159990,94119.5,4136.86,0.429839
179866,137144,87023.6,2566.2,0.430851
187237,227964,109224,4428.06,0.430851
146665,148297,92614.6,3604.51,0.432874
240194,212584,100012,4501.77,0.433885
133550,160778,108066,4436.25,0.435908
192942,180006,99448.6,4339.79,0.438942
185265,178668,96534.9,4565.47,0.447033
102550,92109.3,83160.7,2707.25,0.447033
168174,175899,108520,4240.6,0.453101
159688,172477,103244,4358.9,0.454113
225321,183027,106278,4365.27,0.457147
154793,144622,90529.8,4422.6,0.460181
165557,132915,93799.5,4167.8,0.460181
176566,163246,92491.5,4448.08,0.460181
175464,196576,103948,4107.74,0.463215
176693,153518,99229,4402.58,0.468272
188386,168610,95004.3,4529.07,0.472318
156969,140705,95440.2,4405.31,0.483443
224563,199095,109671,4496.31,0.483443
197646,185760,105135,4505.41,0.496591
176788,190456,108337,4608.24,0.508728
166412,130795,98868.1,4448.99,0.515807
262143,198923,100248,4259.71,0.516819
145856,161057,106059,4479.02,0.516819
176162,100345,85798.3,4261.53,0.518842
175248,189996,101567,4650.1,0.518842
258319,193558,100386,4246.97,0.528955
239601,230596,107766,4497.22,0.53199
191914,175505,98358.2,4432.61,0.537046
232036,205539,96777.6,4422.6,0.540081
212538,232172,118997,4514.51,0.543115
141635,118629,96541.6,4368,0.553229
191873,148437,99739.4,4165.07,0.55424
137028,168968,108187,4506.32,0.559297
221022,169220,98676.3,4285.19,0.56132
126029,170716,104294,4405.31,0.566377
242133,203673,104013,4573.66,0.566377
194992,183615,96959.1,4534.53,0.5684
202340,174295,99021.3,4524.52,0.5684
127031,134782,93298.9,4406.22,0.571434
220178,168632,95965.3,4567.29,0.572445
143884,129848,88568,2319.59,0.574468
207256,219088,105595,4476.29,0.575479
185675,119489,87701.3,3038.49,0.580536
112108,87153.3,87223.9,2345.07,0.584582
195185,138967,88435.3,4482.66,0.588627
223323,179426,103239,4658.29,0.59065
196115,157961,93193.9,4470.83,0.591661
192220,204611,110008,4137.77,0.591661
124834,141738,101912,2785.51,0.59773
213329,194408,97919.1,4433.52,0.599753
244076,223793,111260,4543.63,0.605821
243862,177692,97696.6,4491.76,0.606832
153231,143591,93699.8,4081.35,0.608855
122905,83663.2,82884.1,2268.63,0.608855
230019,129654,89890.9,4444.44,0.617957
167314,192016,99520.6,4698.33,0.622003
192636,146450,96124.7,4227.86,0.630094
152276,144903,94109.2,4390.75,0.645265
169450,155066,97818.6,4478.11,0.650322
216540,209023,108033,4510.87,0.659424
200060,157581,97796.8,4307.94,0.660436
215991,129337,84994.5,4321.59,0.661447
199247,181480,110192,4302.48,0.664481
156082,114747,88339,3838.38,0.668527
219104,159049,97712.8,4506.32,0.671561
198022,202185,106621,4352.53,0.673584
183382,187663,100993,4454.45,0.673584
205460,175419,95882.8,4067.7,0.674595
207827,206175,105842,4132.31,0.675607
214091,176254,94995.4,4508.14,0.682686
172588,156435,96685.4,4054.96,0.684709
126134,75302.6,82199.8,3797.43,0.691789
164886,133971,87509.6,3024.84,0.6928
121623,148114,105482,4446.26,0.6928
184293,135153,91443.4,4306.12,0.69988
186729,174780,100498,4509.96,0.701903
93920.2,157813,90778.8,4334.33,0.703925
205663,156486,95497.2,4560.92,0.704937
186352,145725,97889.7,4275.18,0.711005
152847,124021,93631.2,4143.23,0.716062
148083,120802,89167.4,4092.27,0.718085
225110,223027,98900.4,4405.31,0.721119
262143,197809,98838.9,4250.61,0.721119
171780,154057,97624.1,4169.62,0.724153
149503,139271,95143.8,4397.12,0.724153
226552,209983,110676,4368.91,0.728199
173337,158231,95382,4486.3,0.733256
182086,160914,90304.3,4405.31,0.734267
226193,217029,114296,4309.76,0.735278
183979,159689,92249.7,4409.86,0.738313
121896,104161,90468.3,2125.76,0.744381
172908,170377,104078,4196.92,0.752472
183086,180142,104644,4490.85,0.756518
188120,170537,98460.9,4491.76,0.760563
106895,137700,88618,3245.06,0.76562
183425,173581,103489,4390.75,0.767643
207311,183877,99075.8,4197.83,0.768654
206352,177021,105028,4420.78,0.775734
